Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
Extremes;13;14;0.000;N;-49.94;-0.43;3.96;-0.03;159.35;-0.31;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;N;-69.55;-0.22;80.52;-0.05;-257.63;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;V_y;-69.03;0.52;-78.69;0.11;-129.53;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;V_y;-69.10;-0.52;78.72;-0.12;-126.21;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
2;11;12;0.000;V_z;-69.55;-0.22;80.52;-0.05;-257.63;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-69.48;0.22;-80.48;0.05;-260.90;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;M_T;-69.03;0.52;-78.69;0.11;-129.53;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-69.10;-0.52;78.72;-0.12;-126.21;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;M_y;-50.76;0.29;3.93;0.00;160.21;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-69.48;0.22;-80.48;0.05;-260.90;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;12;;1.378;M_z;-53.54;-0.05;33.77;0.03;113.60;0.93;Beam | 1 - IPE 500 | L : 1.575 m
2;13;14;0.000;M_z;-49.94;-0.43;3.96;-0.03;159.35;-0.31;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-49.94;0.52;80.52;0.11;160.21;0.93;
2;;;;;-69.55;-0.52;-80.48;-0.12;-260.90;-0.31;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-77.30;-0.19;77.74;-0.04;-244.61;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-76.88;-0.43;75.96;-0.10;-117.76;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-75.69;-0.30;63.29;-0.07;-118.22;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-75.43;-0.45;61.36;-0.11;-15.34;0.26;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-74.25;-0.30;48.69;-0.08;-15.81;0.26;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-74.08;-0.38;46.65;-0.09;62.89;0.87;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-72.89;0.06;33.99;0.03;62.42;0.87;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-72.88;0.07;33.89;0.03;64.96;0.86;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-77.77;-0.06;32.76;0.03;64.96;0.86;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-77.63;-0.02;30.73;0.03;114.98;0.86;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-76.42;0.13;18.07;0.05;114.52;0.85;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-76.26;0.16;15.90;0.03;142.55;0.45;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-75.03;0.29;3.23;0.05;142.08;0.45;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-74.84;0.28;1.05;0.01;145.61;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-74.07;0.41;-6.62;0.04;145.33;-0.26;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-74.05;0.40;-6.82;0.04;144.32;-0.35;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-74.05;-0.41;6.83;-0.03;144.32;-0.35;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-74.07;-0.41;6.64;-0.04;145.33;-0.26;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-74.84;-0.29;-1.03;-0.01;145.23;-0.27;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-75.03;-0.29;-3.21;-0.04;141.73;0.44;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-76.26;-0.17;-15.88;-0.03;141.56;0.43;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-76.42;-0.14;-18.05;-0.05;113.56;0.84;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-77.63;0.01;-30.71;-0.02;113.39;0.84;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-77.76;0.05;-32.74;-0.03;63.40;0.85;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-72.92;-0.07;-33.87;-0.03;63.40;0.85;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-72.92;-0.07;-33.97;-0.03;60.86;0.86;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-74.11;0.37;-46.63;0.09;60.69;0.84;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-74.28;0.29;-48.67;0.08;-17.96;0.25;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-75.47;0.44;-61.34;0.10;-18.13;0.24;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-75.73;0.30;-63.27;0.07;-120.97;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-76.93;0.43;-75.93;0.10;-121.14;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-77.35;0.18;-77.71;0.04;-247.95;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;138;20;0.075;N;-72.88;0.07;33.89;0.03;64.96;0.86;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;N;-77.77;-0.06;32.76;0.03;64.96;0.86;Beam | 1 - IPE 500 | L : 1.575 m
3;146;96;0.000;V_y;-75.47;0.44;-61.34;0.10;-18.13;0.24;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;V_y;-75.43;-0.45;61.36;-0.11;-15.34;0.26;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;V_z;-77.30;-0.19;77.74;-0.04;-244.61;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-77.35;0.18;-77.71;0.04;-247.95;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;M_T;-75.47;0.44;-61.34;0.10;-18.13;0.24;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;M_T;-75.43;-0.45;61.36;-0.11;-15.34;0.26;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;M_y;-74.84;0.28;1.05;0.01;145.61;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;M_y;-77.35;0.18;-77.71;0.04;-247.95;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;M_z;-74.08;-0.38;46.65;-0.09;62.89;0.87;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;M_z;-74.05;-0.41;6.83;-0.03;144.32;-0.35;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-72.88;0.44;77.74;0.10;145.61;0.87;
3;;;;;-77.77;-0.45;-77.71;-0.11;-247.95;-0.35;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-65.89;-0.17;78.32;-0.03;-248.10;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-65.46;-0.41;76.50;-0.09;-120.33;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-64.27;-0.29;63.84;-0.07;-120.79;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-64.01;-0.44;61.90;-0.10;-17.03;0.23;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-62.82;-0.30;49.23;-0.08;-17.50;0.23;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-62.65;-0.37;47.19;-0.09;62.07;0.83;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-61.47;0.08;34.53;0.03;61.61;0.82;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-61.46;0.08;34.43;0.03;64.19;0.81;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-61.42;-0.09;33.97;0.03;64.19;0.81;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-61.28;-0.04;31.97;0.03;116.14;0.84;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-60.08;0.10;19.30;0.05;115.67;0.83;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-59.92;0.13;17.16;0.03;145.77;0.47;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-58.69;0.23;4.50;0.04;145.30;0.47;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-58.50;0.24;2.35;0.01;150.95;-0.15;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-57.73;0.32;-5.32;0.03;150.67;-0.15;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-57.71;0.32;-5.51;0.02;149.86;-0.22;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-57.71;-0.32;5.56;-0.02;149.86;-0.22;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-57.73;-0.32;5.37;-0.02;150.68;-0.15;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-58.49;-0.24;-2.30;-0.01;150.58;-0.15;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-58.68;-0.24;-4.45;-0.04;145.01;0.46;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-59.92;-0.14;-17.12;-0.03;144.84;0.46;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-60.07;-0.10;-19.25;-0.05;114.82;0.82;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-61.28;0.03;-31.92;-0.03;114.65;0.82;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-61.41;0.08;-33.92;-0.03;62.79;0.80;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-61.45;-0.08;-34.38;-0.03;62.79;0.80;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-61.46;-0.08;-34.48;-0.03;60.21;0.81;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-62.65;0.36;-47.14;0.09;60.04;0.79;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-62.82;0.29;-49.18;0.08;-19.45;0.22;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-64.00;0.43;-61.84;0.10;-19.61;0.21;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-64.27;0.29;-63.78;0.06;-123.29;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-65.46;0.40;-76.45;0.09;-123.46;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-65.89;0.17;-78.26;0.03;-251.13;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;25;28;0.000;N;-57.71;-0.32;5.56;-0.02;149.86;-0.22;Beam | 1 - IPE 500 | L : 0.150 m
4;113;30;1.650;N;-65.89;0.17;-78.26;0.03;-251.13;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;V_y;-64.00;0.43;-61.84;0.10;-19.61;0.21;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;V_y;-64.01;-0.44;61.90;-0.10;-17.03;0.23;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;V_z;-65.89;-0.17;78.32;-0.03;-248.10;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-65.89;0.17;-78.26;0.03;-251.13;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;M_T;-64.00;0.43;-61.84;0.10;-19.61;0.21;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;M_T;-64.01;-0.44;61.90;-0.10;-17.03;0.23;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;M_y;-58.50;0.24;2.35;0.01;150.95;-0.15;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;M_y;-65.89;0.17;-78.26;0.03;-251.13;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
4;24;;1.181;M_z;-61.31;-0.05;32.47;0.03;103.45;0.84;Beam | 1 - IPE 500 | L : 1.575 m
4;113;;0.619;M_z;-65.60;0.32;-77.14;0.07;-170.98;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-57.71;0.43;78.32;0.10;150.95;0.84;
4;;;;;-65.89;-0.44;-78.26;-0.10;-251.13;-0.26;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-64.92;-0.16;78.47;-0.02;-248.69;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-64.50;-0.38;76.65;-0.08;-120.67;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-63.30;-0.29;63.98;-0.06;-121.14;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-63.04;-0.43;62.04;-0.10;-17.13;0.21;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-61.86;-0.29;49.37;-0.08;-17.60;0.21;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-61.69;-0.36;47.34;-0.09;62.21;0.80;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-60.50;0.09;34.67;0.04;61.75;0.79;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-60.49;0.09;34.57;0.04;64.34;0.78;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-60.45;-0.10;34.09;0.04;64.34;0.78;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-60.31;-0.05;32.09;0.03;116.47;0.81;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-59.11;0.07;19.42;0.05;116.01;0.81;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-58.95;0.11;17.28;0.03;146.29;0.48;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-57.72;0.19;4.62;0.04;145.83;0.47;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-57.53;0.20;2.47;0.01;151.68;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-56.77;0.24;-5.20;0.02;151.39;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-56.75;0.24;-5.40;0.02;150.60;-0.13;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-56.74;-0.24;5.44;-0.01;150.60;-0.13;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-56.76;-0.24;5.25;-0.01;151.40;-0.08;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-57.53;-0.20;-2.42;-0.01;151.30;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-57.72;-0.19;-4.57;-0.04;145.53;0.46;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-58.95;-0.11;-17.24;-0.03;145.36;0.46;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-59.10;-0.08;-19.37;-0.05;115.15;0.79;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-60.31;0.04;-32.04;-0.03;114.98;0.79;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-60.44;0.09;-34.04;-0.04;62.93;0.77;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-60.49;-0.10;-34.52;-0.04;62.93;0.77;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-60.50;-0.09;-34.62;-0.04;60.34;0.78;Beam | 1 - IPE 500 | L : 0.075 m
