Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
Extremes;13;14;0.000;N;-18.48;-0.47;0.98;-0.07;87.55;-0.75;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;N;-35.12;-0.23;42.71;-0.11;-137.99;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;V_y;-18.52;0.47;-0.66;0.08;87.66;-0.66;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;V_y;-18.49;-0.47;0.84;-0.08;87.69;-0.66;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-35.12;-0.23;42.71;-0.11;-137.99;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-35.10;0.23;-42.53;0.11;-137.83;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;M_T;-34.89;0.40;-41.10;0.15;-68.83;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-34.90;-0.40;41.28;-0.15;-68.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;M_y;-18.88;0.34;3.01;0.04;87.80;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
2;11;12;0.000;M_y;-35.12;-0.23;42.71;-0.11;-137.99;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;14;125;0.075;M_z;-32.85;-0.20;-20.18;-0.03;32.55;0.71;Beam | 1 - IPE 500 | L : 0.075 m
2;13;14;0.000;M_z;-18.48;-0.47;0.98;-0.07;87.55;-0.75;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-18.48;0.47;42.71;0.15;87.80;0.71;
2;;;;;-35.12;-0.47;-42.53;-0.15;-137.99;-0.75;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-43.52;-0.19;39.62;-0.10;-123.52;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-43.31;-0.33;38.20;-0.13;-59.31;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-42.73;-0.21;32.21;-0.10;-59.53;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-42.57;-0.29;30.74;-0.12;-7.58;0.34;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-41.99;-0.18;24.76;-0.09;-7.80;0.33;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-41.85;-0.21;23.26;-0.10;31.83;0.68;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-41.27;0.22;17.28;0.04;31.61;0.68;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-41.26;0.22;17.21;0.04;32.90;0.66;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-46.64;0.08;16.37;0.04;32.90;0.66;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-46.51;0.11;14.91;0.04;57.54;0.47;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-45.92;0.22;8.93;0.06;57.32;0.47;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-45.79;0.24;7.39;0.05;70.79;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-45.20;0.33;1.41;0.07;70.57;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-45.05;0.33;-0.13;0.05;71.62;-0.70;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-44.68;0.45;-3.81;0.08;71.48;-0.70;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-44.67;0.45;-3.95;0.08;70.90;-0.78;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-44.65;-0.45;4.13;-0.08;70.90;-0.78;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-44.66;-0.45;3.99;-0.08;71.51;-0.70;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-45.03;-0.34;0.32;-0.04;71.46;-0.70;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-45.18;-0.34;-1.22;-0.06;70.71;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-45.77;-0.25;-7.21;-0.05;70.63;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-45.91;-0.23;-8.75;-0.06;57.47;0.47;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-46.49;-0.12;-14.73;-0.03;57.39;0.46;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-46.62;-0.09;-16.18;-0.03;33.04;0.67;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-41.25;-0.22;-17.03;-0.03;33.04;0.67;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-41.26;-0.22;-17.10;-0.03;31.76;0.69;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-41.84;0.20;-23.08;0.10;31.68;0.67;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-41.98;0.17;-24.58;0.09;-7.64;0.33;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-42.56;0.28;-30.56;0.12;-7.72;0.33;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-42.72;0.21;-32.03;0.10;-59.37;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-43.30;0.33;-38.01;0.13;-59.45;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-43.51;0.19;-39.44;0.10;-123.36;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;20;22;0.000;N;-41.25;-0.22;-17.03;-0.03;33.04;0.67;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;N;-46.64;0.08;16.37;0.04;32.90;0.66;Beam | 1 - IPE 500 | L : 1.575 m
3;141;89;0.000;V_y;-44.68;0.45;-3.81;0.08;71.48;-0.70;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;V_y;-44.66;-0.45;3.99;-0.08;71.51;-0.70;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-43.52;-0.19;39.62;-0.10;-123.52;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-43.51;0.19;-39.44;0.10;-123.36;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-43.30;0.33;-38.01;0.13;-59.45;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-43.31;-0.33;38.20;-0.13;-59.31;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;1.485;M_y;-45.06;0.33;0.02;0.05;71.63;-0.63;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;M_y;-43.52;-0.19;39.62;-0.10;-123.52;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;20;97;0.075;M_z;-41.26;-0.22;-17.10;-0.03;31.76;0.69;Beam | 1 - IPE 500 | L : 0.075 m
3;19;21;0.000;M_z;-44.65;-0.45;4.13;-0.08;70.90;-0.78;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-41.25;0.45;39.62;0.13;71.63;0.69;
3;;;;;-46.64;-0.45;-39.44;-0.13;-123.52;-0.78;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-31.44;-0.18;40.58;-0.09;-128.58;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-31.24;-0.31;39.14;-0.12;-62.79;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-30.66;-0.21;33.16;-0.10;-63.01;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-30.49;-0.29;31.69;-0.12;-9.51;0.30;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-29.91;-0.17;25.70;-0.09;-9.73;0.30;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-29.77;-0.21;24.21;-0.10;31.45;0.64;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-29.20;0.22;18.22;0.04;31.23;0.64;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-29.19;0.22;18.16;0.04;32.59;0.62;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-29.16;0.05;17.81;0.04;32.59;0.62;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-29.03;0.08;16.37;0.04;59.52;0.48;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-28.45;0.18;10.39;0.06;59.30;0.48;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-28.31;0.20;8.87;0.05;75.18;0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-27.72;0.27;2.88;0.06;74.96;0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-27.58;0.28;1.36;0.04;78.46;-0.53;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-27.21;0.35;-2.31;0.06;78.32;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-27.20;0.35;-2.45;0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-27.18;-0.35;2.64;-0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-27.19;-0.35;2.50;-0.06;78.35;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-27.56;-0.28;-1.17;-0.04;78.30;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-27.70;-0.28;-2.70;-0.06;75.11;0.05;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-28.29;-0.21;-8.68;-0.05;75.03;0.05;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-28.43;-0.19;-10.20;-0.06;59.44;0.48;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-29.01;-0.09;-16.19;-0.04;59.36;0.47;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-29.14;-0.06;-17.63;-0.04;32.73;0.63;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-29.17;-0.22;-17.97;-0.04;32.73;0.63;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-29.18;-0.22;-18.04;-0.04;31.38;0.65;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-29.76;0.20;-24.02;0.10;31.30;0.63;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-29.90;0.17;-25.52;0.09;-9.58;0.30;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-30.47;0.28;-31.50;0.11;-9.66;0.29;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-30.64;0.20;-32.98;0.09;-62.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-31.22;0.31;-38.96;0.12;-62.94;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-31.43;0.18;-40.40;0.09;-128.42;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;25;28;0.000;N;-27.18;-0.35;2.64;-0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
4;23;26;0.000;N;-31.44;-0.18;40.58;-0.09;-128.58;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;V_y;-27.21;0.35;-2.31;0.06;78.32;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;V_y;-27.19;-0.35;2.50;-0.06;78.35;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
4;23;26;0.000;V_z;-31.44;-0.18;40.58;-0.09;-128.58;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-31.43;0.18;-40.40;0.09;-128.42;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;M_T;-31.22;0.31;-38.96;0.12;-62.94;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;M_T;-31.24;-0.31;39.14;-0.12;-62.79;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;M_y;-27.58;0.28;1.36;0.04;78.46;-0.53;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;M_y;-31.44;-0.18;40.58;-0.09;-128.58;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;26;72;0.075;M_z;-29.18;-0.22;-18.04;-0.04;31.38;0.65;Beam | 1 - IPE 500 | L : 0.075 m
4;25;28;0.000;M_z;-27.18;-0.35;2.64;-0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-27.18;0.35;40.58;0.12;78.46;0.65;
4;;;;;-31.44;-0.35;-40.40;-0.12;-128.58;-0.60;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-30.35;-0.17;40.72;-0.08;-129.14;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-30.14;-0.29;39.28;-0.12;-63.12;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-29.56;-0.21;33.30;-0.09;-63.34;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-29.39;-0.28;31.82;-0.11;-9.61;0.28;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-28.82;-0.17;25.84;-0.09;-9.83;0.28;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-28.68;-0.21;24.34;-0.10;31.57;0.62;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-28.10;0.23;18.36;0.05;31.35;0.62;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-28.09;0.24;18.29;0.05;32.73;0.60;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-28.06;0.03;17.93;0.05;32.73;0.60;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-27.93;0.06;16.49;0.05;59.84;0.48;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-27.35;0.15;10.51;0.06;59.62;0.47;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-27.21;0.17;8.99;0.05;75.71;0.10;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-26.62;0.23;3.00;0.06;75.49;0.10;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-26.48;0.23;1.48;0.04;79.19;-0.41;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-26.11;0.27;-2.19;0.05;79.05;-0.41;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-26.10;0.27;-2.33;0.05;78.71;-0.47;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-26.08;-0.26;2.51;-0.04;78.71;-0.47;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-26.09;-0.26;2.38;-0.05;79.08;-0.42;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-26.46;-0.23;-1.30;-0.04;79.03;-0.42;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-26.60;-0.23;-2.82;-0.06;75.63;0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-27.19;-0.18;-8.81;-0.05;75.55;0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-27.33;-0.16;-10.32;-0.06;59.77;0.47;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-27.91;-0.07;-16.31;-0.04;59.69;0.47;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-28.04;-0.04;-17.75;-0.05;32.86;0.61;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-28.07;-0.24;-18.11;-0.05;32.86;0.61;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-28.08;-0.24;-18.17;-0.05;31.50;0.63;Beam | 1 - IPE 500 | L : 0.075 m
