Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
61;29;0.000;M_y;3.22;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;M_z;3.22;0.00;0.00;0.00;0.19;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;M_z;3.22;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;3.22;0.02;0.16;0.00;0.19;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;;;3.22;-0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
62;36;0.000;;3.19;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;;3.19;0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;43;5.000;N;3.19;0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.000;N;3.19;0.00;0.03;0.00;0.18;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;V_y;3.19;0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;V_y;3.19;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;V_z;3.19;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;V_z;3.19;0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_T;3.19;0.00;0.00;0.00;0.19;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_T;3.19;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_y;3.19;0.00;0.00;0.00;0.19;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_y;3.19;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_z;3.19;0.00;0.00;0.00;0.19;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_z;3.19;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;3.19;0.02;0.16;0.00;0.19;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;;;3.19;-0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
63;6;0.000;;1.52;-0.59;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;;1.50;0.00;0.00;0.00;0.11;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;;1.50;0.00;0.00;0.00;0.11;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;;1.52;0.59;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;6;0.000;N;1.52;-0.59;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;N;1.50;0.00;0.00;0.00;0.11;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;V_y;1.52;0.59;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;V_y;1.52;-0.59;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;V_z;1.52;-0.59;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;V_z;1.52;0.59;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;4.500;M_T;1.52;0.57;-0.07;0.00;0.04;0.29;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;1.000;M_T;1.51;-0.49;0.05;0.00;0.07;0.56;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;M_y;1.50;0.00;0.00;0.00;0.11;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;M_y;1.52;-0.59;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;M_z;1.50;0.00;0.00;0.00;0.11;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;M_z;1.52;-0.59;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.52;0.59;0.11;0.00;0.11;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;;;1.50;-0.59;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
64;16;0.000;;-1.32;-0.64;0.24;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;-1.33;0.00;0.00;0.00;0.27;1.06;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;-1.33;0.00;0.00;0.00;0.27;1.06;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;;-1.32;0.64;-0.24;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;16;0.000;N;-1.32;-0.64;0.24;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;N;-1.33;0.00;0.00;0.00;0.27;1.06;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;V_y;-1.32;0.64;-0.24;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;V_y;-1.32;-0.64;0.24;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;V_z;-1.32;-0.64;0.24;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;V_z;-1.32;0.64;-0.24;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;4.500;M_T;-1.33;0.61;-0.18;0.00;0.10;0.32;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;0.500;M_T;-1.33;-0.61;0.18;0.00;0.10;0.32;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;M_y;-1.33;0.00;0.00;0.00;0.27;1.06;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;M_y;-1.32;-0.64;0.24;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;M_z;-1.33;0.00;0.00;0.00;0.27;1.06;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;M_z;-1.32;-0.64;0.24;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-1.32;0.64;0.24;0.00;0.27;1.06;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;;;-1.33;-0.64;-0.24;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
65;23;0.000;;1.84;-0.58;0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;;1.82;0.00;0.00;0.00;0.10;0.97;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;;1.82;0.00;0.00;0.00;0.10;0.97;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;;1.84;0.58;-0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;23;0.000;N;1.84;-0.58;0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;N;1.82;0.00;0.00;0.00;0.10;0.97;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;V_y;1.84;0.58;-0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;V_y;1.84;-0.58;0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;V_z;1.84;-0.58;0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;V_z;1.84;0.58;-0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;4.500;M_T;1.84;0.56;-0.07;0.00;0.04;0.29;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;0.500;M_T;1.84;-0.56;0.07;0.00;0.04;0.29;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;M_y;1.82;0.00;0.00;0.00;0.10;0.97;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;M_y;1.84;-0.58;0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;M_z;1.82;0.00;0.00;0.00;0.10;0.97;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;M_z;1.84;-0.58;0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.84;0.58;0.10;0.00;0.10;0.97;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;;;1.82;-0.58;-0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
66;30;0.000;;1.69;-0.59;0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;;1.67;0.00;0.00;0.00;0.10;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;;1.67;0.00;0.00;0.00;0.10;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;;1.69;0.59;-0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;30;0.000;N;1.69;-0.59;0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;N;1.67;0.00;0.00;0.00;0.10;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;V_y;1.69;0.59;-0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;V_y;1.69;-0.59;0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;V_z;1.69;-0.59;0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;V_z;1.69;0.59;-0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;4.500;M_T;1.69;0.56;-0.07;0.00;0.04;0.29;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;0.500;M_T;1.69;-0.56;0.07;0.00;0.04;0.29;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;M_y;1.67;0.00;0.00;0.00;0.10;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;M_y;1.69;-0.59;0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;M_z;1.67;0.00;0.00;0.00;0.10;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;M_z;1.69;-0.59;0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.69;0.59;0.10;0.00;0.10;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;;;1.67;-0.59;-0.10;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
67;37;0.000;;1.55;-0.59;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;;1.54;0.00;0.00;0.00;0.11;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;;1.54;0.00;0.00;0.00;0.11;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;;1.55;0.59;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;44;5.000;N;1.55;0.59;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;N;1.54;0.00;0.00;0.00;0.11;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;V_y;1.55;0.59;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;V_y;1.55;-0.59;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;V_z;1.55;-0.59;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;V_z;1.55;0.59;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;4.000;M_T;1.54;0.49;-0.05;0.00;0.07;0.56;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;0.500;M_T;1.55;-0.56;0.07;0.00;0.04;0.29;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;M_y;1.54;0.00;0.00;0.00;0.11;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;M_y;1.55;-0.59;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;M_z;1.54;0.00;0.00;0.00;0.11;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;M_z;1.55;-0.59;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.55;0.59;0.11;0.00;0.11;0.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;;;1.54;-0.59;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
68;46;0.000;;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;42;7.071;;5.44;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
Extremes;42;7.071;N;5.44;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;46;0.000;N;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;46;0.000;V_u;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;46;0.000;V_u;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;46;0.000;V_v;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;46;0.000;V_v;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;46;0.000;M_T;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;46;0.000;M_T;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;46;0.000;M_u;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;46;0.000;M_u;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;46;0.000;M_v;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;46;0.000;M_v;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
Total;;;;5.44;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
68;;;;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
;;;;;;;;;;
69;Failure;;;;;;;;;
Extremes;;;;;;;;;;
70;8;0.000;;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;4;7.071;;5.44;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
Extremes;4;7.071;N;5.44;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;8;0.000;N;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;8;0.000;V_u;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;8;0.000;V_u;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;8;0.000;V_v;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;8;0.000;V_v;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;8;0.000;M_T;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;8;0.000;M_T;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;8;0.000;M_u;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;8;0.000;M_u;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;8;0.000;M_v;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;8;0.000;M_v;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
Total;;;;5.44;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
70;;;;5.17;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.071 m
;;;;;;;;;;
71;Failure;;;;;;;;;
Extremes;;;;;;;;;;
72;16;0.000;;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;24;6.403;;1.36;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Extremes;16;0.000;N;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;24;6.403;N;1.36;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;V_u;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;V_u;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;V_v;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;V_v;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;M_T;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;M_T;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;M_u;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;M_u;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;M_v;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;M_v;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Total;;;;1.58;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
72;;;;1.36;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
;;;;;;;;;;
73;23;0.000;;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;17;6.403;;2.37;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Extremes;23;0.000;N;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;17;6.403;N;2.37;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;V_u;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;V_u;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;V_v;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;V_v;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;M_T;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;M_T;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;M_u;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;M_u;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;M_v;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;M_v;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Total;;;;2.59;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
73;;;;2.37;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
;;;;;;;;;;
74;11;0.000;;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;19;6.403;;2.82;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Extremes;19;6.403;N;2.82;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;N;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;V_u;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;V_u;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;V_v;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;V_v;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;M_T;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;M_T;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;M_u;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;M_u;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;M_v;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;M_v;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Total;;;;2.82;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
74;;;;2.61;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
;;;;;;;;;;
75;18;0.000;;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;12;6.403;;1.86;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Extremes;12;6.403;N;1.86;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;N;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;V_u;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;V_u;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;V_v;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;V_v;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;M_T;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;M_T;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;M_u;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;M_u;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;M_v;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;M_v;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
Total;;;;1.86;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
75;;;;1.64;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.403 m
;;;;;;;;;;
76;12;0.000;;2.48;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
76;20;7.089;;2.50;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
Extremes;20;7.089;N;2.50;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;N;2.48;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;V_u;2.48;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;V_u;2.48;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;V_v;2.48;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;V_v;2.48;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;M_T;2.48;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;M_T;2.48;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;M_u;2.48;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;M_u;2.48;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;M_v;2.48;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;M_v;2.48;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
Total;;;;2.50;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 7.089 m
