Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
187;156;;0.0;0.0;0.0;0.0;0.0;-0.6;-4.0;
200;49;;0.0;0.0;0.0;0.0;0.0;1.8;-6.4;
200;116;;0.0;0.0;0.0;0.0;0.0;-0.5;-4.9;
201;33;;0.0;0.0;0.0;0.0;0.0;-0.9;-4.3;
201;40;;0.3;-0.3;0.0;0.0;0.0;-1.2;-1.5;
202;50;;0.0;0.0;0.0;0.0;0.0;5.2;-5.5;
202;118;;0.0;0.0;0.0;0.0;0.0;-4.1;-6.9;
203;51;;0.0;0.0;0.0;0.0;0.0;8.2;-4.6;
203;119;;0.0;0.0;0.0;0.0;0.0;-12.2;-8.5;
204;54;;0.0;0.0;0.0;0.0;0.0;7.7;-4.9;
204;120;;0.0;0.0;0.0;0.0;0.0;-9.7;-7.8;
205;53;;0.0;0.0;0.0;0.0;0.0;6.6;-5.2;
205;121;;0.0;0.0;0.0;0.0;0.0;-8.7;-8.1;
206;129;;0.0;0.0;0.0;0.0;0.0;-0.2;-4.8;
206;64;;0.0;0.0;0.0;0.0;0.0;1.8;-6.4;
207;44;;0.2;-0.2;0.0;0.0;0.0;-1.2;-1.5;
207;37;;0.0;0.0;0.0;0.0;0.0;-0.9;-4.4;
208;130;;0.0;0.0;0.0;0.0;0.0;-4.0;-6.8;
208;65;;0.0;0.0;0.0;0.0;0.0;5.1;-5.6;
209;131;;0.0;0.0;0.0;0.0;0.0;-12.1;-8.4;
209;66;;0.0;0.0;0.0;0.0;0.0;8.1;-4.7;
210;132;;0.0;0.0;0.0;0.0;0.0;-9.7;-7.8;
210;68;;0.0;0.0;0.0;0.0;0.0;7.5;-4.9;
211;133;;0.0;0.0;0.0;0.0;0.0;-8.7;-8.1;
211;67;;0.0;0.0;0.0;0.0;0.0;6.5;-5.3;
212;52;;0.0;0.0;0.0;0.0;0.0;6.0;-3.3;
212;122;;0.0;0.0;0.0;0.0;0.0;-8.6;-5.2;
213;134;;0.0;0.0;0.0;0.0;0.0;-8.6;-5.1;
213;62;;0.0;0.0;0.0;0.0;0.0;6.0;-3.4;
Total;;;0.6;0.6;0.0;0.0;1.1;11.1;0.4;
max/min;;;0.0;-0.3;0.0;0.0;-1.1;-13.3;-10.6;
