Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
63;;4.175;;37.9;0.0;37.1;7.7;1.7;8.3;-40.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;;0.5;0.0;0.5;0.1;1.7;9.6;-46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;16;5.000;u_x;0.5;0.0;0.5;0.1;1.7;9.6;-46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;u_x;0.3;-0.1;0.3;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;u_y;76.2;0.0;74.6;15.3;1.7;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;u_y;0.3;-0.1;0.3;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;u_z;76.2;0.0;74.6;15.3;1.7;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;u_z;0.3;-0.1;0.3;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;3.500;φ_x;61.6;0.0;60.3;12.5;1.7;5.6;-27.5;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;φ_x;0.3;-0.1;0.3;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;φ_y;0.5;0.0;0.5;0.1;1.7;9.6;-46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;φ_y;0.3;-0.1;0.3;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;φ_z;0.3;-0.1;0.3;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;φ_z;0.5;0.0;0.5;0.1;1.7;9.6;-46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;76.2;0.0;74.6;15.3;1.7;9.6;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;;;0.3;-0.1;0.3;0.1;1.7;-9.7;-46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;;
64;16;0.000;;0.5;0.0;0.5;0.1;1.7;-2.7;9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;0.825;;8.5;0.0;8.2;2.3;1.7;-2.4;8.5;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;16.7;0.0;16.1;4.5;1.7;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;16.7;0.0;16.1;4.5;1.7;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;4.175;;8.5;0.0;8.2;2.3;1.7;2.4;-8.5;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;;0.5;0.0;0.5;0.1;1.7;2.7;-9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;23;5.000;u_x;0.5;0.0;0.5;0.1;1.7;2.7;-9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;u_x;0.5;0.0;0.5;0.1;1.7;-2.7;9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;u_y;16.7;0.0;16.1;4.5;1.7;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;u_y;0.5;0.0;0.5;0.1;1.7;2.7;-9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;u_z;16.7;0.0;16.1;4.5;1.7;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;u_z;0.5;0.0;0.5;0.1;1.7;2.7;-9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;φ_x;0.5;0.0;0.5;0.1;1.7;-2.7;9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;φ_x;0.5;0.0;0.5;0.1;1.7;-2.7;9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;φ_y;0.5;0.0;0.5;0.1;1.7;2.7;-9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;φ_y;0.5;0.0;0.5;0.1;1.7;-2.7;9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;φ_z;0.5;0.0;0.5;0.1;1.7;-2.7;9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;φ_z;0.5;0.0;0.5;0.1;1.7;2.7;-9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;16.7;0.0;16.1;4.5;1.7;2.7;9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;;;0.5;0.0;0.5;0.1;1.7;-2.7;-9.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;;
65;23;0.000;;0.5;0.0;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;0.825;;37.9;0.0;37.1;7.7;1.7;-8.3;40.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;;76.4;0.0;74.8;15.4;1.7;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;;76.4;0.0;74.8;15.4;1.7;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;4.175;;38.0;0.1;37.2;7.7;1.7;8.3;-40.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;;0.6;0.1;0.5;0.1;1.7;9.7;-46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;30;5.000;u_x;0.6;0.1;0.5;0.1;1.7;9.7;-46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;u_x;0.5;0.0;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;u_y;76.4;0.0;74.8;15.4;1.7;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;u_y;0.5;0.0;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;u_z;76.4;0.0;74.8;15.4;1.7;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;u_z;0.5;0.0;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;φ_x;0.5;0.0;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;φ_x;0.5;0.0;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;φ_y;0.6;0.1;0.5;0.1;1.7;9.7;-46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;φ_y;0.5;0.0;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;φ_z;0.5;0.0;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;φ_z;0.6;0.1;0.5;0.1;1.7;9.7;-46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;76.4;0.1;74.8;15.4;1.7;9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;;;0.5;0.0;0.5;0.1;1.7;-9.7;-46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;;
66;30;0.000;;0.6;0.1;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;0.825;;38.0;0.1;37.2;7.7;1.7;-8.3;40.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;;76.4;0.1;74.8;15.4;1.7;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;;76.4;0.1;74.8;15.4;1.7;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;4.175;;38.0;0.2;37.2;7.7;1.7;8.3;-40.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;;0.6;0.2;0.5;0.1;1.7;9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;37;5.000;u_x;0.6;0.2;0.5;0.1;1.7;9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;u_x;0.6;0.1;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;u_y;76.4;0.1;74.8;15.4;1.7;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;u_y;0.6;0.2;0.5;0.1;1.7;9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;u_z;76.4;0.1;74.8;15.4;1.7;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;u_z;0.6;0.2;0.5;0.1;1.7;9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;φ_x;0.6;0.1;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;φ_x;0.6;0.1;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;φ_y;0.6;0.2;0.5;0.1;1.7;9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;φ_y;0.6;0.1;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;φ_z;0.6;0.1;0.5;0.1;1.7;-9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;φ_z;0.6;0.2;0.5;0.1;1.7;9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;76.4;0.2;74.8;15.4;1.7;9.7;46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;;;0.6;0.1;0.5;0.1;1.7;-9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;;
67;37;0.000;;0.6;0.2;0.5;0.1;0.5;-9.6;46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;0.825;;37.9;0.2;37.1;7.7;0.5;-8.3;40.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;;76.2;0.2;74.6;15.3;0.5;0.0;-0.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;;76.2;0.2;74.6;15.3;0.5;0.0;-0.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;4.175;;37.7;0.3;36.9;7.7;0.5;8.3;-40.5;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;;0.4;0.3;0.3;0.1;0.5;9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;44;5.000;u_x;0.4;0.3;0.3;0.1;0.5;9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;u_x;0.6;0.2;0.5;0.1;0.5;-9.6;46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;u_y;76.2;0.2;74.6;15.3;0.5;0.0;-0.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;u_y;0.4;0.3;0.3;0.1;0.5;9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;u_z;76.2;0.2;74.6;15.3;0.5;0.0;-0.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;u_z;0.4;0.3;0.3;0.1;0.5;9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;φ_x;0.6;0.2;0.5;0.1;0.5;-9.6;46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;φ_x;0.6;0.2;0.5;0.1;0.5;-9.6;46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;φ_y;0.4;0.3;0.3;0.1;0.5;9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;φ_y;0.6;0.2;0.5;0.1;0.5;-9.6;46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;φ_z;0.6;0.2;0.5;0.1;0.5;-9.6;46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;φ_z;0.4;0.3;0.3;0.1;0.5;9.7;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;76.2;0.3;74.6;15.3;0.5;9.7;46.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;;;0.4;0.2;0.3;0.1;0.5;-9.6;-46.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;;
68;Failure;;;;;;;;;;
Extremes;;;;;;;;;;;
69;47;0.000;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;41;6.727;;0.3;0.1;-0.3;-0.1;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
Extremes;41;6.727;u_x;0.3;0.1;-0.3;-0.1;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;u_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;u_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;41;6.727;u_u;0.3;0.1;-0.3;-0.1;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;u_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;41;6.727;u_v;0.3;0.1;-0.3;-0.1;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;φ_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;φ_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;φ_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;47;0.000;φ_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
Total;;;;0.3;0.1;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
69;;;;0.0;0.0;-0.3;-0.1;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
;;;;;;;;;;;
70;Failure;;;;;;;;;;
Extremes;;;;;;;;;;;
71;9;0.000;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;3;6.727;;0.2;0.1;-0.1;0.2;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
Extremes;3;6.727;u_x;0.2;0.1;-0.1;0.2;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;u_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;u_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;3;6.727;u_u;0.2;0.1;-0.1;0.2;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;3;6.727;u_v;0.2;0.1;-0.1;0.2;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;u_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;φ_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;φ_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;φ_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;9;0.000;φ_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
Total;;;;0.2;0.1;0.0;0.2;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
71;;;;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.727 m
;;;;;;;;;;;
72;16;0.000;;0.5;0.0;0.3;0.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;24;6.403;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
Extremes;16;0.000;u_x;0.5;0.0;0.3;0.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;24;6.403;u_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;u_u;0.5;0.0;0.3;0.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;24;6.403;u_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;u_v;0.5;0.0;0.3;0.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;24;6.403;u_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;φ_x;0.5;0.0;0.3;0.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;φ_x;0.5;0.0;0.3;0.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;φ_u;0.5;0.0;0.3;0.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;φ_u;0.5;0.0;0.3;0.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;φ_v;0.5;0.0;0.3;0.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;16;0.000;φ_v;0.5;0.0;0.3;0.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
Total;;;;0.5;0.0;0.3;0.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
72;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
;;;;;;;;;;;
73;23;0.000;;0.5;0.0;-0.4;-0.3;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;17;6.403;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
Extremes;23;0.000;u_x;0.5;0.0;-0.4;-0.3;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;17;6.403;u_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;17;6.403;u_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;u_u;0.5;0.0;-0.4;-0.3;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;17;6.403;u_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;u_v;0.5;0.0;-0.4;-0.3;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;φ_x;0.5;0.0;-0.4;-0.3;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;φ_x;0.5;0.0;-0.4;-0.3;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;φ_u;0.5;0.0;-0.4;-0.3;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;φ_u;0.5;0.0;-0.4;-0.3;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;φ_v;0.5;0.0;-0.4;-0.3;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;23;0.000;φ_v;0.5;0.0;-0.4;-0.3;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
Total;;;;0.5;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
73;;;;0.0;0.0;-0.4;-0.3;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
;;;;;;;;;;;
74;11;0.000;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;19;6.403;;5.0;-0.1;3.5;3.6;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
Extremes;11;0.000;u_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;19;6.403;u_x;5.0;-0.1;3.5;3.6;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;19;6.403;u_u;5.0;-0.1;3.5;3.6;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;u_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;19;6.403;u_v;5.0;-0.1;3.5;3.6;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;u_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;φ_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;φ_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;φ_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;11;0.000;φ_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
Total;;;;5.0;0.0;3.5;3.6;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
74;;;;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
;;;;;;;;;;;
75;18;0.000;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;12;6.403;;5.0;-0.1;-3.6;-3.5;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
Extremes;18;0.000;u_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;12;6.403;u_x;5.0;-0.1;-3.6;-3.5;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;u_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;12;6.403;u_u;5.0;-0.1;-3.6;-3.5;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;u_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;12;6.403;u_v;5.0;-0.1;-3.6;-3.5;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;φ_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;φ_u;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;φ_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;18;0.000;φ_v;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
Total;;;;5.0;0.0;0.0;0.0;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
75;;;;0.0;-0.1;-3.6;-3.5;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 6.403 m
;;;;;;;;;;;
76;12;0.000;;5.0;-3.5;2.6;2.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
76;20;7.089;;14.6;-3.6;-8.0;11.7;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
Extremes;12;0.000;u_x;5.0;-3.5;2.6;2.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
76;20;7.089;u_x;14.6;-3.6;-8.0;11.7;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;u_u;5.0;-3.5;2.6;2.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
76;20;7.089;u_u;14.6;-3.6;-8.0;11.7;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
76;20;7.089;u_v;14.6;-3.6;-8.0;11.7;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;u_v;5.0;-3.5;2.6;2.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;φ_x;5.0;-3.5;2.6;2.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;φ_x;5.0;-3.5;2.6;2.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;φ_u;5.0;-3.5;2.6;2.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;φ_u;5.0;-3.5;2.6;2.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;φ_v;5.0;-3.5;2.6;2.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
76;12;0.000;φ_v;5.0;-3.5;2.6;2.4;0.0;0.0;0.0;Tension | 5 - L 60x60x6 | L : 7.089 m
