Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;12;13;0.000;;-52.38;-0.01;27.17;0.01;35.65;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
2;12;114;1.575;;-52.22;-0.01;25.20;0.01;76.90;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;165;114;0.000;;-51.40;-0.03;16.70;0.00;76.58;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;165;115;1.650;;-51.23;-0.03;14.62;0.00;102.43;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;166;115;0.000;;-50.40;-0.05;6.10;0.00;102.12;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.795;;-50.31;-0.05;5.09;0.00;106.57;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-50.30;-0.05;5.05;0.00;106.72;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-50.30;-0.05;5.05;0.00;106.72;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;;-50.21;-0.05;3.87;0.00;110.39;0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;;-49.69;-0.08;-2.02;-0.01;110.19;0.09;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-49.68;-0.08;-2.12;-0.01;110.04;0.10;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-49.68;-0.08;-2.12;-0.01;110.04;0.10;Beam | 1 - IPE 500 | L : 0.150 m
2;167;14;0.150;;-49.67;-0.08;-2.21;-0.01;109.88;0.11;Beam | 1 - IPE 500 | L : 0.150 m
2;13;14;0.000;;-49.48;0.08;6.21;0.01;109.88;0.11;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-49.49;0.08;6.11;0.01;110.34;0.10;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-49.49;0.08;6.11;0.01;110.34;0.10;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;;-49.50;0.08;6.02;0.01;110.79;0.09;Beam | 1 - IPE 500 | L : 0.150 m
2;168;128;0.000;;-50.02;0.05;0.76;0.00;110.72;0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-50.12;0.05;-0.30;0.00;110.92;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-50.12;0.05;-0.30;0.00;110.92;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;168;127;1.650;;-50.22;0.05;-1.36;0.01;110.23;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;169;127;0.000;;-51.06;0.03;-9.95;0.00;110.11;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;169;;0.825;;-51.15;0.03;-11.01;0.00;101.47;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;169;;0.825;;-51.15;0.03;-11.01;0.00;101.47;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;169;126;1.650;;-51.23;0.03;-12.06;0.00;91.95;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;170;126;0.000;;-52.06;-0.01;-20.65;-0.01;91.84;-0.05;Beam | 1 - IPE 500 | L : 1.575 m
2;170;;0.787;;-52.13;-0.01;-21.65;-0.01;75.18;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
2;170;;0.787;;-52.13;-0.01;-21.65;-0.01;75.18;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
2;170;15;1.575;;-52.21;-0.01;-22.65;-0.01;57.73;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;14;15;0.000;;-52.13;-0.02;-23.80;-0.01;57.73;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;14;;0.037;;-52.13;-0.02;-23.85;-0.01;56.84;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;14;;0.037;;-52.13;-0.02;-23.85;-0.01;56.84;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;14;125;0.075;;-52.14;-0.02;-23.90;-0.01;55.94;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;171;125;0.000;;-52.95;0.02;-32.44;0.01;55.83;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;171;;0.825;;-53.04;0.02;-33.47;0.00;28.64;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;171;;0.825;;-53.04;0.02;-33.47;0.00;28.64;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;171;124;1.650;;-53.13;0.01;-34.49;0.00;0.60;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;;-53.93;-0.02;-43.08;0.00;0.48;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;172;;0.825;;-54.04;-0.01;-44.09;-0.01;-35.48;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;172;;0.825;;-54.04;-0.01;-44.09;-0.01;-35.48;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;172;123;1.650;;-54.15;-0.01;-45.08;0.00;-72.27;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;;-54.96;-0.04;-53.68;-0.01;-72.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.645;;-55.07;-0.04;-54.44;-0.01;-107.26;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.825;;-55.10;-0.04;-54.65;-0.01;-117.08;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.825;;-55.10;-0.04;-54.65;-0.01;-117.08;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;;-55.26;-0.03;-55.60;-0.01;-162.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;13;14;0.000;N;-49.48;0.08;6.21;0.01;109.88;0.11;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;N;-55.36;0.01;59.71;0.00;-204.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;V_y;-49.50;0.08;6.02;0.01;110.79;0.09;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-49.69;-0.08;-2.02;-0.01;110.19;0.09;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-55.36;0.01;59.71;0.00;-204.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-55.26;-0.03;-55.60;-0.01;-162.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;M_T;-49.50;0.08;6.02;0.01;110.79;0.09;Beam | 1 - IPE 500 | L : 0.150 m
2;173;123;0.000;M_T;-54.96;-0.04;-53.68;-0.01;-72.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.619;M_y;-50.10;0.05;-0.03;0.00;110.95;0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;11;12;0.000;M_y;-55.36;0.01;59.71;0.00;-204.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;167;14;0.150;M_z;-49.67;-0.08;-2.21;-0.01;109.88;0.11;Beam | 1 - IPE 500 | L : 0.150 m
2;169;126;1.650;M_z;-51.23;0.03;-12.06;0.00;91.95;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-49.48;0.08;59.71;0.01;110.95;0.11;
2;;;;;-55.36;-0.08;-55.60;-0.01;-204.90;-0.05;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-55.42;0.01;59.76;0.00;-205.11;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-55.07;0.02;57.89;0.01;-108.02;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-54.25;0.01;49.39;0.00;-108.33;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-54.00;0.01;47.44;0.00;-28.43;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-53.19;0.01;38.94;0.00;-28.74;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-53.00;0.01;36.93;0.00;33.87;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-52.19;0.01;28.43;0.00;33.56;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-52.19;0.01;28.34;0.00;35.69;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-52.43;-0.01;27.19;0.00;35.69;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-52.27;-0.01;25.23;0.00;76.98;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-51.45;-0.02;16.73;0.00;76.67;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-51.28;-0.02;14.64;0.00;102.56;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-50.45;-0.03;6.13;0.00;102.25;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.795;;-50.36;-0.03;5.12;0.00;106.72;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-50.35;-0.03;5.07;0.00;106.87;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-50.35;-0.03;5.07;0.00;106.87;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-50.26;-0.03;3.90;0.00;110.56;0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-49.74;-0.06;-2.00;-0.01;110.37;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-49.73;-0.06;-2.09;-0.01;110.21;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-49.73;-0.06;-2.09;-0.01;110.21;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-49.72;-0.06;-2.19;-0.01;110.05;0.08;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-49.55;0.06;6.19;0.01;110.05;0.08;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-49.56;0.06;6.10;0.01;110.51;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-49.56;0.06;6.10;0.01;110.51;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-49.57;0.06;6.00;0.01;110.97;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-50.09;0.04;0.75;0.00;110.90;0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-50.19;0.04;-0.31;0.00;111.08;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-50.19;0.04;-0.31;0.00;111.08;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-50.29;0.04;-1.37;0.00;110.38;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-51.12;0.02;-9.96;0.00;110.26;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;143;;0.825;;-51.21;0.02;-11.02;0.00;101.60;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;143;;0.825;;-51.21;0.02;-11.02;0.00;101.60;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-51.30;0.02;-12.08;0.00;92.07;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-52.12;0.00;-20.67;0.00;91.95;-0.04;Beam | 1 - IPE 500 | L : 1.575 m
3;144;;0.787;;-52.20;0.00;-21.67;0.00;75.28;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
3;144;;0.787;;-52.20;0.00;-21.67;0.00;75.28;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-52.28;0.00;-22.67;0.00;57.82;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-52.21;-0.01;-23.86;0.00;57.82;-0.03;Beam | 1 - IPE 500 | L : 0.075 m
3;20;;0.037;;-52.21;-0.01;-23.90;0.00;56.92;-0.03;Beam | 1 - IPE 500 | L : 0.075 m
3;20;;0.037;;-52.21;-0.01;-23.90;0.00;56.92;-0.03;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-52.22;-0.01;-23.95;0.00;56.03;-0.03;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-53.03;0.00;-32.50;0.00;55.91;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;145;;0.825;;-53.11;0.00;-33.53;0.00;28.67;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;145;;0.825;;-53.11;0.00;-33.53;0.00;28.67;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-53.20;0.00;-34.55;0.00;0.58;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-54.01;-0.01;-43.15;0.00;0.46;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;146;;0.825;;-54.11;-0.01;-44.16;0.00;-35.56;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;;0.825;;-54.11;-0.01;-44.16;0.00;-35.56;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-54.23;-0.01;-45.15;0.00;-72.41;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-55.04;-0.04;-53.74;-0.01;-72.52;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.645;;-55.15;-0.03;-54.50;-0.01;-107.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.825;;-55.18;-0.03;-54.71;-0.01;-117.27;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.825;;-55.18;-0.03;-54.71;-0.01;-117.27;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-55.34;-0.02;-55.67;-0.01;-162.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-49.55;0.06;6.19;0.01;110.05;0.08;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;N;-55.42;0.01;59.76;0.00;-205.11;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;V_y;-49.57;0.06;6.00;0.01;110.97;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;141;89;0.000;V_y;-49.74;-0.06;-2.00;-0.01;110.37;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-55.42;0.01;59.76;0.00;-205.11;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-55.34;-0.02;-55.67;-0.01;-162.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;M_T;-49.57;0.06;6.00;0.01;110.97;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;147;95;0.000;M_T;-55.04;-0.04;-53.74;-0.01;-72.52;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.619;M_y;-50.16;0.04;-0.05;0.00;111.11;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;M_y;-55.42;0.01;59.76;0.00;-205.11;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;141;21;0.150;M_z;-49.72;-0.06;-2.19;-0.01;110.05;0.08;Beam | 1 - IPE 500 | L : 0.150 m
3;143;98;1.650;M_z;-51.30;0.02;-12.08;0.00;92.07;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-49.55;0.06;59.76;0.01;111.11;0.08;
3;;;;;-55.42;-0.06;-55.67;-0.01;-205.11;-0.04;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-53.29;0.00;58.82;0.00;-201.62;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-52.95;0.00;56.95;0.00;-106.08;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-52.13;0.00;48.45;0.00;-106.39;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-51.88;0.00;46.50;0.00;-28.04;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-51.07;0.00;38.00;0.00;-28.35;0.00;Beam | 1 - IPE 500 | L : 1.650 m
