Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
Extremes;164;13;0.075;N;-55.71;-0.24;24.23;-0.05;47.30;-1.18;Beam | 1 - IPE 500 | L : 0.075 m
2;170;15;1.575;N;-63.89;0.05;-23.10;0.05;46.02;-1.17;Beam | 1 - IPE 500 | L : 1.575 m
2;13;128;0.150;V_y;-61.17;0.63;5.30;0.09;101.82;0.73;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-61.17;-0.63;-5.33;-0.09;101.83;0.73;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-58.87;0.26;55.70;0.11;-172.94;0.12;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-58.95;-0.26;-55.72;-0.10;-175.64;0.12;Beam | 1 - IPE 500 | L : 1.650 m
2;162;112;1.650;M_T;-57.52;0.56;43.34;0.18;-9.72;-0.46;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;M_T;-57.59;-0.54;-43.37;-0.18;-11.91;-0.43;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;1.485;M_y;-61.71;-0.46;0.08;-0.05;102.02;0.63;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-58.95;-0.26;-55.72;-0.10;-175.64;0.12;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-61.15;0.63;5.49;0.08;101.01;0.86;Beam | 1 - IPE 500 | L : 0.150 m
2;163;113;1.650;M_z;-56.53;0.45;32.81;0.16;45.79;-1.21;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-55.71;0.63;55.70;0.18;102.02;0.86;
2;;;;;-63.89;-0.63;-55.72;-0.18;-175.64;-1.21;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-47.73;0.32;60.16;0.12;-194.01;0.12;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-47.39;0.66;58.26;0.19;-96.29;0.16;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-46.58;0.41;49.76;0.12;-96.60;0.17;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-46.35;0.59;47.79;0.18;-16.10;-0.43;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-45.54;0.40;39.29;0.14;-16.41;-0.43;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-45.36;0.50;37.27;0.15;46.77;-1.23;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-44.55;-0.19;28.78;-0.05;46.46;-1.22;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-44.54;-0.19;28.69;-0.05;48.61;-1.21;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-25.61;0.04;27.52;-0.05;48.61;-1.21;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-25.45;-0.02;25.58;-0.05;90.43;-1.13;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-24.64;-0.22;17.08;-0.08;90.12;-1.12;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-24.47;-0.27;15.03;-0.06;116.62;-0.50;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-23.64;-0.43;6.53;-0.09;116.30;-0.49;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-23.45;-0.46;4.48;-0.03;125.39;0.57;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-22.93;-0.64;-0.73;-0.08;125.20;0.57;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-22.91;-0.64;-0.91;-0.07;125.07;0.71;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-22.85;0.64;0.89;0.07;125.07;0.71;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-22.87;0.64;0.71;0.07;125.19;0.58;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-23.39;0.46;-4.50;0.03;125.12;0.58;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-23.57;0.44;-6.55;0.08;116.01;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-24.40;0.28;-15.05;0.06;115.89;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-24.57;0.23;-17.10;0.08;89.36;-1.10;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-25.39;0.03;-25.60;0.05;89.25;-1.10;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-25.54;-0.03;-27.54;0.05;47.39;-1.19;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-44.42;0.19;-28.71;0.05;47.39;-1.19;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-44.43;0.19;-28.80;0.05;45.24;-1.21;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-45.24;-0.48;-37.29;-0.15;45.13;-1.18;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-45.42;-0.39;-39.31;-0.13;-18.09;-0.41;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-46.23;-0.58;-47.81;-0.17;-18.20;-0.40;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-46.46;-0.40;-49.78;-0.12;-98.73;0.17;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-47.28;-0.65;-58.28;-0.19;-98.84;0.18;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-47.62;-0.32;-60.18;-0.11;-196.59;0.12;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-22.85;0.64;0.89;0.07;125.07;0.71;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;N;-47.73;0.32;60.16;0.12;-194.01;0.12;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;V_y;-47.39;0.66;58.26;0.19;-96.29;0.16;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;V_y;-47.28;-0.65;-58.28;-0.19;-98.84;0.18;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;V_z;-47.73;0.32;60.16;0.12;-194.01;0.12;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-47.62;-0.32;-60.18;-0.11;-196.59;0.12;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-47.39;0.66;58.26;0.19;-96.29;0.16;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-47.28;-0.65;-58.28;-0.19;-98.84;0.18;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;M_y;-23.45;-0.46;4.48;-0.03;125.39;0.57;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;M_y;-47.62;-0.32;-60.18;-0.11;-196.59;0.12;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;M_z;-22.85;0.64;0.89;0.07;125.07;0.71;Beam | 1 - IPE 500 | L : 0.150 m
3;137;85;1.650;M_z;-45.36;0.50;37.27;0.15;46.77;-1.23;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-22.85;0.66;60.16;0.19;125.39;0.71;
3;;;;;-47.73;-0.65;-60.18;-0.19;-196.59;-1.23;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-45.25;0.30;56.77;0.12;-179.17;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-44.93;0.61;54.86;0.19;-87.05;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-44.12;0.38;46.36;0.13;-87.36;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-43.89;0.55;44.38;0.18;-12.49;-0.44;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-43.08;0.35;35.88;0.14;-12.80;-0.44;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-42.89;0.43;33.86;0.15;44.75;-1.14;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-42.08;-0.25;25.37;-0.06;44.44;-1.14;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-42.08;-0.25;25.28;-0.06;46.34;-1.12;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-42.03;0.03;24.81;-0.06;46.34;-1.12;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-41.87;-0.03;22.85;-0.05;83.88;-1.03;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-41.05;-0.22;14.36;-0.08;83.57;-1.02;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-40.88;-0.27;12.28;-0.07;105.55;-0.41;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-40.04;-0.41;3.79;-0.09;105.24;-0.41;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-39.85;-0.42;1.71;-0.04;109.77;0.57;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-39.33;-0.55;-3.50;-0.08;109.58;0.57;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-39.31;-0.55;-3.69;-0.07;109.04;0.69;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-39.31;0.55;3.70;0.07;109.04;0.69;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-39.33;0.55;3.51;0.07;109.58;0.57;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-39.85;0.42;-1.69;0.04;109.51;0.58;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-40.04;0.41;-3.77;0.08;105.00;-0.39;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-40.87;0.28;-12.27;0.06;104.89;-0.39;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-41.05;0.23;-14.34;0.08;82.93;-1.01;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-41.87;0.04;-22.84;0.05;82.82;-1.00;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-42.03;-0.02;-24.80;0.05;45.29;-1.10;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-42.07;0.25;-25.26;0.05;45.29;-1.10;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-42.08;0.25;-25.36;0.05;43.40;-1.13;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-42.89;-0.42;-33.85;-0.15;43.28;-1.10;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-43.08;-0.34;-35.87;-0.13;-14.24;-0.42;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-43.89;-0.53;-44.37;-0.17;-14.35;-0.42;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-44.12;-0.37;-46.34;-0.12;-89.20;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-44.93;-0.60;-54.84;-0.19;-89.32;0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-45.25;-0.30;-56.75;-0.12;-181.40;0.12;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;25;28;0.000;N;-39.31;0.55;3.70;0.07;109.04;0.69;Beam | 1 - IPE 500 | L : 0.150 m
4;113;30;1.650;N;-45.25;-0.30;-56.75;-0.12;-181.40;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;V_y;-44.93;0.61;54.86;0.19;-87.05;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;V_y;-44.93;-0.60;-54.84;-0.19;-89.32;0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;V_z;-45.25;0.30;56.77;0.12;-179.17;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-45.25;-0.30;-56.75;-0.12;-181.40;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;M_T;-44.93;0.61;54.86;0.19;-87.05;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;M_T;-44.93;-0.60;-54.84;-0.19;-89.32;0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;M_y;-39.85;-0.42;1.71;-0.04;109.77;0.57;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;M_y;-45.25;-0.30;-56.75;-0.12;-181.40;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;25;28;0.000;M_z;-39.31;0.55;3.70;0.07;109.04;0.69;Beam | 1 - IPE 500 | L : 0.150 m
4;94;58;1.650;M_z;-42.89;0.43;33.86;0.15;44.75;-1.14;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-39.31;0.61;56.77;0.19;109.77;0.69;
4;;;;;-45.25;-0.60;-56.75;-0.19;-181.40;-1.14;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-45.22;0.29;56.74;0.11;-179.05;0.12;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-44.90;0.59;54.83;0.18;-86.99;0.13;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-44.09;0.38;46.33;0.13;-87.30;0.13;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-43.86;0.54;44.35;0.17;-12.47;-0.42;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-43.05;0.34;35.86;0.13;-12.78;-0.42;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-42.87;0.42;33.83;0.15;44.72;-1.11;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-42.05;-0.26;25.34;-0.06;44.41;-1.10;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-42.05;-0.26;25.25;-0.06;46.30;-1.08;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-42.00;0.05;24.80;-0.06;46.30;-1.08;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-41.84;-0.01;22.84;-0.05;83.83;-1.01;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-41.02;-0.20;14.34;-0.08;83.52;-1.01;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-40.85;-0.25;12.27;-0.07;105.48;-0.43;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-40.02;-0.37;3.77;-0.08;105.17;-0.42;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-39.82;-0.38;1.69;-0.04;109.68;0.48;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-39.30;-0.48;-3.51;-0.07;109.49;0.48;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-39.28;-0.47;-3.70;-0.06;108.95;0.58;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-39.28;0.47;3.71;0.05;108.95;0.59;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-39.30;0.47;3.52;0.06;109.49;0.49;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-39.82;0.38;-1.68;0.04;109.42;0.49;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-40.01;0.37;-3.76;0.08;104.93;-0.41;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-40.85;0.25;-12.26;0.06;104.82;-0.41;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-41.02;0.21;-14.33;0.08;82.88;-0.99;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-41.84;0.02;-22.83;0.05;82.77;-0.99;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-42.00;-0.04;-24.79;0.06;45.27;-1.07;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-42.04;0.27;-25.24;0.06;45.27;-1.07;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-42.05;0.26;-25.33;0.06;43.37;-1.09;Beam | 1 - IPE 500 | L : 0.075 m
