Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
57;;4.925;;4.24;0.00;-0.22;0.00;0.02;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;;4.24;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;42;5.000;N;4.24;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;N;4.24;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;V_y;4.24;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;V_y;4.24;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;V_z;4.24;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;V_z;4.24;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_T;4.24;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_T;4.24;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_y;4.24;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_y;4.24;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_z;4.24;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_z;4.24;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;4.24;0.00;0.22;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;;;4.24;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
58;5;0.000;;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;0.037;;4.71;-0.02;0.21;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;0.787;;4.71;-0.01;0.14;0.00;0.14;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;4.213;;4.70;0.01;-0.14;0.00;0.14;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;4.963;;4.70;0.02;-0.21;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;;4.70;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;5;0.000;N;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;3.500;N;4.70;0.01;-0.08;0.00;0.22;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;V_y;4.70;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;V_y;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;V_z;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;V_z;4.70;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;3.500;M_T;4.70;0.01;-0.08;0.00;0.22;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;1.000;M_T;4.71;-0.01;0.12;0.00;0.17;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_y;4.70;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;M_y;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_z;4.70;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;M_z;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;4.71;0.02;0.21;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;;;4.70;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
59;15;0.000;;2.71;-0.04;0.41;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;0.037;;2.71;-0.04;0.40;0.00;0.02;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;0.787;;2.71;-0.03;0.28;0.00;0.27;0.02;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;4.213;;2.71;0.03;-0.28;0.00;0.27;0.02;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;4.963;;2.71;0.04;-0.40;0.00;0.02;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;;2.71;0.04;-0.41;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;15;0.000;N;2.71;-0.04;0.41;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;N;2.71;0.00;0.00;0.00;0.51;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;V_y;2.71;0.04;-0.41;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;V_y;2.71;-0.04;0.41;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;V_z;2.71;-0.04;0.41;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;V_z;2.71;0.04;-0.41;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;4.000;M_T;2.71;0.02;-0.25;0.00;0.33;0.03;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;1.000;M_T;2.71;-0.02;0.25;0.00;0.33;0.03;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;M_y;2.71;0.00;0.00;0.00;0.51;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;M_y;2.71;-0.04;0.41;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;M_z;2.71;0.00;0.00;0.00;0.51;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;M_z;2.71;-0.04;0.41;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;2.71;0.04;0.41;0.00;0.51;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;;;2.71;-0.04;-0.41;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
60;22;0.000;;4.70;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;0.037;;4.70;-0.02;0.21;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;0.787;;4.70;-0.01;0.14;0.00;0.14;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;4.213;;4.70;0.01;-0.14;0.00;0.14;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;4.963;;4.70;0.02;-0.21;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;;4.70;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;22;0.000;N;4.70;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;N;4.70;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;V_y;4.70;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;V_y;4.70;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;V_z;4.70;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;V_z;4.70;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;3.500;M_T;4.70;0.01;-0.08;0.00;0.22;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;1.000;M_T;4.70;-0.01;0.12;0.00;0.17;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;M_y;4.70;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;M_y;4.70;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;M_z;4.70;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;M_z;4.70;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;4.70;0.02;0.21;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;;;4.70;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
61;29;0.000;;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;0.037;;4.71;-0.02;0.21;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;0.787;;4.71;-0.01;0.14;0.00;0.14;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;4.213;;4.71;0.01;-0.14;0.00;0.14;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;4.963;;4.71;0.02;-0.21;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;;4.71;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;29;0.000;N;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;N;4.71;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;V_y;4.71;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;V_y;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;V_z;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;V_z;4.71;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;4.000;M_T;4.71;0.01;-0.12;0.00;0.17;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;1.000;M_T;4.71;-0.01;0.12;0.00;0.17;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;M_y;4.71;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;M_y;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;M_z;4.71;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;M_z;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;4.71;0.02;0.21;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;;;4.71;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
62;36;0.000;;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;0.037;;4.71;-0.02;0.21;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;0.787;;4.71;-0.01;0.14;0.00;0.14;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;4.213;;4.71;0.01;-0.14;0.00;0.14;0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;4.963;;4.71;0.02;-0.21;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;;4.71;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;;4.963;N;4.71;0.02;-0.21;0.00;0.01;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;1.500;N;4.70;-0.01;0.08;0.00;0.22;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;V_y;4.71;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;V_y;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;V_z;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;V_z;4.71;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_T;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_T;4.71;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_y;4.71;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_y;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_z;4.71;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_z;4.71;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;4.71;0.02;0.21;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;;;4.70;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
63;6;0.000;;3.09;1.12;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;0.825;;3.08;1.01;0.25;0.00;0.24;-0.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;;3.04;0.00;0.00;0.00;0.46;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;;3.04;0.00;0.00;0.00;0.46;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;4.175;;3.08;-1.01;-0.25;0.00;0.24;-0.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;;3.09;-1.12;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;16;5.000;N;3.09;-1.12;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;N;3.04;0.00;0.00;0.00;0.46;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;V_y;3.09;1.12;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;V_y;3.09;-1.12;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;V_z;3.09;1.12;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;V_z;3.09;-1.12;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;0.500;M_T;3.09;1.08;0.28;0.00;0.16;-0.56;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;4.500;M_T;3.09;-1.08;-0.28;0.00;0.16;-0.56;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;M_y;3.04;0.00;0.00;0.00;0.46;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;M_y;3.09;1.12;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;M_z;3.09;1.12;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;M_z;3.04;0.00;0.00;0.00;0.46;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;3.09;1.12;0.33;0.00;0.46;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;;;3.04;-1.12;-0.33;0.00;0.00;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
64;16;0.000;;1.37;1.23;0.53;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;0.825;;1.37;1.10;0.39;0.00;0.38;-0.98;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;1.36;0.00;0.00;0.00;0.72;-2.06;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;1.36;0.00;0.00;0.00;0.72;-2.06;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;4.175;;1.37;-1.10;-0.39;0.00;0.38;-0.98;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;;1.37;-1.23;-0.53;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;16;0.000;N;1.37;1.23;0.53;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;N;1.36;0.00;0.00;0.00;0.72;-2.06;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;V_y;1.37;1.23;0.53;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;V_y;1.37;-1.23;-0.53;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;V_z;1.37;1.23;0.53;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;23;5.000;V_z;1.37;-1.23;-0.53;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;0.500;M_T;1.37;1.18;0.45;0.00;0.25;-0.61;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;4.500;M_T;1.37;-1.18;-0.45;0.00;0.25;-0.61;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;M_y;1.36;0.00;0.00;0.00;0.72;-2.06;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;M_y;1.37;1.23;0.53;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;16;0.000;M_z;1.37;1.23;0.53;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;M_z;1.36;0.00;0.00;0.00;0.72;-2.06;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;1.37;1.23;0.53;0.00;0.72;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;;;1.36;-1.23;-0.53;0.00;0.00;-2.06;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
65;23;0.000;;3.08;1.13;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;0.825;;3.06;1.01;0.25;0.00;0.24;-0.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;;3.02;0.00;0.00;0.00;0.46;-1.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;;3.02;0.00;0.00;0.00;0.46;-1.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;4.175;;3.06;-1.01;-0.25;0.00;0.24;-0.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;;3.08;-1.13;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;23;0.000;N;3.08;1.13;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;N;3.02;0.00;0.00;0.00;0.46;-1.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;V_y;3.08;1.13;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;V_y;3.08;-1.13;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;V_z;3.08;1.13;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;30;5.000;V_z;3.08;-1.13;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;0.500;M_T;3.07;1.09;0.28;0.00;0.16;-0.56;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;4.500;M_T;3.07;-1.09;-0.28;0.00;0.16;-0.56;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;M_y;3.02;0.00;0.00;0.00;0.46;-1.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;M_y;3.08;1.13;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;23;0.000;M_z;3.08;1.13;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;2.500;M_z;3.02;0.00;0.00;0.00;0.46;-1.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;3.08;1.13;0.33;0.00;0.46;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
65;;;;3.02;-1.13;-0.33;0.00;0.00;-1.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
66;30;0.000;;3.08;1.13;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;0.825;;3.06;1.01;0.25;0.00;0.24;-0.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;;3.02;0.00;0.00;0.00;0.46;-1.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;;3.02;0.00;0.00;0.00;0.46;-1.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;4.175;;3.06;-1.01;-0.25;0.00;0.24;-0.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;;3.08;-1.13;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;30;0.000;N;3.08;1.13;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;N;3.02;0.00;0.00;0.00;0.46;-1.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;V_y;3.08;1.13;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;V_y;3.08;-1.13;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;V_z;3.08;1.13;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;37;5.000;V_z;3.08;-1.13;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;0.500;M_T;3.07;1.09;0.28;0.00;0.16;-0.56;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;4.500;M_T;3.07;-1.09;-0.28;0.00;0.16;-0.56;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;M_y;3.02;0.00;0.00;0.00;0.46;-1.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;M_y;3.08;1.13;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;30;0.000;M_z;3.08;1.13;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;2.500;M_z;3.02;0.00;0.00;0.00;0.46;-1.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;3.08;1.13;0.33;0.00;0.46;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
66;;;;3.02;-1.13;-0.33;0.00;0.00;-1.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
67;37;0.000;;3.09;1.12;0.34;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;0.825;;3.08;1.01;0.25;0.00;0.24;-0.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;;3.04;0.00;0.00;0.00;0.46;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;;3.04;0.00;0.00;0.00;0.46;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;4.175;;3.08;-1.01;-0.25;0.00;0.24;-0.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;;3.09;-1.12;-0.34;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;37;0.000;N;3.09;1.12;0.34;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;N;3.04;0.00;0.00;0.00;0.46;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;V_y;3.09;1.12;0.34;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;V_y;3.09;-1.12;-0.34;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;V_z;3.09;1.12;0.34;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;44;5.000;V_z;3.09;-1.12;-0.34;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;0.500;M_T;3.09;1.08;0.29;0.00;0.16;-0.56;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;4.500;M_T;3.09;-1.08;-0.29;0.00;0.16;-0.56;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;M_y;3.04;0.00;0.00;0.00;0.46;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;M_y;3.09;1.12;0.34;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;37;0.000;M_z;3.09;1.12;0.34;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;2.500;M_z;3.04;0.00;0.00;0.00;0.46;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;3.09;1.12;0.34;0.00;0.46;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
67;;;;3.04;-1.12;-0.34;0.00;0.00;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
68;Failure;;;;;;;;;
Extremes;;;;;;;;;;
69;47;0.000;;3.76;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
69;41;6.727;;4.09;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
Extremes;41;6.727;N;4.09;0.00;0.00;0.00;0.00;0.00;Tension | 5 - L 60x60x6 | L : 6.727 m
