Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
Extremes;13;14;0.000;N;-35.55;-0.29;2.95;-0.04;110.87;-0.39;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;N;-48.68;-0.15;56.40;-0.06;-180.93;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;V_y;-35.60;0.29;-2.54;0.04;111.26;-0.33;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;V_y;-35.57;-0.29;2.81;-0.04;111.30;-0.33;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-48.68;-0.15;56.40;-0.06;-180.93;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-48.65;0.15;-56.14;0.05;-180.70;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;M_T;-48.38;0.28;-54.75;0.08;-89.20;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-48.41;-0.28;55.02;-0.08;-88.99;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;M_y;-36.13;0.20;2.77;0.02;111.46;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
2;11;12;0.000;M_y;-48.68;-0.15;56.40;-0.06;-180.93;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;163;113;1.650;M_z;-46.42;-0.19;34.54;-0.06;43.75;0.49;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-35.55;-0.29;2.95;-0.04;110.87;-0.39;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-35.55;0.29;56.40;0.08;111.46;0.49;
2;;;;;-48.68;-0.29;-56.14;-0.08;-180.93;-0.39;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-53.66;-0.13;54.59;-0.05;-172.42;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-53.40;-0.24;53.21;-0.07;-83.47;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-52.56;-0.16;44.44;-0.05;-83.79;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-52.38;-0.23;42.99;-0.07;-11.64;0.19;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-51.55;-0.15;34.23;-0.05;-11.96;0.18;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-51.41;-0.18;32.73;-0.06;43.29;0.48;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-50.57;0.09;23.96;0.02;42.97;0.47;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-50.57;0.09;23.89;0.02;44.76;0.47;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-53.74;0.02;23.05;0.02;44.76;0.47;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-53.62;0.04;21.58;0.02;79.92;0.39;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-52.78;0.12;12.81;0.04;79.59;0.39;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-52.65;0.13;11.25;0.03;99.45;0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-51.79;0.20;2.48;0.04;99.13;0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-51.64;0.20;0.91;0.02;101.93;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-51.11;0.27;-4.40;0.04;101.73;-0.34;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-51.10;0.27;-4.55;0.04;101.06;-0.39;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-51.07;-0.27;4.81;-0.04;101.06;-0.39;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-51.09;-0.27;4.67;-0.04;101.77;-0.34;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-51.62;-0.20;-0.64;-0.02;101.70;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-51.76;-0.20;-2.22;-0.04;99.34;0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-52.62;-0.14;-10.98;-0.03;99.23;0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-52.75;-0.12;-12.55;-0.03;79.81;0.39;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-53.60;-0.04;-21.31;-0.02;79.70;0.39;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-53.71;-0.02;-22.78;-0.02;44.97;0.47;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-50.55;-0.10;-23.63;-0.02;44.97;0.47;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-50.55;-0.10;-23.70;-0.02;43.19;0.48;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-51.39;0.17;-32.46;0.06;43.08;0.47;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-51.53;0.14;-33.96;0.05;-11.73;0.18;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-52.36;0.22;-42.73;0.07;-11.85;0.18;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-52.54;0.16;-44.18;0.05;-83.56;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-53.38;0.24;-52.94;0.07;-83.68;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-53.64;0.13;-54.32;0.05;-172.19;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;20;22;0.000;N;-50.55;-0.10;-23.63;-0.02;44.97;0.47;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;N;-53.74;0.02;23.05;0.02;44.76;0.47;Beam | 1 - IPE 500 | L : 1.575 m
3;141;89;0.000;V_y;-51.11;0.27;-4.40;0.04;101.73;-0.34;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;V_y;-51.09;-0.27;4.67;-0.04;101.77;-0.34;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-53.66;-0.13;54.59;-0.05;-172.42;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-53.64;0.13;-54.32;0.05;-172.19;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-53.38;0.24;-52.94;0.07;-83.68;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-53.40;-0.24;53.21;-0.07;-83.47;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;M_y;-51.64;0.20;0.91;0.02;101.93;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;M_y;-53.66;-0.13;54.59;-0.05;-172.42;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;20;97;0.075;M_z;-50.55;-0.10;-23.70;-0.02;43.19;0.48;Beam | 1 - IPE 500 | L : 0.075 m
3;19;21;0.000;M_z;-51.07;-0.27;4.81;-0.04;101.06;-0.39;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-50.55;0.27;54.59;0.07;101.93;0.48;
3;;;;;-53.74;-0.27;-54.32;-0.07;-172.42;-0.39;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-46.20;-0.12;54.87;-0.04;-174.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-45.95;-0.23;53.47;-0.07;-84.91;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-45.10;-0.16;44.71;-0.05;-85.23;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-44.92;-0.22;43.26;-0.07;-12.64;0.17;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-44.09;-0.14;34.49;-0.05;-12.96;0.17;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-43.95;-0.18;32.99;-0.06;42.72;0.45;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-43.12;0.10;24.23;0.03;42.40;0.45;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-43.11;0.10;24.16;0.03;44.21;0.44;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-43.08;0.00;23.82;0.03;44.21;0.44;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-42.96;0.02;22.35;0.03;80.58;0.39;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-42.12;0.10;13.59;0.04;80.26;0.39;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-41.99;0.11;12.04;0.03;101.41;0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-41.13;0.16;3.28;0.04;101.09;0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-40.99;0.17;1.72;0.02;105.21;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-40.46;0.21;-3.60;0.03;105.01;-0.26;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-40.44;0.21;-3.74;0.03;104.46;-0.30;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-40.42;-0.21;4.00;-0.03;104.46;-0.30;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-40.43;-0.21;3.86;-0.03;105.05;-0.26;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-40.96;-0.17;-1.45;-0.02;104.98;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-41.10;-0.17;-3.01;-0.04;101.30;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-41.96;-0.12;-11.77;-0.03;101.19;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-42.09;-0.10;-13.32;-0.04;80.48;0.38;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-42.94;-0.03;-22.09;-0.02;80.36;0.38;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-43.05;0.00;-23.55;-0.02;44.41;0.44;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-43.08;-0.10;-23.89;-0.02;44.41;0.44;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-43.09;-0.10;-23.96;-0.02;42.62;0.45;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-43.93;0.17;-32.72;0.06;42.50;0.44;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-44.06;0.14;-34.22;0.05;-12.74;0.17;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-44.90;0.22;-42.99;0.07;-12.85;0.17;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-45.08;0.15;-44.44;0.05;-85.00;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-45.92;0.23;-53.21;0.07;-85.12;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-46.18;0.12;-54.60;0.04;-174.08;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;25;28;0.000;N;-40.42;-0.21;4.00;-0.03;104.46;-0.30;Beam | 1 - IPE 500 | L : 0.150 m
4;23;26;0.000;N;-46.20;-0.12;54.87;-0.04;-174.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;V_y;-45.92;0.23;-53.21;0.07;-85.12;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;V_y;-45.95;-0.23;53.47;-0.07;-84.91;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;V_z;-46.20;-0.12;54.87;-0.04;-174.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-46.18;0.12;-54.60;0.04;-174.08;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;M_T;-45.92;0.23;-53.21;0.07;-85.12;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;M_T;-44.92;-0.22;43.26;-0.07;-12.64;0.17;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;M_y;-40.99;0.17;1.72;0.02;105.21;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;M_y;-46.20;-0.12;54.87;-0.04;-174.31;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
4;26;72;0.075;M_z;-43.09;-0.10;-23.96;-0.02;42.62;0.45;Beam | 1 - IPE 500 | L : 0.075 m
4;25;28;0.000;M_z;-40.42;-0.21;4.00;-0.03;104.46;-0.30;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-40.42;0.23;54.87;0.07;105.21;0.45;
4;;;;;-46.20;-0.23;-54.60;-0.07;-174.31;-0.30;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-45.55;-0.11;54.96;-0.04;-174.66;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-45.29;-0.22;53.56;-0.06;-85.12;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-44.45;-0.16;44.80;-0.05;-85.44;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-44.27;-0.22;43.34;-0.07;-12.70;0.16;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-43.44;-0.14;34.58;-0.05;-13.03;0.16;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-43.30;-0.17;33.08;-0.06;42.80;0.44;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-42.46;0.11;24.31;0.03;42.48;0.44;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-42.46;0.11;24.24;0.03;44.30;0.43;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-42.42;-0.01;23.89;0.03;44.30;0.43;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-42.31;0.01;22.43;0.03;80.79;0.38;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-41.46;0.08;13.67;0.04;80.46;0.38;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-41.34;0.10;12.11;0.03;101.74;0.14;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-40.48;0.14;3.35;0.04;101.42;0.14;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-40.33;0.14;1.79;0.02;105.66;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-39.80;0.17;-3.52;0.03;105.47;-0.20;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-39.79;0.16;-3.66;0.02;104.93;-0.23;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-39.76;-0.16;3.93;-0.02;104.93;-0.23;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-39.78;-0.16;3.79;-0.02;105.51;-0.20;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-40.31;-0.14;-1.53;-0.02;105.44;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-40.45;-0.14;-3.08;-0.03;101.63;0.14;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-41.31;-0.10;-11.85;-0.03;101.51;0.14;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-41.44;-0.08;-13.40;-0.04;80.68;0.38;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-42.28;-0.02;-22.16;-0.03;80.56;0.37;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-42.40;0.00;-23.63;-0.03;44.50;0.43;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-42.43;-0.11;-23.98;-0.03;44.50;0.43;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-42.44;-0.11;-24.04;-0.03;42.70;0.44;Beam | 1 - IPE 500 | L : 0.075 m
