Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
99;60;0.000;V_v;-0.10;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
99;53;5.000;V_v;-0.10;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
99;;4.000;M_T;-0.11;0.11;-0.96;0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
99;;1.000;M_T;-0.11;-0.11;0.96;-0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
99;;2.500;M_u;-0.11;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
99;60;0.000;M_u;-0.10;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
99;;2.500;M_v;-0.11;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
99;60;0.000;M_v;-0.10;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;-0.10;0.17;1.60;0.01;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
99;;;;-0.11;-0.17;-1.60;-0.01;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
100;60;0.000;;-16.06;0.27;2.27;0.07;48.31;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
100;63;1.650;;-15.91;0.28;0.76;0.06;50.81;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;63;1.650;N;-15.91;0.28;0.76;0.06;50.81;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
100;60;0.000;N;-16.06;0.27;2.27;0.07;48.31;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
100;63;1.650;V_y;-15.91;0.28;0.76;0.06;50.81;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
100;60;0.000;V_y;-16.06;0.27;2.27;0.07;48.31;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
100;60;0.000;V_z;-16.06;0.27;2.27;0.07;48.31;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
100;63;1.650;V_z;-15.91;0.28;0.76;0.06;50.81;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
100;60;0.000;M_T;-16.06;0.27;2.27;0.07;48.31;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
100;63;1.650;M_T;-15.91;0.28;0.76;0.06;50.81;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
100;63;1.650;M_y;-15.91;0.28;0.76;0.06;50.81;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
100;60;0.000;M_y;-16.06;0.27;2.27;0.07;48.31;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
100;60;0.000;M_z;-16.06;0.27;2.27;0.07;48.31;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
100;63;1.650;M_z;-15.91;0.28;0.76;0.06;50.81;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-15.91;0.28;2.27;0.07;50.81;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
100;;;;-16.06;0.27;0.76;0.06;48.31;-0.65;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
101;83;0.000;;-0.16;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
101;55;5.000;;-0.16;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;83;0.000;N;-0.16;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
101;;2.500;N;-0.17;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
101;55;5.000;V_u;-0.16;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
101;83;0.000;V_u;-0.16;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
101;83;0.000;V_v;-0.16;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
101;55;5.000;V_v;-0.16;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
101;;4.000;M_T;-0.16;0.11;-0.96;0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
101;;1.000;M_T;-0.16;-0.11;0.96;-0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
101;;2.500;M_u;-0.17;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
101;83;0.000;M_u;-0.16;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
101;;2.500;M_v;-0.17;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
101;55;5.000;M_v;-0.16;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;-0.16;0.18;1.60;0.01;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
101;;;;-0.17;-0.18;-1.60;-0.01;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
102;64;0.000;;-0.24;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
102;69;5.000;;-0.24;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;69;5.000;N;-0.24;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
102;;2.500;N;-0.25;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
102;69;5.000;V_u;-0.24;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
102;64;0.000;V_u;-0.24;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
102;64;0.000;V_v;-0.24;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
102;69;5.000;V_v;-0.24;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
102;;4.000;M_T;-0.25;0.11;-0.96;0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
102;;1.000;M_T;-0.25;-0.11;0.96;-0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
102;;2.500;M_u;-0.25;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
102;64;0.000;M_u;-0.24;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
102;;2.500;M_v;-0.25;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
102;64;0.000;M_v;-0.24;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;-0.24;0.18;1.60;0.01;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
102;;;;-0.25;-0.18;-1.60;-0.01;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
103;37;0.000;;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
103;30;5.000;;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;30;5.000;N;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
103;;2.500;N;0.00;0.00;0.00;0.00;1.11;0.12;Beam | 4 - Z 232Z23 | L : 5.000 m
103;30;5.000;V_u;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
103;37;0.000;V_u;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
103;37;0.000;V_v;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
103;30;5.000;V_v;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
103;;4.000;M_T;0.00;0.06;-0.53;0.00;0.71;0.08;Beam | 4 - Z 232Z23 | L : 5.000 m
103;;1.000;M_T;0.00;-0.06;0.53;0.00;0.71;0.08;Beam | 4 - Z 232Z23 | L : 5.000 m
103;;2.500;M_u;0.00;0.00;0.00;0.00;1.11;0.12;Beam | 4 - Z 232Z23 | L : 5.000 m
103;37;0.000;M_u;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
103;;2.500;M_v;0.00;0.00;0.00;0.00;1.11;0.12;Beam | 4 - Z 232Z23 | L : 5.000 m
103;37;0.000;M_v;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.10;0.88;0.00;1.11;0.12;Beam | 4 - Z 232Z23 | L : 5.000 m
103;;;;0.00;-0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
104;65;0.000;;-0.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
104;71;5.000;;-0.11;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;71;5.000;N;-0.11;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
104;;2.500;N;-0.12;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
104;71;5.000;V_u;-0.11;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
104;65;0.000;V_u;-0.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
104;65;0.000;V_v;-0.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
104;71;5.000;V_v;-0.11;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
104;;4.000;M_T;-0.12;0.11;-0.96;0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
104;;1.000;M_T;-0.12;-0.11;0.96;-0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
104;;2.500;M_u;-0.12;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
104;65;0.000;M_u;-0.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
104;;2.500;M_v;-0.12;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
104;65;0.000;M_v;-0.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;-0.11;0.18;1.60;0.01;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
104;;;;-0.12;-0.18;-1.60;-0.01;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
105;66;0.000;;-0.70;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
105;72;5.000;;-0.70;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;72;5.000;N;-0.70;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
105;;2.500;N;-0.70;0.00;0.00;0.00;2.00;0.23;Beam | 4 - Z 232Z23 | L : 5.000 m
105;72;5.000;V_u;-0.70;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
105;66;0.000;V_u;-0.70;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
105;66;0.000;V_v;-0.70;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
105;72;5.000;V_v;-0.70;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
105;;4.000;M_T;-0.70;0.11;-0.96;0.01;1.28;0.15;Beam | 4 - Z 232Z23 | L : 5.000 m
105;;1.000;M_T;-0.70;-0.11;0.96;-0.01;1.28;0.15;Beam | 4 - Z 232Z23 | L : 5.000 m
105;;2.500;M_u;-0.70;0.00;0.00;0.00;2.00;0.23;Beam | 4 - Z 232Z23 | L : 5.000 m
105;66;0.000;M_u;-0.70;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
105;;2.500;M_v;-0.70;0.00;0.00;0.00;2.00;0.23;Beam | 4 - Z 232Z23 | L : 5.000 m
105;66;0.000;M_v;-0.70;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;-0.70;0.18;1.60;0.01;2.00;0.23;Beam | 4 - Z 232Z23 | L : 5.000 m
105;;;;-0.70;-0.18;-1.60;-0.01;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
106;68;0.000;;-0.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
106;73;5.000;;-0.11;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;73;5.000;N;-0.11;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
106;;2.500;N;-0.12;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
106;73;5.000;V_u;-0.11;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
106;68;0.000;V_u;-0.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
106;68;0.000;V_v;-0.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
106;73;5.000;V_v;-0.11;0.18;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
106;;4.000;M_T;-0.11;0.11;-0.96;0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
106;;1.000;M_T;-0.11;-0.11;0.96;-0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
106;;2.500;M_u;-0.12;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
106;68;0.000;M_u;-0.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
106;;2.500;M_v;-0.12;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
106;68;0.000;M_v;-0.11;-0.18;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;-0.11;0.18;1.60;0.01;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
106;;;;-0.12;-0.18;-1.60;-0.01;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
107;67;0.000;;-0.10;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
107;74;5.000;;-0.10;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;74;5.000;N;-0.10;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;2.500;N;-0.11;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
107;74;5.000;V_u;-0.10;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
107;67;0.000;V_u;-0.10;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
107;67;0.000;V_v;-0.10;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
107;74;5.000;V_v;-0.10;0.17;-1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;4.000;M_T;-0.10;0.11;-0.96;0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;1.000;M_T;-0.10;-0.11;0.96;-0.01;1.28;0.14;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;2.500;M_u;-0.11;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
107;67;0.000;M_u;-0.10;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;2.500;M_v;-0.11;0.00;0.00;0.00;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
107;67;0.000;M_v;-0.10;-0.17;1.60;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;-0.10;0.17;1.60;0.01;2.00;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;;;-0.11;-0.17;-1.60;-0.01;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
108;19;0.000;;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
108;26;5.000;;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;26;5.000;N;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;2.500;N;0.00;0.00;0.00;0.00;1.11;0.12;Beam | 4 - Z 232Z23 | L : 5.000 m
108;26;5.000;V_u;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
108;19;0.000;V_u;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
108;19;0.000;V_v;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
108;26;5.000;V_v;0.00;0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;4.000;M_T;0.00;0.06;-0.53;0.00;0.71;0.08;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;1.000;M_T;0.00;-0.06;0.53;0.00;0.71;0.08;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;2.500;M_u;0.00;0.00;0.00;0.00;1.11;0.12;Beam | 4 - Z 232Z23 | L : 5.000 m
108;19;0.000;M_u;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;2.500;M_v;0.00;0.00;0.00;0.00;1.11;0.12;Beam | 4 - Z 232Z23 | L : 5.000 m
108;19;0.000;M_v;0.00;-0.10;0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.10;0.88;0.00;1.11;0.12;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;;;0.00;-0.10;-0.88;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
109;74;0.000;;-16.38;-0.23;-5.49;-0.05;48.13;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;;-16.52;-0.21;-6.99;-0.06;37.84;0.31;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;74;0.000;N;-16.38;-0.23;-5.49;-0.05;48.13;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;N;-16.52;-0.21;-6.99;-0.06;37.84;0.31;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;V_y;-16.52;-0.21;-6.99;-0.06;37.84;0.31;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;V_y;-16.38;-0.23;-5.49;-0.05;48.13;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;V_z;-16.38;-0.23;-5.49;-0.05;48.13;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;V_z;-16.52;-0.21;-6.99;-0.06;37.84;0.31;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;M_T;-16.38;-0.23;-5.49;-0.05;48.13;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;M_T;-16.52;-0.21;-6.99;-0.06;37.84;0.31;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;M_y;-16.38;-0.23;-5.49;-0.05;48.13;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;M_y;-16.52;-0.21;-6.99;-0.06;37.84;0.31;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;M_z;-16.52;-0.21;-6.99;-0.06;37.84;0.31;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;M_z;-16.38;-0.23;-5.49;-0.05;48.13;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-16.38;-0.21;-5.49;-0.05;48.13;0.31;Beam | 1 - IPE 500 | L : 1.650 m
109;;;;-16.52;-0.23;-6.99;-0.06;37.84;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
110;73;0.000;;-16.84;-0.13;-10.20;-0.04;37.79;0.30;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;;-16.97;-0.11;-11.63;-0.04;20.61;0.52;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;73;0.000;N;-16.84;-0.13;-10.20;-0.04;37.79;0.30;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;N;-16.97;-0.11;-11.63;-0.04;20.61;0.52;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;V_y;-16.97;-0.11;-11.63;-0.04;20.61;0.52;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;V_y;-16.84;-0.13;-10.20;-0.04;37.79;0.30;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;V_z;-16.84;-0.13;-10.20;-0.04;37.79;0.30;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;V_z;-16.97;-0.11;-11.63;-0.04;20.61;0.52;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;M_T;-16.84;-0.13;-10.20;-0.04;37.79;0.30;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;M_T;-16.97;-0.11;-11.63;-0.04;20.61;0.52;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;M_y;-16.84;-0.13;-10.20;-0.04;37.79;0.30;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;M_y;-16.97;-0.11;-11.63;-0.04;20.61;0.52;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;M_z;-16.97;-0.11;-11.63;-0.04;20.61;0.52;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;M_z;-16.84;-0.13;-10.20;-0.04;37.79;0.30;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-16.84;-0.11;-10.20;-0.04;37.79;0.52;Beam | 1 - IPE 500 | L : 1.575 m
110;;;;-16.97;-0.13;-11.63;-0.04;20.61;0.30;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
111;72;0.000;;-17.33;0.13;-15.24;0.10;19.67;0.52;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;;-17.47;0.11;-16.73;0.09;-6.71;0.31;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;72;0.000;N;-17.33;0.13;-15.24;0.10;19.67;0.52;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;N;-17.47;0.11;-16.73;0.09;-6.71;0.31;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;V_y;-17.33;0.13;-15.24;0.10;19.67;0.52;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;V_y;-17.47;0.11;-16.73;0.09;-6.71;0.31;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;V_z;-17.33;0.13;-15.24;0.10;19.67;0.52;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;V_z;-17.47;0.11;-16.73;0.09;-6.71;0.31;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;M_T;-17.33;0.13;-15.24;0.10;19.67;0.52;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;M_T;-17.47;0.11;-16.73;0.09;-6.71;0.31;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;M_y;-17.33;0.13;-15.24;0.10;19.67;0.52;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;M_y;-17.47;0.11;-16.73;0.09;-6.71;0.31;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;M_z;-17.33;0.13;-15.24;0.10;19.67;0.52;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;M_z;-17.47;0.11;-16.73;0.09;-6.71;0.31;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-17.33;0.13;-15.24;0.10;19.67;0.52;Beam | 1 - IPE 500 | L : 1.650 m
111;;;;-17.47;0.11;-16.73;0.09;-6.71;0.31;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
112;71;0.000;;-17.78;0.20;-19.94;0.12;-6.75;0.31;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;;-17.94;0.15;-21.42;0.10;-40.88;0.08;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;71;0.000;N;-17.78;0.20;-19.94;0.12;-6.75;0.31;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;N;-17.94;0.15;-21.42;0.10;-40.88;0.08;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;V_y;-17.78;0.20;-19.94;0.12;-6.75;0.31;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;V_y;-17.94;0.15;-21.42;0.10;-40.88;0.08;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;V_z;-17.78;0.20;-19.94;0.12;-6.75;0.31;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;V_z;-17.94;0.15;-21.42;0.10;-40.88;0.08;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;M_T;-17.78;0.20;-19.94;0.12;-6.75;0.31;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;M_T;-17.94;0.15;-21.42;0.10;-40.88;0.08;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;M_y;-17.78;0.20;-19.94;0.12;-6.75;0.31;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;M_y;-17.94;0.15;-21.42;0.10;-40.88;0.08;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;M_z;-17.78;0.20;-19.94;0.12;-6.75;0.31;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;M_z;-17.94;0.15;-21.42;0.10;-40.88;0.08;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-17.78;0.20;-19.94;0.12;-6.75;0.31;Beam | 1 - IPE 500 | L : 1.650 m
112;;;;-17.94;0.15;-21.42;0.10;-40.88;0.08;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
113;69;0.000;;-18.25;0.25;-24.63;0.13;-40.92;0.08;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;;-18.43;0.16;-26.10;0.11;-82.77;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;69;0.000;N;-18.25;0.25;-24.63;0.13;-40.92;0.08;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;N;-18.43;0.16;-26.10;0.11;-82.77;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
