Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
160;89;;0.0;0.0;0.0;0.0;0.0;-2.1;-5.7;
161;100;;0.0;0.0;0.0;0.0;0.0;-2.1;-5.7;
161;128;;0.0;0.0;0.0;0.0;0.0;-2.1;-5.7;
174;139;;0.0;0.0;0.0;0.0;0.0;-3.6;-8.9;
174;111;;0.0;0.0;0.0;0.0;0.0;-2.8;-9.2;
175;2;;0.0;0.0;0.0;0.0;0.0;-1.8;-4.7;
175;12;;0.0;0.0;0.0;0.0;0.0;-1.7;-5.3;
176;140;;0.0;0.0;0.0;0.0;0.0;-4.5;-9.2;
176;112;;0.0;0.0;0.0;0.0;0.0;-1.9;-8.9;
177;141;;0.0;0.0;0.0;0.0;0.0;-5.8;-9.4;
177;113;;0.0;0.0;0.0;0.0;0.0;-0.6;-8.7;
178;142;;0.0;0.0;0.0;0.0;0.0;-6.5;-9.5;
178;114;;0.0;0.0;0.0;0.0;0.0;0.1;-8.6;
179;143;;0.0;0.0;0.0;0.0;0.0;-7.0;-9.6;
179;115;;0.0;0.0;0.0;0.0;0.0;0.6;-8.5;
180;123;;0.0;0.0;0.0;0.0;0.0;-2.8;-9.3;
180;151;;0.0;0.0;0.0;0.0;0.0;-3.6;-8.8;
181;16;;0.0;0.0;0.0;0.0;0.0;-1.7;-5.4;
181;6;;0.0;0.0;0.0;0.0;0.0;-1.8;-4.6;
182;124;;0.0;0.0;0.0;0.0;0.0;-1.9;-9.0;
182;152;;0.0;0.0;0.0;0.0;0.0;-4.5;-9.1;
183;125;;0.0;0.0;0.0;0.0;0.0;-0.6;-8.7;
183;153;;0.0;0.0;0.0;0.0;0.0;-5.8;-9.4;
184;126;;0.0;0.0;0.0;0.0;0.0;0.0;-8.7;
184;154;;0.0;0.0;0.0;0.0;0.0;-6.4;-9.4;
185;127;;0.0;0.0;0.0;0.0;0.0;0.6;-8.6;
185;155;;0.0;0.0;0.0;0.0;0.0;-7.0;-9.5;
186;145;;0.0;0.0;0.0;0.0;0.0;-6.2;-6.2;
186;117;;0.0;0.0;0.0;0.0;0.0;2.2;-5.2;
187;128;;0.0;0.0;0.0;0.0;0.0;2.2;-5.3;
187;156;;0.0;0.0;0.0;0.0;0.0;-6.2;-6.2;
200;49;;0.0;0.0;0.0;0.0;0.0;-2.9;-9.2;
200;116;;0.0;0.0;0.0;0.0;0.0;-3.5;-8.9;
201;33;;0.0;0.0;0.0;0.0;0.0;-1.7;-5.3;
201;40;;0.0;0.0;0.0;0.0;0.0;-1.8;-4.7;
202;50;;0.0;0.0;0.0;0.0;0.0;-2.0;-8.9;
202;118;;0.0;0.0;0.0;0.0;0.0;-4.4;-9.2;
203;51;;0.0;0.0;0.0;0.0;0.0;-0.8;-8.7;
203;119;;0.0;0.0;0.0;0.0;0.0;-5.6;-9.4;
204;54;;0.0;0.0;0.0;0.0;0.0;-0.1;-8.6;
204;120;;0.0;0.0;0.0;0.0;0.0;-6.3;-9.5;
205;53;;0.0;0.0;0.0;0.0;0.0;0.4;-8.6;
205;121;;0.0;0.0;0.0;0.0;0.0;-6.8;-9.5;
206;129;;0.0;0.0;0.0;0.0;0.0;-3.5;-8.8;
206;64;;0.0;0.0;0.0;0.0;0.0;-2.9;-9.3;
207;44;;0.0;0.0;0.0;0.0;0.0;-1.8;-4.6;
207;37;;0.0;0.0;0.0;0.0;0.0;-1.7;-5.4;
208;130;;0.0;0.0;0.0;0.0;0.0;-4.4;-9.1;
208;65;;0.0;0.0;0.0;0.0;0.0;-2.0;-9.0;
209;131;;0.0;0.0;0.0;0.0;0.0;-5.6;-9.3;
209;66;;0.0;0.0;0.0;0.0;0.0;-0.7;-8.8;
210;132;;0.0;0.0;0.0;0.0;0.0;-6.3;-9.4;
210;68;;0.0;0.0;0.0;0.0;0.0;-0.1;-8.7;
211;133;;0.0;0.0;0.0;0.0;0.0;-6.8;-9.5;
211;67;;0.0;0.0;0.0;0.0;0.0;0.4;-8.6;
212;52;;0.0;0.0;0.0;0.0;0.0;2.0;-5.3;
212;122;;0.0;0.0;0.0;0.0;0.0;-6.0;-6.2;
213;134;;0.0;0.0;0.0;0.0;0.0;-6.0;-6.1;
213;62;;0.0;0.0;0.0;0.0;0.0;2.0;-5.3;
Total;;;0.0;0.0;0.0;0.0;0.0;2.2;0.3;
max/min;;;0.0;0.0;0.0;0.0;0.0;-7.0;-9.6;
