Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
122;74;1.650;γ_xz;-0.02;0.00;-0.01;1.1;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_x;-0.02;0.00;-0.01;1.1;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_x;-0.02;0.00;0.00;0.5;1.1;0.1;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_y;-0.02;0.00;0.00;0.5;1.1;0.1;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_y;-0.02;0.00;-0.01;1.1;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_z;-0.02;0.00;0.00;0.5;1.1;0.1;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_z;-0.02;0.00;-0.01;1.1;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;0.00;1.1;1.1;0.1;Beam | 1 - IPE 500 | L : 1.650 m
122;;;;-0.02;0.00;-0.01;0.5;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
123;62;0.000;;-0.02;0.00;0.00;0.6;1.1;0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;;-0.02;0.00;-0.01;1.1;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;62;0.000;ε_x;-0.02;0.00;0.00;0.6;1.1;0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;ε_x;-0.02;0.00;-0.01;1.1;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;γ_xy;-0.02;0.00;0.00;0.6;1.1;0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;γ_xy;-0.02;0.00;-0.01;1.1;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;γ_xz;-0.02;0.00;0.00;0.6;1.1;0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;γ_xz;-0.02;0.00;-0.01;1.1;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_x;-0.02;0.00;-0.01;1.1;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_x;-0.02;0.00;0.00;0.6;1.1;0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_y;-0.02;0.00;0.00;0.6;1.1;0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_y;-0.02;0.00;-0.01;1.1;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_z;-0.02;0.00;0.00;0.6;1.1;0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_z;-0.02;0.00;-0.01;1.1;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;0.00;1.1;1.1;0.1;Beam | 1 - IPE 500 | L : 1.650 m
123;;;;-0.02;0.00;-0.01;0.6;1.0;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
124;84;0.000;;0.00;-0.03;0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;57;5.000;ε_x;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;ε_x;0.00;0.00;0.00;-0.3;3.8;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;γ_xu;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;γ_xu;0.00;-0.03;0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;γ_xv;0.00;-0.03;0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;γ_xv;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;4.000;κ_x;0.00;0.02;-0.06;382.8;2.4;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;1.000;κ_x;0.00;-0.02;0.06;-383.2;2.4;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;κ_u;0.00;0.00;0.00;-0.3;3.8;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;κ_u;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;κ_v;0.00;0.00;0.00;-0.3;3.8;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;κ_v;0.00;-0.03;0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;382.8;3.8;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;;;0.00;-0.03;-0.11;-383.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
125;85;0.000;;0.00;-0.03;0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;58;5.000;ε_x;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;ε_x;0.00;0.00;0.00;0.3;3.8;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;γ_xu;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;γ_xu;0.00;-0.03;0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;γ_xv;0.00;-0.03;0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;γ_xv;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;4.000;κ_x;0.00;0.02;-0.06;391.3;2.4;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;1.000;κ_x;0.00;-0.02;0.06;-390.8;2.4;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;κ_u;0.00;0.00;0.00;0.3;3.8;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;κ_u;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;κ_v;0.00;0.00;0.00;0.3;3.8;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;κ_v;0.00;-0.03;0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;391.3;3.8;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;;;0.00;-0.03;-0.11;-390.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
126;86;0.000;;0.00;-0.03;0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;59;5.000;ε_x;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;ε_x;0.00;0.00;0.00;0.8;3.8;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;γ_xu;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;γ_xu;0.00;-0.03;0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;γ_xv;0.00;-0.03;0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;γ_xv;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;4.000;κ_x;0.00;0.02;-0.06;383.2;2.4;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;1.000;κ_x;0.00;-0.02;0.06;-382.1;2.4;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;κ_u;0.00;0.00;0.00;0.8;3.8;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;κ_u;0.00;0.03;-0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;κ_v;0.00;0.00;0.00;0.8;3.8;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;κ_v;0.00;-0.03;0.11;0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;383.2;3.8;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;;;0.00;-0.03;-0.11;-382.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
127;87;0.000;;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;60;5.000;ε_x;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;ε_x;0.00;0.00;0.00;0.9;3.8;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;γ_xu;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;γ_xu;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;γ_xv;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;γ_xv;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;4.000;κ_x;0.00;0.02;-0.06;382.8;2.4;7.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;1.000;κ_x;0.00;-0.02;0.06;-381.6;2.4;7.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;κ_u;0.00;0.00;0.00;0.9;3.8;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;κ_u;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;κ_v;0.00;0.00;0.00;0.9;3.8;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;κ_v;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;382.8;3.8;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;;;0.00;-0.03;-0.11;-381.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
128;69;0.000;;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;69;0.000;ε_x;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;ε_x;0.00;0.00;0.00;2.2;3.8;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;γ_xu;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;γ_xu;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;γ_xv;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;γ_xv;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;4.000;κ_x;0.00;0.02;-0.06;385.9;2.4;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;1.000;κ_x;0.00;-0.02;0.06;-383.2;2.4;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;κ_u;0.00;0.00;0.00;2.2;3.8;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;κ_u;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;κ_v;0.00;0.00;0.00;2.2;3.8;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;κ_v;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;385.9;3.8;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;;;0.00;-0.03;-0.11;-383.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
129;30;0.000;;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;30;0.000;ε_x;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;ε_x;0.00;0.00;0.00;1.7;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;γ_xu;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;γ_xu;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;γ_xv;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;γ_xv;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;4.000;κ_x;0.00;0.01;-0.03;106.8;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;1.000;κ_x;0.00;-0.01;0.03;-104.7;1.3;3.6;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;κ_u;0.00;0.00;0.00;1.7;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;κ_u;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;κ_v;0.00;0.00;0.00;1.7;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;κ_v;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.06;106.8;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;;;0.00;-0.02;-0.06;-104.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
130;71;0.000;;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;71;0.000;ε_x;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;ε_x;0.00;0.00;0.00;1.3;3.8;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;γ_xu;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;γ_xu;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;γ_xv;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;γ_xv;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;4.000;κ_x;0.00;0.02;-0.06;383.7;2.4;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;1.000;κ_x;0.00;-0.02;0.06;-382.2;2.4;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;κ_u;0.00;0.00;0.00;1.3;3.8;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;κ_u;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;κ_v;0.00;0.00;0.00;1.3;3.8;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;κ_v;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;383.7;3.8;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;;;0.00;-0.03;-0.11;-382.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
131;72;0.000;;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;72;0.000;ε_x;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;2.500;ε_x;0.00;0.00;0.00;0.6;3.8;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;γ_xu;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;72;0.000;γ_xu;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;72;0.000;γ_xv;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;γ_xv;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;4.000;κ_x;0.00;0.02;-0.06;391.2;2.4;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;1.000;κ_x;0.00;-0.02;0.06;-390.6;2.4;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;2.500;κ_u;0.00;0.00;0.00;0.6;3.8;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
131;72;0.000;κ_u;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;2.500;κ_v;0.00;0.00;0.00;0.6;3.8;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;κ_v;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;391.2;3.8;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;;;0.00;-0.03;-0.11;-390.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
132;73;0.000;;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;73;0.000;ε_x;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;2.500;ε_x;0.00;0.00;0.00;0.1;3.8;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;γ_xu;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;73;0.000;γ_xu;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;73;0.000;γ_xv;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;γ_xv;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;4.000;κ_x;0.00;0.02;-0.06;382.6;2.4;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;1.000;κ_x;0.00;-0.02;0.06;-382.6;2.4;7.1;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;2.500;κ_u;0.00;0.00;0.00;0.1;3.8;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
132;73;0.000;κ_u;0.00;-0.03;0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;2.500;κ_v;0.00;0.00;0.00;0.1;3.8;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;κ_v;0.00;0.03;-0.11;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;382.6;3.8;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;;;0.00;-0.03;-0.11;-382.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
133;74;0.000;;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;74;0.000;ε_x;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;2.500;ε_x;0.00;0.00;0.00;0.0;3.8;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;γ_xu;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;74;0.000;γ_xu;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;74;0.000;γ_xv;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;γ_xv;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;4.000;κ_x;0.00;0.02;-0.06;382.1;2.4;7.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;1.000;κ_x;0.00;-0.02;0.06;-382.2;2.4;7.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;2.500;κ_u;0.00;0.00;0.00;0.0;3.8;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
133;74;0.000;κ_u;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;2.500;κ_v;0.00;0.00;0.00;0.0;3.8;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;κ_v;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;382.1;3.8;10.9;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;;;0.00;-0.03;-0.11;-382.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
134;89;0.000;;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;63;5.000;;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;63;5.000;ε_x;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;2.500;ε_x;0.00;0.00;0.00;0.3;2.3;6.5;Beam | 4 - Z 232Z23 | L : 5.000 m
134;63;5.000;γ_xu;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;89;0.000;γ_xu;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;89;0.000;γ_xv;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;63;5.000;γ_xv;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;4.000;κ_x;0.00;0.01;-0.04;143.6;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;1.000;κ_x;0.00;-0.01;0.04;-143.2;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;2.500;κ_u;0.00;0.00;0.00;0.3;2.3;6.5;Beam | 4 - Z 232Z23 | L : 5.000 m
134;89;0.000;κ_u;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;2.500;κ_v;0.00;0.00;0.00;0.3;2.3;6.5;Beam | 4 - Z 232Z23 | L : 5.000 m
134;89;0.000;κ_v;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.07;143.6;2.3;6.5;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;;;0.00;-0.02;-0.07;-143.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
135;76;0.000;;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;100;5.000;;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;76;0.000;ε_x;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;2.500;ε_x;0.00;0.00;0.00;0.2;2.3;6.5;Beam | 4 - Z 232Z23 | L : 5.000 m
135;100;5.000;γ_xu;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;76;0.000;γ_xu;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;76;0.000;γ_xv;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;100;5.000;γ_xv;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;4.000;κ_x;0.00;0.01;-0.04;143.5;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;1.000;κ_x;0.00;-0.01;0.04;-143.2;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;2.500;κ_u;0.00;0.00;0.00;0.2;2.3;6.5;Beam | 4 - Z 232Z23 | L : 5.000 m
135;76;0.000;κ_u;0.00;-0.02;0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;2.500;κ_v;0.00;0.00;0.00;0.2;2.3;6.5;Beam | 4 - Z 232Z23 | L : 5.000 m
135;100;5.000;κ_v;0.00;0.02;-0.07;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.07;143.5;2.3;6.5;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;;;0.00;-0.02;-0.07;-143.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
136;83;0.000;;-0.02;0.00;0.13;1.7;-1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;84;1.650;;-0.02;0.00;0.12;2.4;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;84;1.650;ε_x;-0.02;0.00;0.12;2.4;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
