Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
160;89;;0.0;0.0;0.0;0.0;0.0;-4.7;-13.8;
161;100;;0.0;0.0;0.0;0.0;0.0;-4.2;-11.0;
161;128;;0.0;0.0;0.0;0.0;0.0;-3.4;-10.9;
174;139;;0.0;0.0;0.0;0.0;0.0;8.7;-12.1;
174;111;;0.0;0.0;0.0;0.0;0.0;-6.1;-18.6;
175;2;;0.7;-0.7;0.0;0.0;0.0;-2.0;-5.3;
175;12;;0.0;0.0;0.0;0.0;0.0;-3.1;-10.7;
176;140;;0.0;0.0;0.0;0.0;0.0;6.1;-15.3;
176;112;;0.0;0.0;0.0;0.0;0.0;-4.8;-18.3;
177;141;;0.0;0.0;0.0;0.0;0.0;-7.8;-16.6;
177;113;;0.0;0.0;0.0;0.0;0.0;-2.6;-17.0;
178;142;;0.0;0.0;0.0;0.0;0.0;-5.5;-15.7;
178;114;;0.0;0.0;0.0;0.0;0.0;-1.7;-17.9;
179;143;;0.0;0.0;0.0;0.0;0.0;-6.0;-17.1;
179;115;;0.0;0.0;0.0;0.0;0.0;-0.9;-17.8;
180;123;;0.0;0.0;0.0;0.0;0.0;-6.0;-17.2;
180;151;;0.0;0.0;0.0;0.0;0.0;22.3;-10.2;
181;16;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.1;
181;6;;1.3;-1.3;0.0;0.0;0.0;0.2;-4.2;
182;124;;0.0;0.0;0.0;0.0;0.0;-4.5;-17.0;
182;152;;0.0;0.0;0.0;0.0;0.0;16.7;-16.0;
183;125;;0.0;0.0;0.0;0.0;0.0;-2.3;-15.1;
183;153;;0.0;0.0;0.0;0.0;0.0;-6.9;-17.7;
184;126;;0.0;0.0;0.0;0.0;0.0;-1.7;-16.7;
184;154;;0.0;0.0;0.0;0.0;0.0;-0.2;-15.6;
185;127;;0.0;0.0;0.0;0.0;0.0;-1.0;-16.6;
185;155;;0.0;0.0;0.0;0.0;0.0;1.8;-17.4;
186;145;;0.0;0.0;0.0;0.0;0.0;-9.7;-13.3;
186;117;;0.0;0.0;0.0;0.0;0.0;1.9;-13.8;
187;128;;0.0;0.0;0.0;0.0;0.0;2.3;-9.6;
187;156;;0.0;0.0;0.0;0.0;0.0;-8.0;-12.7;
200;49;;0.0;0.0;0.0;0.0;0.0;-6.2;-18.7;
200;116;;0.0;0.0;0.0;0.0;0.0;8.8;-12.1;
201;33;;0.0;0.0;0.0;0.0;0.0;-3.1;-10.7;
201;40;;0.7;-0.7;0.0;0.0;0.0;-2.1;-5.3;
202;50;;0.0;0.0;0.0;0.0;0.0;-4.9;-18.3;
202;118;;0.0;0.0;0.0;0.0;0.0;6.2;-15.2;
203;51;;0.0;0.0;0.0;0.0;0.0;-2.8;-17.1;
203;119;;0.0;0.0;0.0;0.0;0.0;-7.7;-16.6;
204;54;;0.0;0.0;0.0;0.0;0.0;-1.9;-17.9;
204;120;;0.0;0.0;0.0;0.0;0.0;-5.2;-15.6;
205;53;;0.0;0.0;0.0;0.0;0.0;-1.1;-17.9;
205;121;;0.0;0.0;0.0;0.0;0.0;-5.6;-17.0;
206;129;;0.0;0.0;0.0;0.0;0.0;22.4;-10.2;
206;64;;0.0;0.0;0.0;0.0;0.0;-6.1;-17.3;
207;44;;1.3;-1.3;0.0;0.0;0.0;0.1;-4.2;
207;37;;0.0;0.0;0.0;0.0;0.0;-3.2;-9.1;
208;130;;0.0;0.0;0.0;0.0;0.0;16.8;-16.0;
208;65;;0.0;0.0;0.0;0.0;0.0;-4.7;-17.1;
209;131;;0.0;0.0;0.0;0.0;0.0;-6.6;-17.7;
209;66;;0.0;0.0;0.0;0.0;0.0;-2.6;-15.2;
210;132;;0.0;0.0;0.0;0.0;0.0;0.1;-15.5;
210;68;;0.0;0.0;0.0;0.0;0.0;-2.0;-16.8;
211;133;;0.0;0.0;0.0;0.0;0.0;2.1;-17.4;
211;67;;0.0;0.0;0.0;0.0;0.0;-1.3;-16.6;
212;52;;0.0;0.0;0.0;0.0;0.0;1.6;-13.9;
212;122;;0.0;0.0;0.0;0.0;0.0;-9.4;-13.3;
213;134;;0.0;0.0;0.0;0.0;0.0;-7.7;-12.7;
213;62;;0.0;0.0;0.0;0.0;0.0;2.0;-9.6;
Total;;;1.3;0.1;0.0;0.0;0.8;22.4;0.6;
max/min;;;0.0;-1.3;0.0;0.0;-0.8;-9.7;-18.7;
