Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
Total;;;;-62.16;-0.05;-31.82;0.03;114.39;-0.78;Beam | 1 - IPE 500 | L : 1.575 m
115;;;;-62.29;-0.09;-33.83;0.03;62.68;-0.82;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
116;66;0.000;;-63.53;-0.35;-47.03;-0.09;59.94;-0.77;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;;-63.70;-0.28;-49.07;-0.08;-19.37;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;66;0.000;N;-63.53;-0.35;-47.03;-0.09;59.94;-0.77;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;N;-63.70;-0.28;-49.07;-0.08;-19.37;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;V_y;-63.70;-0.28;-49.07;-0.08;-19.37;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;V_y;-63.53;-0.35;-47.03;-0.09;59.94;-0.77;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;V_z;-63.53;-0.35;-47.03;-0.09;59.94;-0.77;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;V_z;-63.70;-0.28;-49.07;-0.08;-19.37;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;M_T;-63.70;-0.28;-49.07;-0.08;-19.37;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;M_T;-63.53;-0.35;-47.03;-0.09;59.94;-0.77;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;M_y;-63.53;-0.35;-47.03;-0.09;59.94;-0.77;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;M_y;-63.70;-0.28;-49.07;-0.08;-19.37;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;M_z;-63.70;-0.28;-49.07;-0.08;-19.37;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;M_z;-63.53;-0.35;-47.03;-0.09;59.94;-0.77;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-63.53;-0.28;-47.03;-0.08;59.94;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
116;;;;-63.70;-0.35;-49.07;-0.09;-19.37;-0.77;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
117;65;0.000;;-64.89;-0.42;-61.74;-0.10;-19.54;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;;-65.15;-0.28;-63.67;-0.06;-123.04;0.20;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;65;0.000;N;-64.89;-0.42;-61.74;-0.10;-19.54;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;N;-65.15;-0.28;-63.67;-0.06;-123.04;0.20;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;V_y;-65.15;-0.28;-63.67;-0.06;-123.04;0.20;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;V_y;-64.89;-0.42;-61.74;-0.10;-19.54;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;V_z;-64.89;-0.42;-61.74;-0.10;-19.54;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;V_z;-65.15;-0.28;-63.67;-0.06;-123.04;0.20;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;M_T;-65.15;-0.28;-63.67;-0.06;-123.04;0.20;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;M_T;-64.89;-0.42;-61.74;-0.10;-19.54;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;M_y;-64.89;-0.42;-61.74;-0.10;-19.54;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;M_y;-65.15;-0.28;-63.67;-0.06;-123.04;0.20;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;M_z;-65.15;-0.28;-63.67;-0.06;-123.04;0.20;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;M_z;-64.89;-0.42;-61.74;-0.10;-19.54;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-64.89;-0.28;-61.74;-0.06;-19.54;0.20;Beam | 1 - IPE 500 | L : 1.650 m
117;;;;-65.15;-0.42;-63.67;-0.10;-123.04;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
118;64;0.000;;-66.34;-0.43;-76.34;-0.10;-123.20;0.20;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;;-66.77;-0.18;-78.15;-0.04;-250.70;0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;64;0.000;N;-66.34;-0.43;-76.34;-0.10;-123.20;0.20;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;N;-66.77;-0.18;-78.15;-0.04;-250.70;0.09;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;V_y;-66.77;-0.18;-78.15;-0.04;-250.70;0.09;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;V_y;-66.34;-0.43;-76.34;-0.10;-123.20;0.20;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;V_z;-66.34;-0.43;-76.34;-0.10;-123.20;0.20;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;V_z;-66.77;-0.18;-78.15;-0.04;-250.70;0.09;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;M_T;-66.77;-0.18;-78.15;-0.04;-250.70;0.09;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;M_T;-66.34;-0.43;-76.34;-0.10;-123.20;0.20;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;M_y;-66.34;-0.43;-76.34;-0.10;-123.20;0.20;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;M_y;-66.77;-0.18;-78.15;-0.04;-250.70;0.09;Beam | 1 - IPE 500 | L : 1.650 m
118;;0.619;M_z;-66.49;-0.34;-77.03;-0.07;-170.66;0.26;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;M_z;-66.77;-0.18;-78.15;-0.04;-250.70;0.09;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-66.34;-0.18;-76.34;-0.04;-123.20;0.26;Beam | 1 - IPE 500 | L : 1.650 m
118;;;;-66.77;-0.43;-78.15;-0.10;-250.70;0.09;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
119;63;0.000;;0.07;-0.41;3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;;0.07;0.41;-3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;52;5.000;N;0.07;0.41;-3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;N;0.04;0.00;0.00;0.00;4.79;0.52;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;V_u;0.07;0.41;-3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;V_u;0.07;-0.41;3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;V_v;0.07;-0.41;3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;V_v;0.07;0.41;-3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;4.000;M_T;0.05;0.25;-2.30;0.04;3.06;0.33;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;1.000;M_T;0.05;-0.25;2.30;-0.04;3.06;0.33;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;M_u;0.04;0.00;0.00;0.00;4.79;0.52;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;M_u;0.07;-0.41;3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;M_v;0.04;0.00;0.00;0.00;4.79;0.52;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;M_v;0.07;-0.41;3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.07;0.41;3.83;0.04;4.79;0.52;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;;;0.04;-0.41;-3.83;-0.04;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
120;63;0.000;;-58.64;-0.33;-5.41;-0.03;150.16;0.16;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;;-58.62;-0.33;-5.60;-0.03;149.33;0.24;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;28;0.150;N;-58.62;-0.33;-5.60;-0.03;149.33;0.24;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;N;-58.64;-0.33;-5.41;-0.03;150.16;0.16;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;V_y;-58.62;-0.33;-5.60;-0.03;149.33;0.24;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;V_y;-58.64;-0.33;-5.41;-0.03;150.16;0.16;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;V_z;-58.64;-0.33;-5.41;-0.03;150.16;0.16;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;V_z;-58.62;-0.33;-5.60;-0.03;149.33;0.24;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;M_T;-58.62;-0.33;-5.60;-0.03;149.33;0.24;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;M_T;-58.64;-0.33;-5.41;-0.03;150.16;0.16;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;M_y;-58.64;-0.33;-5.41;-0.03;150.16;0.16;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;M_y;-58.62;-0.33;-5.60;-0.03;149.33;0.24;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;M_z;-58.62;-0.33;-5.60;-0.03;149.33;0.24;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;M_z;-58.64;-0.33;-5.41;-0.03;150.16;0.16;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-58.62;-0.33;-5.41;-0.03;150.16;0.24;Beam | 1 - IPE 500 | L : 0.150 m
120;;;;-58.64;-0.33;-5.60;-0.03;149.33;0.16;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
121;62;0.000;;0.07;-0.41;3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;;0.07;0.41;-3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;62;0.000;N;0.07;-0.41;3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;N;0.04;0.00;0.00;0.00;4.79;0.52;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;V_u;0.07;0.41;-3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;V_u;0.07;-0.41;3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;V_v;0.07;-0.41;3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;V_v;0.07;0.41;-3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;4.000;M_T;0.05;0.25;-2.30;0.04;3.06;0.33;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;1.000;M_T;0.05;-0.25;2.30;-0.04;3.06;0.33;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;M_u;0.04;0.00;0.00;0.00;4.79;0.52;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;M_u;0.07;-0.41;3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;M_v;0.04;0.00;0.00;0.00;4.79;0.52;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;M_v;0.07;-0.41;3.83;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.07;0.41;3.83;0.04;4.79;0.52;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;;;0.04;-0.41;-3.83;-0.04;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
122;76;0.000;;-59.40;0.25;-2.21;0.01;150.06;0.17;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;;-59.59;0.25;-4.36;0.04;144.64;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;76;0.000;N;-59.40;0.25;-2.21;0.01;150.06;0.17;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;N;-59.59;0.25;-4.36;0.04;144.64;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.619;V_y;-59.47;0.25;-3.02;0.02;148.45;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;V_y;-59.59;0.25;-4.36;0.04;144.64;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;V_z;-59.40;0.25;-2.21;0.01;150.06;0.17;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;V_z;-59.59;0.25;-4.36;0.04;144.64;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;M_T;-59.59;0.25;-4.36;0.04;144.64;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;M_T;-59.40;0.25;-2.21;0.01;150.06;0.17;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;M_y;-59.40;0.25;-2.21;0.01;150.06;0.17;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;M_y;-59.59;0.25;-4.36;0.04;144.64;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;M_z;-59.40;0.25;-2.21;0.01;150.06;0.17;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;M_z;-59.59;0.25;-4.36;0.04;144.64;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-59.40;0.25;-2.21;0.04;150.06;0.17;Beam | 1 - IPE 500 | L : 1.650 m
122;;;;-59.59;0.25;-4.36;0.01;144.64;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
123;62;0.000;;-59.37;0.22;-2.20;0.01;149.99;0.12;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;;-59.56;0.22;-4.35;0.04;144.58;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;62;0.000;N;-59.37;0.22;-2.20;0.01;149.99;0.12;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;N;-59.56;0.22;-4.35;0.04;144.58;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.412;V_y;-59.42;0.22;-2.74;0.02;148.97;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;V_y;-59.56;0.22;-4.35;0.04;144.58;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;V_z;-59.37;0.22;-2.20;0.01;149.99;0.12;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;V_z;-59.56;0.22;-4.35;0.04;144.58;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;M_T;-59.56;0.22;-4.35;0.04;144.58;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;M_T;-59.37;0.22;-2.20;0.01;149.99;0.12;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;M_y;-59.37;0.22;-2.20;0.01;149.99;0.12;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;M_y;-59.56;0.22;-4.35;0.04;144.58;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;M_z;-59.37;0.22;-2.20;0.01;149.99;0.12;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;M_z;-59.56;0.22;-4.35;0.04;144.58;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-59.37;0.22;-2.20;0.04;149.99;0.12;Beam | 1 - IPE 500 | L : 1.650 m
123;;;;-59.56;0.22;-4.35;0.01;144.58;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
124;84;0.000;;0.02;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;;0.02;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;57;5.000;N;0.02;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;N;-0.06;0.00;0.00;0.00;7.90;0.91;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;V_u;0.02;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;V_u;0.02;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;V_v;0.02;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;V_v;0.02;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;4.000;M_T;-0.02;0.43;-3.79;0.10;5.06;0.58;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;1.000;M_T;-0.02;-0.44;3.79;-0.10;5.06;0.58;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;M_u;-0.06;0.00;0.00;0.00;7.90;0.91;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;M_u;0.02;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;M_v;-0.06;0.00;0.00;0.00;7.90;0.91;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;M_v;0.02;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.02;0.72;6.32;0.10;7.90;0.91;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;;;-0.06;-0.73;-6.32;-0.10;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
125;85;0.000;;-0.23;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;;-0.23;0.73;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;58;5.000;N;-0.23;0.73;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;N;-0.31;0.00;0.00;0.00;7.91;0.92;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;V_u;-0.23;0.73;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;V_u;-0.23;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;V_v;-0.23;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;V_v;-0.23;0.73;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;4.000;M_T;-0.27;0.44;-3.79;0.10;5.06;0.58;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;1.000;M_T;-0.27;-0.44;3.79;-0.10;5.06;0.59;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;M_u;-0.31;0.00;0.00;0.00;7.91;0.92;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;M_u;-0.23;0.73;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;M_v;-0.31;0.00;0.00;0.00;7.91;0.92;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;M_v;-0.23;-0.73;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;-0.23;0.73;6.32;0.10;7.91;0.92;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;;;-0.31;-0.73;-6.32;-0.10;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
126;86;0.000;;0.03;-0.71;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;;0.04;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;59;5.000;N;0.04;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;N;-0.04;0.00;0.00;0.00;7.90;0.89;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;V_u;0.04;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;V_u;0.03;-0.71;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;V_v;0.03;-0.71;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;V_v;0.04;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;4.000;M_T;0.00;0.43;-3.79;0.10;5.06;0.57;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;1.000;M_T;-0.01;-0.43;3.79;-0.10;5.06;0.57;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;M_u;-0.04;0.00;0.00;0.00;7.90;0.89;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;M_u;0.04;0.71;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;M_v;-0.04;0.00;0.00;0.00;7.90;0.89;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;M_v;0.03;-0.71;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.04;0.71;6.32;0.10;7.90;0.89;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;;;-0.04;-0.71;-6.32;-0.10;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
127;87;0.000;;0.05;-0.70;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;;0.06;0.70;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;60;5.000;N;0.06;0.70;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;N;-0.02;0.00;0.00;0.00;7.91;0.87;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;V_u;0.06;0.70;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;V_u;0.05;-0.70;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;V_v;0.05;-0.70;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;V_v;0.06;0.70;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;4.000;M_T;0.01;0.42;-3.79;0.10;5.06;0.56;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;1.000;M_T;0.01;-0.42;3.79;-0.10;5.06;0.56;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;M_u;-0.02;0.00;0.00;0.00;7.91;0.87;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;M_u;0.06;0.70;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;M_v;-0.02;0.00;0.00;0.00;7.91;0.87;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;M_v;0.05;-0.70;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.06;0.70;6.32;0.10;7.91;0.87;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;;;-0.02;-0.70;-6.32;-0.10;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
128;69;0.000;;-0.03;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;;-0.03;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;69;0.000;N;-0.03;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;N;-0.11;0.00;0.00;0.00;7.90;0.90;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;V_u;-0.03;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;V_u;-0.03;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;V_v;-0.03;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;V_v;-0.03;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;4.000;M_T;-0.07;0.43;-3.79;0.10;5.06;0.58;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;1.000;M_T;-0.07;-0.43;3.79;-0.10;5.06;0.58;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;M_u;-0.11;0.00;0.00;0.00;7.90;0.90;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;M_u;-0.03;-0.72;6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;M_v;-0.11;0.00;0.00;0.00;7.90;0.90;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;M_v;-0.03;0.72;-6.32;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;-0.03;0.72;6.32;0.10;7.90;0.90;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;;;-0.11;-0.72;-6.32;-0.10;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
129;30;0.000;;0.02;-0.36;3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;;0.02;0.36;-3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;30;0.000;N;0.02;-0.36;3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;N;0.00;0.00;0.00;0.00;4.09;0.45;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;V_u;0.02;0.36;-3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;V_u;0.02;-0.36;3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;V_v;0.02;-0.36;3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;V_v;0.02;0.36;-3.27;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;4.000;M_T;0.01;0.22;-1.96;0.03;2.62;0.29;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;1.000;M_T;0.01;-0.22;1.96;-0.03;2.62;0.29;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;M_u;0.00;0.00;0.00;0.00;4.09;0.45;Beam | 4 - Z 232Z23 | L : 5.000 m
