Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
Total;;;;0.00;0.17;1.58;0.01;1.97;0.22;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;;;0.00;-0.17;-1.58;-0.01;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
109;74;0.000;;-28.29;-0.21;-8.68;-0.05;75.03;0.05;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;;-28.43;-0.19;-10.20;-0.06;59.44;0.48;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;74;0.000;N;-28.29;-0.21;-8.68;-0.05;75.03;0.05;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;N;-28.43;-0.19;-10.20;-0.06;59.44;0.48;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;V_y;-28.43;-0.19;-10.20;-0.06;59.44;0.48;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;V_y;-28.29;-0.21;-8.68;-0.05;75.03;0.05;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;V_z;-28.29;-0.21;-8.68;-0.05;75.03;0.05;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;V_z;-28.43;-0.19;-10.20;-0.06;59.44;0.48;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;M_T;-28.29;-0.21;-8.68;-0.05;75.03;0.05;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;M_T;-28.43;-0.19;-10.20;-0.06;59.44;0.48;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;M_y;-28.29;-0.21;-8.68;-0.05;75.03;0.05;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;M_y;-28.43;-0.19;-10.20;-0.06;59.44;0.48;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;M_z;-28.43;-0.19;-10.20;-0.06;59.44;0.48;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;M_z;-28.29;-0.21;-8.68;-0.05;75.03;0.05;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-28.29;-0.19;-8.68;-0.05;75.03;0.48;Beam | 1 - IPE 500 | L : 1.650 m
109;;;;-28.43;-0.21;-10.20;-0.06;59.44;0.05;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
110;73;0.000;;-29.01;-0.09;-16.19;-0.04;59.36;0.47;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;;-29.14;-0.06;-17.63;-0.04;32.73;0.63;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;73;0.000;N;-29.01;-0.09;-16.19;-0.04;59.36;0.47;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;N;-29.14;-0.06;-17.63;-0.04;32.73;0.63;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;V_y;-29.14;-0.06;-17.63;-0.04;32.73;0.63;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;V_y;-29.01;-0.09;-16.19;-0.04;59.36;0.47;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;V_z;-29.01;-0.09;-16.19;-0.04;59.36;0.47;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;V_z;-29.14;-0.06;-17.63;-0.04;32.73;0.63;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;M_T;-29.01;-0.09;-16.19;-0.04;59.36;0.47;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;M_T;-29.14;-0.06;-17.63;-0.04;32.73;0.63;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;M_y;-29.01;-0.09;-16.19;-0.04;59.36;0.47;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;M_y;-29.14;-0.06;-17.63;-0.04;32.73;0.63;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;M_z;-29.14;-0.06;-17.63;-0.04;32.73;0.63;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;M_z;-29.01;-0.09;-16.19;-0.04;59.36;0.47;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-29.01;-0.06;-16.19;-0.04;59.36;0.63;Beam | 1 - IPE 500 | L : 1.575 m
110;;;;-29.14;-0.09;-17.63;-0.04;32.73;0.47;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
111;72;0.000;;-29.76;0.20;-24.02;0.10;31.30;0.63;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;;-29.90;0.17;-25.52;0.09;-9.58;0.30;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;72;0.000;N;-29.76;0.20;-24.02;0.10;31.30;0.63;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;N;-29.90;0.17;-25.52;0.09;-9.58;0.30;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;V_y;-29.76;0.20;-24.02;0.10;31.30;0.63;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;V_y;-29.90;0.17;-25.52;0.09;-9.58;0.30;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;V_z;-29.76;0.20;-24.02;0.10;31.30;0.63;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;V_z;-29.90;0.17;-25.52;0.09;-9.58;0.30;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;M_T;-29.76;0.20;-24.02;0.10;31.30;0.63;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;M_T;-29.90;0.17;-25.52;0.09;-9.58;0.30;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;M_y;-29.76;0.20;-24.02;0.10;31.30;0.63;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;M_y;-29.90;0.17;-25.52;0.09;-9.58;0.30;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;M_z;-29.76;0.20;-24.02;0.10;31.30;0.63;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;M_z;-29.90;0.17;-25.52;0.09;-9.58;0.30;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-29.76;0.20;-24.02;0.10;31.30;0.63;Beam | 1 - IPE 500 | L : 1.650 m
111;;;;-29.90;0.17;-25.52;0.09;-9.58;0.30;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
112;71;0.000;;-30.47;0.28;-31.50;0.11;-9.66;0.29;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;;-30.64;0.20;-32.98;0.09;-62.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;71;0.000;N;-30.47;0.28;-31.50;0.11;-9.66;0.29;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;N;-30.64;0.20;-32.98;0.09;-62.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;V_y;-30.47;0.28;-31.50;0.11;-9.66;0.29;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;V_y;-30.64;0.20;-32.98;0.09;-62.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;V_z;-30.47;0.28;-31.50;0.11;-9.66;0.29;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;V_z;-30.64;0.20;-32.98;0.09;-62.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;M_T;-30.47;0.28;-31.50;0.11;-9.66;0.29;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;M_T;-30.64;0.20;-32.98;0.09;-62.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;M_y;-30.47;0.28;-31.50;0.11;-9.66;0.29;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;M_y;-30.64;0.20;-32.98;0.09;-62.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;M_z;-30.47;0.28;-31.50;0.11;-9.66;0.29;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;M_z;-30.64;0.20;-32.98;0.09;-62.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-30.47;0.28;-31.50;0.11;-9.66;0.29;Beam | 1 - IPE 500 | L : 1.650 m
112;;;;-30.64;0.20;-32.98;0.09;-62.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
113;69;0.000;;-31.22;0.31;-38.96;0.12;-62.94;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;;-31.43;0.18;-40.40;0.09;-128.42;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;69;0.000;N;-31.22;0.31;-38.96;0.12;-62.94;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;N;-31.43;0.18;-40.40;0.09;-128.42;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;V_y;-31.22;0.31;-38.96;0.12;-62.94;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;V_y;-31.43;0.18;-40.40;0.09;-128.42;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;V_z;-31.22;0.31;-38.96;0.12;-62.94;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;V_z;-31.43;0.18;-40.40;0.09;-128.42;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;M_T;-31.22;0.31;-38.96;0.12;-62.94;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;M_T;-31.43;0.18;-40.40;0.09;-128.42;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;M_y;-31.22;0.31;-38.96;0.12;-62.94;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;M_y;-31.43;0.18;-40.40;0.09;-128.42;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;M_z;-31.22;0.31;-38.96;0.12;-62.94;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
113;;1.031;M_z;-31.34;0.23;-39.87;0.10;-103.59;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-31.22;0.31;-38.96;0.12;-62.94;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
113;;;;-31.43;0.18;-40.40;0.09;-128.42;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
114;67;0.000;;-27.19;-0.18;-8.81;-0.05;75.55;0.09;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;;-27.33;-0.16;-10.32;-0.06;59.77;0.47;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;67;0.000;N;-27.19;-0.18;-8.81;-0.05;75.55;0.09;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;N;-27.33;-0.16;-10.32;-0.06;59.77;0.47;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;V_y;-27.33;-0.16;-10.32;-0.06;59.77;0.47;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;V_y;-27.19;-0.18;-8.81;-0.05;75.55;0.09;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;V_z;-27.19;-0.18;-8.81;-0.05;75.55;0.09;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;V_z;-27.33;-0.16;-10.32;-0.06;59.77;0.47;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;M_T;-27.19;-0.18;-8.81;-0.05;75.55;0.09;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;M_T;-27.33;-0.16;-10.32;-0.06;59.77;0.47;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;M_y;-27.19;-0.18;-8.81;-0.05;75.55;0.09;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;M_y;-27.33;-0.16;-10.32;-0.06;59.77;0.47;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;M_z;-27.33;-0.16;-10.32;-0.06;59.77;0.47;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;M_z;-27.19;-0.18;-8.81;-0.05;75.55;0.09;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-27.19;-0.16;-8.81;-0.05;75.55;0.47;Beam | 1 - IPE 500 | L : 1.650 m
114;;;;-27.33;-0.18;-10.32;-0.06;59.77;0.09;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
115;68;0.000;;-27.91;-0.07;-16.31;-0.04;59.69;0.47;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;;-28.04;-0.04;-17.75;-0.05;32.86;0.61;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;68;0.000;N;-27.91;-0.07;-16.31;-0.04;59.69;0.47;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;N;-28.04;-0.04;-17.75;-0.05;32.86;0.61;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;V_y;-28.04;-0.04;-17.75;-0.05;32.86;0.61;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;V_y;-27.91;-0.07;-16.31;-0.04;59.69;0.47;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;V_z;-27.91;-0.07;-16.31;-0.04;59.69;0.47;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;V_z;-28.04;-0.04;-17.75;-0.05;32.86;0.61;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;M_T;-27.91;-0.07;-16.31;-0.04;59.69;0.47;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;M_T;-28.04;-0.04;-17.75;-0.05;32.86;0.61;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;M_y;-27.91;-0.07;-16.31;-0.04;59.69;0.47;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;M_y;-28.04;-0.04;-17.75;-0.05;32.86;0.61;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;M_z;-28.04;-0.04;-17.75;-0.05;32.86;0.61;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;M_z;-27.91;-0.07;-16.31;-0.04;59.69;0.47;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-27.91;-0.04;-16.31;-0.04;59.69;0.61;Beam | 1 - IPE 500 | L : 1.575 m
115;;;;-28.04;-0.07;-17.75;-0.05;32.86;0.47;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
116;66;0.000;;-28.66;0.20;-24.16;0.09;31.42;0.61;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;;-28.80;0.17;-25.65;0.09;-9.68;0.28;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;66;0.000;N;-28.66;0.20;-24.16;0.09;31.42;0.61;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;N;-28.80;0.17;-25.65;0.09;-9.68;0.28;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;V_y;-28.66;0.20;-24.16;0.09;31.42;0.61;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;V_y;-28.80;0.17;-25.65;0.09;-9.68;0.28;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;V_z;-28.66;0.20;-24.16;0.09;31.42;0.61;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;V_z;-28.80;0.17;-25.65;0.09;-9.68;0.28;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;M_T;-28.66;0.20;-24.16;0.09;31.42;0.61;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;M_T;-28.80;0.17;-25.65;0.09;-9.68;0.28;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;M_y;-28.66;0.20;-24.16;0.09;31.42;0.61;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;M_y;-28.80;0.17;-25.65;0.09;-9.68;0.28;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;M_z;-28.66;0.20;-24.16;0.09;31.42;0.61;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;M_z;-28.80;0.17;-25.65;0.09;-9.68;0.28;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-28.66;0.20;-24.16;0.09;31.42;0.61;Beam | 1 - IPE 500 | L : 1.650 m
116;;;;-28.80;0.17;-25.65;0.09;-9.68;0.28;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
117;65;0.000;;-29.38;0.27;-31.64;0.11;-9.76;0.28;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;;-29.54;0.20;-33.11;0.09;-63.19;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;65;0.000;N;-29.38;0.27;-31.64;0.11;-9.76;0.28;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;N;-29.54;0.20;-33.11;0.09;-63.19;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;V_y;-29.38;0.27;-31.64;0.11;-9.76;0.28;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;V_y;-29.54;0.20;-33.11;0.09;-63.19;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;V_z;-29.38;0.27;-31.64;0.11;-9.76;0.28;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;V_z;-29.54;0.20;-33.11;0.09;-63.19;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;M_T;-29.38;0.27;-31.64;0.11;-9.76;0.28;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;M_T;-29.54;0.20;-33.11;0.09;-63.19;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;M_y;-29.38;0.27;-31.64;0.11;-9.76;0.28;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;M_y;-29.54;0.20;-33.11;0.09;-63.19;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
117;65;0.000;M_z;-29.38;0.27;-31.64;0.11;-9.76;0.28;Beam | 1 - IPE 500 | L : 1.650 m
117;64;1.650;M_z;-29.54;0.20;-33.11;0.09;-63.19;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-29.38;0.27;-31.64;0.11;-9.76;0.28;Beam | 1 - IPE 500 | L : 1.650 m
117;;;;-29.54;0.20;-33.11;0.09;-63.19;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
118;64;0.000;;-30.12;0.29;-39.10;0.11;-63.27;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;;-30.33;0.17;-40.54;0.08;-128.98;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;64;0.000;N;-30.12;0.29;-39.10;0.11;-63.27;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;N;-30.33;0.17;-40.54;0.08;-128.98;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;V_y;-30.12;0.29;-39.10;0.11;-63.27;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;V_y;-30.33;0.17;-40.54;0.08;-128.98;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;V_z;-30.12;0.29;-39.10;0.11;-63.27;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;V_z;-30.33;0.17;-40.54;0.08;-128.98;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;M_T;-30.12;0.29;-39.10;0.11;-63.27;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;M_T;-30.33;0.17;-40.54;0.08;-128.98;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;M_y;-30.12;0.29;-39.10;0.11;-63.27;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
118;37;1.650;M_y;-30.33;0.17;-40.54;0.08;-128.98;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
118;64;0.000;M_z;-30.12;0.29;-39.10;0.11;-63.27;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
118;;1.031;M_z;-30.25;0.21;-40.00;0.09;-104.06;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-30.12;0.29;-39.10;0.11;-63.27;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
118;;;;-30.33;0.17;-40.54;0.08;-128.98;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
119;63;0.000;;-0.17;-0.20;1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;;-0.17;0.20;-1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;63;0.000;N;-0.17;-0.20;1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;N;-0.18;0.00;0.00;0.00;2.29;0.25;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;V_u;-0.17;0.20;-1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;V_u;-0.17;-0.20;1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;V_v;-0.17;-0.20;1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;V_v;-0.17;0.20;-1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;4.000;M_T;-0.18;0.12;-1.10;0.01;1.47;0.16;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;1.000;M_T;-0.18;-0.12;1.10;-0.01;1.47;0.16;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;M_u;-0.18;0.00;0.00;0.00;2.29;0.25;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;M_u;-0.17;-0.20;1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;M_v;-0.18;0.00;0.00;0.00;2.29;0.25;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;M_v;-0.17;-0.20;1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;-0.17;0.20;1.84;0.01;2.29;0.25;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;;;-0.18;-0.20;-1.84;-0.01;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
120;63;0.000;;-27.21;0.35;-2.31;0.06;78.32;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;;-27.20;0.35;-2.45;0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;28;0.150;N;-27.20;0.35;-2.45;0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;N;-27.21;0.35;-2.31;0.06;78.32;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;V_y;-27.21;0.35;-2.31;0.06;78.32;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;V_y;-27.20;0.35;-2.45;0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;V_z;-27.21;0.35;-2.31;0.06;78.32;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;V_z;-27.20;0.35;-2.45;0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;M_T;-27.21;0.35;-2.31;0.06;78.32;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;M_T;-27.20;0.35;-2.45;0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;M_y;-27.21;0.35;-2.31;0.06;78.32;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;M_y;-27.20;0.35;-2.45;0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;M_z;-27.21;0.35;-2.31;0.06;78.32;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;M_z;-27.20;0.35;-2.45;0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-27.20;0.35;-2.31;0.06;78.32;-0.53;Beam | 1 - IPE 500 | L : 0.150 m
120;;;;-27.21;0.35;-2.45;0.06;77.97;-0.60;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
121;62;0.000;;-0.17;-0.20;1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;;-0.17;0.20;-1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;76;5.000;N;-0.17;0.20;-1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;N;-0.18;0.00;0.00;0.00;2.29;0.25;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;V_u;-0.17;0.20;-1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;V_u;-0.17;-0.20;1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;V_v;-0.17;-0.20;1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;V_v;-0.17;0.20;-1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;4.000;M_T;-0.17;0.12;-1.10;0.01;1.47;0.16;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;1.000;M_T;-0.17;-0.12;1.10;-0.01;1.47;0.16;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;M_u;-0.18;0.00;0.00;0.00;2.29;0.25;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;M_u;-0.17;-0.20;1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;M_v;-0.18;0.00;0.00;0.00;2.29;0.25;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;M_v;-0.17;-0.20;1.84;0.00;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;-0.17;0.20;1.84;0.01;2.29;0.25;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;;;-0.18;-0.20;-1.84;-0.01;0.00;0.00;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
122;76;0.000;;-27.56;-0.28;-1.17;-0.04;78.30;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;;-27.70;-0.28;-2.70;-0.06;75.11;0.05;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;76;0.000;N;-27.56;-0.28;-1.17;-0.04;78.30;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;N;-27.70;-0.28;-2.70;-0.06;75.11;0.05;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;V_y;-27.70;-0.28;-2.70;-0.06;75.11;0.05;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;V_y;-27.56;-0.28;-1.17;-0.04;78.30;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;V_z;-27.56;-0.28;-1.17;-0.04;78.30;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;V_z;-27.70;-0.28;-2.70;-0.06;75.11;0.05;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;M_T;-27.56;-0.28;-1.17;-0.04;78.30;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;M_T;-27.70;-0.28;-2.70;-0.06;75.11;0.05;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;M_y;-27.56;-0.28;-1.17;-0.04;78.30;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
