Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;163;;0.825;;-34.76;-0.02;20.17;0.00;23.28;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;163;;0.825;;-34.76;-0.02;20.17;0.00;23.28;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;163;113;1.650;;-34.67;-0.02;19.15;0.00;39.50;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;164;113;0.000;;-34.25;0.02;14.78;0.01;39.34;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;164;;0.037;;-34.24;0.02;14.73;0.01;39.89;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;164;;0.037;;-34.24;0.02;14.73;0.01;39.89;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;164;13;0.075;;-34.24;0.02;14.68;0.01;40.45;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;12;13;0.000;;-34.40;0.00;13.52;0.01;40.45;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;12;;0.787;;-34.31;0.01;12.54;0.01;50.71;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;12;;0.787;;-34.31;0.01;12.54;0.01;50.71;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;12;114;1.575;;-34.22;0.01;11.55;0.01;60.19;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;165;114;0.000;;-33.80;-0.03;7.13;0.00;60.03;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;165;;0.825;;-33.70;-0.03;6.10;0.00;65.49;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;165;;0.825;;-33.70;-0.03;6.10;0.00;65.49;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;165;115;1.650;;-33.61;-0.03;5.06;0.00;70.09;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;115;0.000;;-33.18;-0.05;0.64;0.00;69.93;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-33.08;-0.05;-0.39;0.00;70.04;0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-33.08;-0.05;-0.39;0.00;70.04;0.06;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;;-32.98;-0.05;-1.43;0.00;69.29;0.11;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;;-32.70;-0.08;-4.22;-0.01;69.18;0.11;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-32.69;-0.08;-4.31;-0.01;68.86;0.11;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-32.69;-0.08;-4.31;-0.01;68.86;0.11;Beam | 1 - IPE 500 | L : 0.150 m
2;167;14;0.150;;-32.68;-0.08;-4.41;-0.01;68.54;0.12;Beam | 1 - IPE 500 | L : 0.150 m
2;13;14;0.000;;-32.86;0.08;0.58;0.01;68.54;0.12;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-32.87;0.09;0.49;0.01;68.58;0.11;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-32.87;0.09;0.49;0.01;68.58;0.11;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;;-32.88;0.09;0.40;0.01;68.61;0.10;Beam | 1 - IPE 500 | L : 0.150 m
2;168;128;0.000;;-33.15;0.05;-3.04;0.00;68.54;0.11;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-33.25;0.05;-4.18;0.00;65.58;0.07;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-33.25;0.05;-4.18;0.00;65.58;0.07;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.855;;-33.26;0.05;-4.23;0.00;65.45;0.07;Beam | 1 - IPE 500 | L : 1.650 m
2;168;127;1.650;;-33.35;0.05;-5.21;0.00;61.70;0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;169;127;0.000;;-33.78;0.03;-9.56;-0.01;61.64;0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;169;126;1.650;;-33.96;0.03;-11.60;0.00;44.18;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;170;126;0.000;;-34.39;0.01;-15.93;-0.01;44.12;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;170;15;1.575;;-34.56;0.01;-17.87;-0.01;17.50;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;14;15;0.000;;-34.23;-0.02;-19.00;-0.01;17.50;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
2;14;125;0.075;;-34.24;-0.02;-19.09;-0.01;16.07;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;171;125;0.000;;-34.66;0.01;-23.42;0.00;16.01;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;171;124;1.650;;-34.86;0.01;-25.43;0.00;-24.30;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;;-35.28;-0.01;-29.76;0.00;-24.35;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;123;1.650;;-35.50;0.00;-31.74;0.00;-75.10;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;;-35.92;-0.01;-36.07;-0.01;-75.16;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;;-36.19;-0.01;-38.02;-0.01;-136.30;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;167;14;0.150;N;-32.68;-0.08;-4.41;-0.01;68.54;0.12;Beam | 1 - IPE 500 | L : 0.150 m
2;173;16;1.650;N;-36.19;-0.01;-38.02;-0.01;-136.30;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;V_y;-32.88;0.09;0.40;0.01;68.61;0.10;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-32.70;-0.08;-4.22;-0.01;69.18;0.11;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-36.13;0.02;34.06;0.02;-91.98;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-36.19;-0.01;-38.02;-0.01;-136.30;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-35.90;0.03;32.07;0.02;-37.42;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;M_T;-32.70;-0.08;-4.22;-0.01;69.18;0.11;Beam | 1 - IPE 500 | L : 0.150 m
2;166;;0.495;M_y;-33.12;-0.05;0.02;0.00;70.10;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-36.19;-0.01;-38.02;-0.01;-136.30;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-32.86;0.08;0.58;0.01;68.54;0.12;Beam | 1 - IPE 500 | L : 0.150 m
2;162;112;1.650;M_z;-35.28;0.00;25.62;0.01;6.37;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-32.68;0.09;34.06;0.02;70.10;0.12;
2;;;;;-36.19;-0.08;-38.02;-0.01;-136.30;-0.04;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-36.07;0.02;34.14;0.01;-92.31;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;0.825;;-35.95;0.03;33.15;0.01;-64.56;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;0.825;;-35.95;0.03;33.15;0.01;-64.56;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;1.005;;-35.92;0.03;32.93;0.01;-58.61;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-35.84;0.03;32.15;0.01;-37.62;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-35.42;0.00;27.72;0.00;-37.78;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;;0.825;;-35.31;0.00;26.71;0.00;-15.32;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;;0.825;;-35.31;0.00;26.71;0.00;-15.32;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-35.21;0.00;25.70;0.00;6.30;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-34.80;-0.01;21.27;0.00;6.14;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;137;;0.825;;-34.70;-0.01;20.25;0.00;23.27;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;137;;0.825;;-34.70;-0.01;20.25;0.00;23.27;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-34.61;-0.01;19.23;0.00;39.56;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-34.19;0.01;14.85;0.01;39.40;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;138;;0.037;;-34.18;0.01;14.80;0.01;39.96;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;138;;0.037;;-34.18;0.01;14.80;0.01;39.96;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-34.18;0.01;14.76;0.01;40.51;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-34.10;-0.01;13.57;0.01;40.51;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;18;;0.787;;-34.01;-0.01;12.59;0.01;50.81;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;18;;0.787;;-34.01;-0.01;12.59;0.01;50.81;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-33.92;0.00;11.60;0.01;60.34;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-33.50;-0.02;7.18;0.00;60.18;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;139;;0.825;;-33.40;-0.02;6.15;0.00;65.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;139;;0.825;;-33.40;-0.02;6.15;0.00;65.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-33.31;-0.02;5.12;0.00;70.33;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-32.88;-0.03;0.69;0.00;70.17;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-32.78;-0.03;-0.34;0.00;70.31;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-32.78;-0.03;-0.34;0.00;70.31;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-32.68;-0.03;-1.38;0.00;69.60;0.07;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-32.40;-0.06;-4.17;-0.01;69.50;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-32.39;-0.06;-4.26;-0.01;69.18;0.08;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-32.39;-0.06;-4.26;-0.01;69.18;0.08;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-32.38;-0.06;-4.36;-0.01;68.86;0.08;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-32.54;0.06;0.53;0.01;68.86;0.08;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-32.55;0.06;0.43;0.01;68.90;0.08;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-32.55;0.06;0.43;0.01;68.90;0.08;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-32.56;0.06;0.34;0.01;68.93;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-32.83;0.03;-3.09;0.00;68.86;0.08;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-32.93;0.03;-4.24;0.00;65.85;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-32.93;0.03;-4.24;0.00;65.85;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.855;;-32.94;0.03;-4.29;0.00;65.72;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-33.03;0.03;-5.27;0.00;61.92;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-33.46;0.02;-9.62;0.00;61.86;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-33.64;0.02;-11.66;0.00;44.30;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-34.07;0.01;-15.99;-0.01;44.25;0.00;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-34.24;0.01;-17.92;-0.01;17.54;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-34.15;-0.01;-19.07;-0.01;17.54;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-34.16;-0.01;-19.16;-0.01;16.10;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-34.58;0.00;-23.49;0.00;16.05;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-34.77;0.00;-25.50;0.00;-24.38;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-35.19;0.00;-29.83;0.00;-24.44;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-35.41;0.00;-31.81;0.00;-75.30;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-35.84;-0.02;-36.14;-0.01;-75.36;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-36.10;-0.01;-38.09;-0.01;-136.61;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;141;21;0.150;N;-32.38;-0.06;-4.36;-0.01;68.86;0.08;Beam | 1 - IPE 500 | L : 0.150 m
3;147;23;1.650;N;-36.10;-0.01;-38.09;-0.01;-136.61;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;V_y;-32.56;0.06;0.34;0.01;68.93;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;141;89;0.000;V_y;-32.40;-0.06;-4.17;-0.01;69.50;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-36.07;0.02;34.14;0.01;-92.31;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-36.10;-0.01;-38.09;-0.01;-136.61;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-35.84;0.03;32.15;0.01;-37.62;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;M_T;-32.40;-0.06;-4.17;-0.01;69.50;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;140;;0.495;M_y;-32.82;-0.03;0.07;0.00;70.36;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;M_y;-36.10;-0.01;-38.09;-0.01;-136.61;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;M_z;-32.54;0.06;0.53;0.01;68.86;0.08;Beam | 1 - IPE 500 | L : 0.150 m
3;17;83;1.650;M_z;-35.84;0.03;32.15;0.01;-37.62;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-32.38;0.06;34.14;0.01;70.36;0.08;
3;;;;;-36.10;-0.06;-38.09;-0.01;-136.61;-0.03;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-33.30;-0.01;33.17;-0.01;-88.65;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;0.825;;-33.18;-0.01;32.18;0.00;-61.69;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;0.825;;-33.18;-0.01;32.18;0.00;-61.69;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;1.005;;-33.16;-0.01;31.96;0.00;-55.92;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-33.07;-0.01;31.18;0.00;-35.55;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-32.65;0.00;26.75;0.00;-35.71;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;;0.825;;-32.55;0.00;25.74;0.00;-14.06;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;;0.825;;-32.55;0.00;25.74;0.00;-14.06;0.00;Beam | 1 - IPE 500 | L : 1.650 m
