Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
46;;2.500;N;-1.12;0.00;0.00;0.00;0.06;-1.71;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;V_y;-1.08;1.03;0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;V_y;-1.08;-1.03;-0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;V_z;-1.08;1.03;0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;V_z;-1.08;-1.03;-0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;0.500;M_T;-1.08;0.99;0.05;0.00;0.03;-0.51;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;4.500;M_T;-1.08;-0.99;-0.05;0.00;0.03;-0.51;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.000;M_y;-1.11;0.37;0.00;0.00;0.06;-1.61;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;M_y;-1.08;1.03;0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;M_z;-1.08;1.03;0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;M_z;-1.12;0.00;0.00;0.00;0.06;-1.71;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-1.08;1.03;0.08;0.00;0.06;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;;;-1.12;-1.03;-0.08;0.00;0.00;-1.71;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
47;33;0.000;;-1.25;1.13;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;;-1.30;0.08;-0.01;0.00;0.03;-1.94;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;;-1.30;0.08;-0.01;0.00;0.03;-1.94;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;3.000;;-1.29;-0.29;-0.01;0.00;0.03;-1.88;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;3.000;;-1.29;-0.29;-0.01;0.00;0.03;-1.88;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;;-1.24;-1.27;-0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;40;5.000;N;-1.24;-1.27;-0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;N;-1.30;0.08;-0.01;0.00;0.03;-1.94;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;V_y;-1.25;1.13;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;V_y;-1.24;-1.27;-0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;V_z;-1.25;1.13;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;V_z;-1.24;-1.27;-0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;1.000;M_T;-1.26;0.95;0.01;0.00;0.04;-1.07;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;4.500;M_T;-1.25;-1.21;-0.02;0.00;0.02;-0.63;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;1.500;M_y;-1.28;0.75;0.00;0.00;0.04;-1.50;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;M_y;-1.25;1.13;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;M_z;-1.25;1.13;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;M_z;-1.30;0.08;-0.01;0.00;0.03;-1.94;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-1.24;1.13;0.07;0.00;0.04;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;;;-1.30;-1.27;-0.05;0.00;0.00;-1.94;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
48;3;0.000;;1.05;0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;;1.05;-0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;3;0.000;N;1.05;0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;3.000;N;1.05;0.00;-0.03;0.00;0.20;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;V_y;1.05;0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;V_y;1.05;-0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;V_z;1.05;0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;V_z;1.05;-0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_T;1.05;0.00;0.00;0.00;0.20;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;M_T;1.05;-0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_y;1.05;0.00;0.00;0.00;0.20;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;M_y;1.05;0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;M_z;1.05;0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_z;1.05;0.00;0.00;0.00;0.20;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.05;0.02;0.16;0.00;0.20;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;;;1.05;-0.02;-0.16;0.00;0.00;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
49;13;0.000;;-6.12;0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;;-6.12;-0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;20;5.000;N;-6.12;-0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.000;N;-6.12;0.01;0.06;0.00;0.37;-0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;V_y;-6.12;0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;V_y;-6.12;-0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;V_z;-6.12;0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;V_z;-6.12;-0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_T;-6.12;0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;3.000;M_T;-6.12;-0.01;-0.06;0.00;0.37;-0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;M_y;-6.12;0.00;0.00;0.00;0.39;-0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_y;-6.12;0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_z;-6.12;0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;M_z;-6.12;0.00;0.00;0.00;0.39;-0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-6.12;0.03;0.31;0.00;0.39;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;;;-6.12;-0.03;-0.31;0.00;0.00;-0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
50;20;0.000;;-2.80;0.02;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;;-2.80;-0.02;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;20;0.000;N;-2.80;0.02;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;N;-2.80;0.00;0.00;0.00;0.24;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;V_y;-2.80;0.02;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;V_y;-2.80;-0.02;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;V_z;-2.80;0.02;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;V_z;-2.80;-0.02;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;1.500;M_T;-2.80;0.01;0.08;0.00;0.20;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;4.500;M_T;-2.80;-0.01;-0.15;0.00;0.08;-0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;M_y;-2.80;0.00;0.00;0.00;0.24;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;M_y;-2.80;0.02;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;M_z;-2.80;0.02;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;M_z;-2.80;0.00;0.00;0.00;0.24;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-2.80;0.02;0.19;0.00;0.24;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;;;-2.80;-0.02;-0.19;0.00;0.00;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
51;27;0.000;;-2.69;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;;-2.69;-0.02;-0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;27;0.000;N;-2.69;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;N;-2.69;0.00;0.00;0.00;0.24;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;V_y;-2.69;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;V_y;-2.69;-0.02;-0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;V_z;-2.69;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;V_z;-2.69;-0.02;-0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;1.000;M_T;-2.69;0.01;0.11;0.00;0.15;-0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;4.000;M_T;-2.69;-0.01;-0.11;0.00;0.15;-0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;M_y;-2.69;0.00;0.00;0.00;0.24;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;M_y;-2.69;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;M_z;-2.69;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;M_z;-2.69;0.00;0.00;0.00;0.24;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-2.69;0.02;0.18;0.00;0.24;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;;;-2.69;-0.02;-0.18;0.00;0.00;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
52;34;0.000;;-2.57;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;;-2.57;-0.02;-0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;41;5.000;N;-2.57;-0.02;-0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.000;N;-2.57;0.00;0.04;0.00;0.22;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;V_y;-2.57;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;V_y;-2.57;-0.02;-0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;V_z;-2.57;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;V_z;-2.57;-0.02;-0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_T;-2.57;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_T;-2.57;0.00;0.00;0.00;0.23;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_y;-2.57;0.00;0.00;0.00;0.23;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_y;-2.57;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_z;-2.57;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_z;-2.57;0.00;0.00;0.00;0.23;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-2.57;0.02;0.18;0.00;0.23;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;;;-2.57;-0.02;-0.18;0.00;0.00;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
53;4;0.000;;1.44;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;;1.44;0.00;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;4;0.000;N;1.44;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;N;1.44;0.00;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;V_y;1.44;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;V_y;1.44;0.00;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;V_z;1.44;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;V_z;1.44;0.00;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_T;1.44;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_T;1.44;0.00;0.00;0.00;0.20;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_y;1.44;0.00;0.00;0.00;0.20;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_y;1.44;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_z;1.44;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_z;1.44;0.00;0.00;0.00;0.20;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.44;0.00;0.16;0.00;0.20;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;;;1.44;0.00;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
54;14;0.000;;-4.45;0.00;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;;-4.45;0.00;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;21;5.000;N;-4.45;0.00;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.000;N;-4.45;0.00;0.06;0.00;0.37;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;V_y;-4.45;0.00;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;V_y;-4.45;0.00;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;V_z;-4.45;0.00;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;V_z;-4.45;0.00;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.000;M_T;-4.45;0.00;0.06;0.00;0.37;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_T;-4.45;0.00;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_y;-4.45;0.00;0.00;0.00;0.38;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_y;-4.45;0.00;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_z;-4.45;0.00;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_z;-4.45;0.00;0.00;0.00;0.38;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-4.45;0.00;0.31;0.00;0.38;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;;;-4.45;0.00;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
55;21;0.000;;-3.91;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;;-3.91;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;21;0.000;N;-3.91;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;N;-3.91;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;V_y;-3.91;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;V_y;-3.91;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;V_z;-3.91;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;V_z;-3.91;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_T;-3.91;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_T;-3.91;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_y;-3.91;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_y;-3.91;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_z;-3.91;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_z;-3.91;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-3.91;0.00;0.19;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;;;-3.91;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
56;28;0.000;;-3.48;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;;-3.48;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;28;0.000;N;-3.48;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;N;-3.48;0.00;0.00;0.00;0.24;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;V_y;-3.48;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;V_y;-3.48;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;V_z;-3.48;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;V_z;-3.48;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_T;-3.48;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_T;-3.48;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;M_y;-3.48;0.00;0.00;0.00;0.24;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_y;-3.48;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_z;-3.48;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;M_z;-3.48;0.00;0.00;0.00;0.24;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-3.48;0.00;0.19;0.00;0.24;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;;;-3.48;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
57;35;0.000;;-3.15;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;;-3.15;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;42;5.000;N;-3.15;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;1.500;N;-3.15;0.00;0.08;0.00;0.20;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;V_y;-3.15;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;V_y;-3.15;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;V_z;-3.15;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;V_z;-3.15;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_T;-3.15;0.00;0.00;0.00;0.24;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_T;-3.15;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_y;-3.15;0.00;0.00;0.00;0.24;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_y;-3.15;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_z;-3.15;0.00;0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_z;-3.15;0.00;0.00;0.00;0.24;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-3.15;0.00;0.19;0.00;0.24;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;;;-3.15;0.00;-0.19;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
58;5;0.000;;1.06;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;;1.06;0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;5;0.000;N;1.06;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;3.000;N;1.06;0.00;-0.03;0.00;0.20;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;V_y;1.06;0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;V_y;1.06;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;V_z;1.06;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;V_z;1.06;0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;M_T;1.06;0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_T;1.06;0.00;0.00;0.00;0.20;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_y;1.06;0.00;0.00;0.00;0.20;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;M_y;1.06;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_z;1.06;0.00;0.00;0.00;0.20;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;M_z;1.06;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.06;0.02;0.16;0.00;0.20;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;;;1.06;-0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
59;15;0.000;;-6.12;-0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;;-6.12;0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;22;5.000;N;-6.12;0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.000;N;-6.12;-0.01;0.06;0.00;0.37;0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;V_y;-6.12;0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;V_y;-6.12;-0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
