Node No.;Displacements [mm];;;;Rotations [mrad];;;
86;20.0;-0.2;4.6;19.5;12.5;-2.5;-1.1;
87;23.3;0.1;4.8;22.8;10.4;-1.4;-0.8;
89;24.7;0.2;5.6;24.1;7.8;-0.1;-0.1;
95;5.1;2.2;2.8;3.6;6.3;2.7;0.0;
96;9.8;1.7;3.7;8.9;10.4;3.4;0.6;
97;15.2;1.2;4.3;14.5;13.7;3.2;1.1;
98;19.9;0.7;4.5;19.4;12.3;2.5;1.1;
99;23.3;0.4;4.8;22.7;10.3;1.4;0.8;
100;24.7;0.2;5.6;24.1;7.8;0.1;0.1;
111;4.6;-1.3;3.1;3.2;5.6;-2.3;0.0;
112;8.6;-0.8;4.0;7.6;9.9;-2.8;-0.6;
113;13.0;-0.4;4.5;12.2;13.4;-2.6;-1.1;
114;16.7;-0.1;4.8;16.0;11.9;-2.0;-1.1;
115;19.2;0.2;5.0;18.6;9.9;-1.1;-0.7;
116;6.8;0.0;6.4;2.2;-3.3;-0.8;2.2;
117;20.3;0.2;5.7;19.5;7.4;-0.1;-0.1;
118;7.4;0.3;7.1;1.9;1.3;0.9;0.0;
119;4.9;0.1;4.9;0.1;12.3;0.5;-1.2;
120;6.4;-0.1;6.3;0.8;7.7;-0.6;-0.4;
121;6.7;0.1;6.6;1.0;5.6;0.4;-1.0;
122;6.1;0.0;6.1;0.1;6.4;0.1;-0.2;
123;4.7;1.7;3.1;3.1;5.5;2.3;0.0;
124;8.6;1.3;4.0;7.5;9.7;2.8;0.5;
125;12.9;0.9;4.5;12.1;13.1;2.6;1.1;
126;16.6;0.5;4.8;15.9;11.7;2.0;1.1;
127;19.2;0.3;5.0;18.5;9.8;1.1;0.7;
128;20.3;0.2;5.7;19.5;7.4;0.1;0.1;
129;6.8;-0.1;6.4;2.1;-3.7;0.7;-2.2;
130;7.3;-0.3;7.1;1.9;1.1;-1.0;0.0;
131;4.9;-0.1;4.9;0.1;12.1;-0.4;1.2;
132;6.3;0.0;6.3;0.9;7.6;0.6;0.4;
133;6.6;-0.2;6.5;1.2;5.7;-0.4;1.0;
134;6.1;-0.1;6.1;0.1;6.4;-0.2;0.1;
139;11.5;0.0;11.2;2.7;-16.0;-0.9;4.2;
140;11.4;0.4;11.2;2.3;-9.7;1.1;0.1;
141;5.6;0.1;5.6;0.1;10.6;0.7;-1.4;
142;8.3;-0.1;8.3;0.7;2.5;-0.6;0.7;
143;8.7;0.1;8.7;0.9;-0.1;0.3;-0.9;
145;6.3;0.0;6.3;0.1;5.8;0.1;-0.3;
151;11.5;-0.1;11.2;2.7;-16.7;0.8;-4.2;
152;11.4;-0.4;11.1;2.2;-9.9;-1.2;0.0;
153;5.5;-0.1;5.5;0.1;10.5;-0.5;1.4;
154;8.2;0.1;8.2;0.8;2.4;0.6;-0.6;
155;8.7;-0.2;8.6;1.1;0.1;-0.4;1.0;
156;6.3;-0.1;6.3;0.1;5.8;-0.2;0.2;
Total;24.8;2.6;11.2;24.1;15.1;3.4;4.8;
max/min;0.0;-2.1;0.0;0.0;-16.7;-3.4;-4.8;
