Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
121;76;;0.0;0.0;0.0;0.0;0.0;-9.9;-16.7;
124;84;;0.0;0.0;0.0;0.0;0.0;-15.6;-27.5;
124;57;;0.0;0.0;0.0;0.0;0.0;-3.3;-25.6;
125;85;;0.0;0.0;0.0;0.0;0.0;-17.6;-28.4;
125;58;;0.0;0.0;0.0;0.0;0.0;-1.4;-25.4;
126;86;;0.0;0.0;0.0;0.0;0.0;-16.9;-28.0;
126;59;;0.0;0.0;0.0;0.0;0.0;-2.2;-25.2;
127;87;;0.0;0.0;0.0;0.0;0.0;-15.7;-27.7;
127;60;;0.0;0.0;0.0;0.0;0.0;-3.5;-25.5;
128;69;;0.0;0.0;0.0;0.0;0.0;-5.9;-26.3;
128;95;;0.0;0.0;0.0;0.0;0.0;-13.0;-27.0;
129;30;;0.0;0.0;0.0;0.0;0.0;-4.4;-14.1;
129;23;;0.1;-0.1;0.0;0.0;0.0;-5.2;-13.3;
130;71;;0.0;0.0;0.0;0.0;0.0;-3.4;-25.6;
130;96;;0.0;0.0;0.0;0.0;0.0;-15.5;-27.5;
131;72;;0.0;0.0;0.0;0.0;0.0;-1.5;-25.4;
131;97;;0.0;0.0;0.0;0.0;0.0;-17.5;-28.4;
132;73;;0.0;0.0;0.0;0.0;0.0;-2.3;-25.2;
132;98;;0.0;0.0;0.0;0.0;0.0;-16.8;-28.0;
133;74;;0.0;0.0;0.0;0.0;0.0;-3.5;-25.5;
133;99;;0.0;0.0;0.0;0.0;0.0;-15.7;-27.7;
134;89;;0.0;0.0;0.0;0.0;0.0;-10.5;-16.7;
134;63;;0.0;0.0;0.0;0.0;0.0;-1.2;-15.6;
135;76;;0.0;0.0;0.0;0.0;0.0;-1.3;-15.6;
135;100;;0.0;0.0;0.0;0.0;0.0;-10.5;-16.7;
148;111;;0.0;0.0;0.0;0.0;0.0;-13.4;-27.0;
148;83;;0.0;0.0;0.0;0.0;0.0;-5.8;-26.1;
149;12;;0.2;-0.2;0.0;0.0;0.0;-5.2;-13.4;
149;19;;0.0;0.0;0.0;0.0;0.0;-4.4;-14.0;
150;112;;0.0;0.0;0.0;0.0;0.0;-15.8;-27.6;
150;84;;0.0;0.0;0.0;0.0;0.0;-3.3;-25.4;
151;113;;0.0;0.0;0.0;0.0;0.0;-17.6;-28.1;
151;85;;0.0;0.0;0.0;0.0;0.0;-1.5;-24.9;
152;114;;0.0;0.0;0.0;0.0;0.0;-16.7;-28.0;
152;86;;0.0;0.0;0.0;0.0;0.0;-2.3;-25.0;
153;115;;0.0;0.0;0.0;0.0;0.0;-15.4;-27.6;
153;87;;0.0;0.0;0.0;0.0;0.0;-3.6;-25.4;
154;95;;0.0;0.0;0.0;0.0;0.0;-5.8;-26.1;
154;123;;0.0;0.0;0.0;0.0;0.0;-13.3;-27.0;
155;23;;0.0;0.0;0.0;0.0;0.0;-4.5;-14.0;
155;16;;0.2;-0.2;0.0;0.0;0.0;-5.2;-13.4;
156;96;;0.0;0.0;0.0;0.0;0.0;-3.4;-25.4;
156;124;;0.0;0.0;0.0;0.0;0.0;-15.6;-27.5;
157;97;;0.0;0.0;0.0;0.0;0.0;-1.6;-24.9;
157;125;;0.0;0.0;0.0;0.0;0.0;-17.5;-28.0;
158;98;;0.0;0.0;0.0;0.0;0.0;-2.5;-25.1;
158;126;;0.0;0.0;0.0;0.0;0.0;-16.6;-28.0;
159;99;;0.0;0.0;0.0;0.0;0.0;-3.7;-25.4;
159;127;;0.0;0.0;0.0;0.0;0.0;-15.4;-27.6;
160;117;;0.0;0.0;0.0;0.0;0.0;-10.1;-16.6;
160;89;;0.0;0.0;0.0;0.0;0.0;-1.5;-15.5;
161;100;;0.0;0.0;0.0;0.0;0.0;-1.5;-15.5;
161;128;;0.0;0.0;0.0;0.0;0.0;-10.1;-16.6;
174;139;;0.0;0.0;0.0;0.0;0.0;-8.8;-24.6;
174;111;;0.0;0.0;0.0;0.0;0.0;-4.6;-26.3;
175;2;;0.3;-0.3;0.0;0.0;0.0;-4.8;-11.2;
175;12;;0.0;0.0;0.0;0.0;0.0;-4.4;-14.8;
176;140;;0.0;0.0;0.0;0.0;0.0;-13.5;-26.9;
176;112;;0.0;0.0;0.0;0.0;0.0;0.0;-24.9;
177;141;;0.0;0.0;0.0;0.0;0.0;-23.0;-28.5;
177;113;;0.0;0.0;0.0;0.0;0.0;5.0;-23.5;
178;142;;0.0;0.0;0.0;0.0;0.0;-22.1;-28.3;
178;114;;0.0;0.0;0.0;0.0;0.0;5.8;-23.9;
179;143;;0.0;0.0;0.0;0.0;0.0;-22.2;-28.8;
179;115;;0.0;0.0;0.0;0.0;0.0;5.8;-24.1;
180;123;;0.0;0.0;0.0;0.0;0.0;-4.6;-26.5;
180;151;;0.0;0.0;0.0;0.0;0.0;-8.6;-24.4;
181;16;;0.0;0.0;0.0;0.0;0.0;-4.4;-15.0;
181;6;;0.2;-0.2;0.0;0.0;0.0;-4.8;-11.0;
182;124;;0.0;0.0;0.0;0.0;0.0;0.0;-25.1;
182;152;;0.0;0.0;0.0;0.0;0.0;-13.4;-26.7;
183;125;;0.0;0.0;0.0;0.0;0.0;4.9;-23.7;
183;153;;0.0;0.0;0.0;0.0;0.0;-22.9;-28.3;
184;126;;0.0;0.0;0.0;0.0;0.0;5.7;-24.1;
184;154;;0.0;0.0;0.0;0.0;0.0;-22.1;-28.1;
185;127;;0.0;0.0;0.0;0.0;0.0;5.7;-24.3;
185;155;;0.0;0.0;0.0;0.0;0.0;-22.3;-28.6;
186;145;;0.0;0.0;0.0;0.0;0.0;-19.8;-17.8;
186;117;;0.0;0.0;0.0;0.0;0.0;8.9;-14.2;
187;128;;0.0;0.0;0.0;0.0;0.0;8.9;-14.4;
187;156;;0.0;0.0;0.0;0.0;0.0;-19.9;-17.5;
200;49;;0.0;0.0;0.0;0.0;0.0;-12.2;-27.5;
200;116;;0.0;0.0;0.0;0.0;0.0;-19.2;-30.0;
201;33;;0.0;0.0;0.0;0.0;0.0;-5.2;-14.1;
201;40;;0.6;0.6;0.0;0.0;0.0;-5.7;-16.0;
202;50;;0.0;0.0;0.0;0.0;0.0;-12.5;-27.3;
202;118;;0.0;0.0;0.0;0.0;0.0;-17.9;-27.7;
203;51;;0.0;0.0;0.0;0.0;0.0;-11.4;-28.3;
203;119;;0.0;0.0;0.0;0.0;0.0;-8.9;-27.2;
204;54;;0.0;0.0;0.0;0.0;0.0;-8.9;-27.0;
204;120;;0.0;0.0;0.0;0.0;0.0;-15.4;-28.0;
205;53;;0.0;0.0;0.0;0.0;0.0;-6.5;-26.4;
205;121;;0.0;0.0;0.0;0.0;0.0;-18.3;-27.3;
206;129;;0.0;0.0;0.0;0.0;0.0;-19.6;-29.9;
206;64;;0.0;0.0;0.0;0.0;0.0;-12.1;-27.6;
207;44;;0.5;0.5;0.0;0.0;0.0;-5.7;-15.8;
207;37;;0.0;0.0;0.0;0.0;0.0;-5.1;-14.2;
208;130;;0.0;0.0;0.0;0.0;0.0;-18.1;-27.5;
208;65;;0.0;0.0;0.0;0.0;0.0;-12.3;-27.4;
209;131;;0.0;0.0;0.0;0.0;0.0;-9.1;-27.0;
209;66;;0.0;0.0;0.0;0.0;0.0;-11.2;-28.5;
210;132;;0.0;0.0;0.0;0.0;0.0;-15.4;-27.8;
210;68;;0.0;0.0;0.0;0.0;0.0;-8.8;-27.1;
211;133;;0.0;0.0;0.0;0.0;0.0;-18.3;-27.1;
211;67;;0.0;0.0;0.0;0.0;0.0;-6.3;-26.6;
212;52;;0.0;0.0;0.0;0.0;0.0;-0.3;-15.5;
212;122;;0.0;0.0;0.0;0.0;0.0;-12.0;-16.8;
213;134;;0.0;0.0;0.0;0.0;0.0;-11.9;-16.7;
213;62;;0.0;0.0;0.0;0.0;0.0;-0.3;-15.7;
Total;;;0.6;0.6;0.0;0.0;0.9;8.9;1.0;
max/min;;;0.0;-0.3;0.0;0.0;-0.9;-23.0;-30.0;
