Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
;No.;x [m];;ε_x;γ_xy / γ_xu;γ_xz / γ_xv;κ_x;κ_y / κ_u;κ_z / κ_v;Section (Material) | Member Comment
122;76;0.000;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.825;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.825;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;76;0.000;ε_x;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;ε_x;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;γ_xy;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.825;γ_xy;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;γ_xz;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;γ_xz;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_x;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_x;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;1.320;κ_y;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_y;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_z;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_z;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
123;62;0.000;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.825;;-0.01;0.00;0.00;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.825;;-0.01;0.00;0.00;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;;-0.01;0.00;0.00;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;62;0.000;ε_x;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;ε_x;-0.01;0.00;0.00;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;γ_xy;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.825;γ_xy;-0.01;0.00;0.00;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;γ_xz;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;γ_xz;-0.01;0.00;0.00;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_x;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_x;-0.01;0.00;0.00;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;1.320;κ_y;-0.01;0.00;0.00;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_y;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_z;-0.01;0.00;0.00;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_z;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;;;-0.01;0.00;0.00;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
124;84;0.000;;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;57;5.000;ε_x;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;ε_x;0.00;0.00;0.00;0.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;γ_xu;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;γ_xu;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;γ_xv;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;γ_xv;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;4.000;κ_x;0.00;0.01;-0.03;98.0;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;1.000;κ_x;0.00;-0.01;0.03;-97.9;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;κ_u;0.00;0.00;0.00;0.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;κ_u;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;κ_v;0.00;0.00;0.00;0.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;κ_v;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.05;98.0;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;;;0.00;-0.01;-0.05;-97.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
125;85;0.000;;0.01;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;;0.01;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;58;5.000;ε_x;0.01;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;ε_x;0.01;0.00;0.00;0.2;1.9;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;γ_xu;0.01;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;γ_xu;0.01;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;γ_xv;0.01;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;γ_xv;0.01;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;4.000;κ_x;0.01;0.01;-0.03;93.4;1.2;3.4;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;1.000;κ_x;0.01;-0.01;0.03;-93.2;1.2;3.4;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;κ_u;0.01;0.00;0.00;0.2;1.9;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;κ_u;0.01;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;κ_v;0.01;0.00;0.00;0.2;1.9;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;κ_v;0.01;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.01;0.01;0.05;93.4;1.9;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;;;0.01;-0.01;-0.05;-93.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
126;86;0.000;;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;59;5.000;ε_x;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;ε_x;0.00;0.00;0.00;0.2;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;γ_xu;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;γ_xu;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;γ_xv;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;γ_xv;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;4.000;κ_x;0.00;0.01;-0.03;98.3;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;1.000;κ_x;0.00;-0.01;0.03;-98.1;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;κ_u;0.00;0.00;0.00;0.2;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;κ_u;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;κ_v;0.00;0.00;0.00;0.2;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;κ_v;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.05;98.3;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;;;0.00;-0.01;-0.05;-98.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
127;87;0.000;;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;0.795;;0.00;-0.01;0.04;-86.4;1.0;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;0.825;;0.00;-0.01;0.04;-88.4;1.1;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;4.175;;0.00;0.01;-0.04;88.5;1.1;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;4.205;;0.00;0.01;-0.04;86.5;1.0;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;60;5.000;ε_x;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;ε_x;0.00;0.00;0.00;0.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;γ_xu;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;γ_xu;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;γ_xv;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;γ_xv;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;4.000;κ_x;0.00;0.01;-0.03;100.1;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;1.000;κ_x;0.00;-0.01;0.03;-99.9;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;κ_u;0.00;0.00;0.00;0.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;κ_u;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;κ_v;0.00;0.00;0.00;0.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;κ_v;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.05;100.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;;;0.00;-0.01;-0.05;-99.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
128;69;0.000;;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;0.645;;0.00;-0.01;0.04;-78.6;0.9;2.5;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;0.825;;0.00;-0.01;0.04;-90.8;1.1;3.1;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;4.175;;0.00;0.01;-0.04;91.0;1.1;3.1;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;4.355;;0.00;0.01;-0.04;78.8;0.9;2.5;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;69;0.000;ε_x;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;ε_x;0.00;0.00;0.00;0.2;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;γ_xu;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;γ_xu;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;γ_xv;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;γ_xv;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;4.000;κ_x;0.00;0.01;-0.03;102.9;1.3;3.6;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;1.000;κ_x;0.00;-0.01;0.03;-102.7;1.3;3.6;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;κ_u;0.00;0.00;0.00;0.2;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;κ_u;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;κ_v;0.00;0.00;0.00;0.2;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;κ_v;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.06;102.9;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;;;0.00;-0.02;-0.06;-102.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
129;30;0.000;;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;30;0.000;ε_x;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;ε_x;0.00;0.00;0.00;0.1;1.1;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;γ_xu;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;γ_xu;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;γ_xv;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;γ_xv;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;4.000;κ_x;0.00;0.00;-0.02;30.3;0.7;2.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;1.000;κ_x;0.00;0.00;0.02;-30.1;0.7;2.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;κ_u;0.00;0.00;0.00;0.1;1.1;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;κ_u;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;κ_v;0.00;0.00;0.00;0.1;1.1;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;κ_v;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.03;30.3;1.1;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;;;0.00;-0.01;-0.03;-30.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
130;71;0.000;;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;0.825;;0.00;-0.01;0.04;-92.3;1.1;3.2;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;4.175;;0.00;0.01;-0.04;92.3;1.1;3.2;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;71;0.000;ε_x;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;ε_x;0.00;0.00;0.00;0.1;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;γ_xu;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;γ_xu;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;γ_xv;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;γ_xv;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;4.000;κ_x;0.00;0.01;-0.03;104.4;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;1.000;κ_x;0.00;-0.01;0.03;-104.3;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;κ_u;0.00;0.00;0.00;0.1;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;κ_u;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;κ_v;0.00;0.00;0.00;0.1;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;κ_v;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.06;104.4;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;;;0.00;-0.02;-0.06;-104.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
131;72;0.000;;0.01;-0.01;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;0.037;;0.01;-0.01;0.05;-4.7;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;0.825;;0.01;-0.01;0.04;-82.4;1.1;2.9;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;4.175;;0.01;0.01;-0.04;82.4;1.1;2.9;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;4.963;;0.01;0.01;-0.05;4.7;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;;0.01;0.01;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;72;0.000;ε_x;0.01;-0.01;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;2.500;ε_x;0.01;0.00;0.00;0.0;1.9;5.2;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;γ_xu;0.01;0.01;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;72;0.000;γ_xu;0.01;-0.01;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;72;0.000;γ_xv;0.01;-0.01;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;γ_xv;0.01;0.01;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;4.000;κ_x;0.01;0.01;-0.03;93.1;1.2;3.3;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;1.000;κ_x;0.01;-0.01;0.03;-93.1;1.2;3.3;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;2.500;κ_u;0.01;0.00;0.00;0.0;1.9;5.2;Beam | 4 - Z 232Z23 | L : 5.000 m
131;72;0.000;κ_u;0.01;-0.01;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;2.500;κ_v;0.01;0.00;0.00;0.0;1.9;5.2;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;κ_v;0.01;0.01;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.01;0.01;0.06;93.1;1.9;5.2;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;;;0.01;-0.01;-0.06;-93.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
132;73;0.000;;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;0.787;;0.00;-0.01;0.04;-90.0;1.0;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;0.825;;0.00;-0.01;0.04;-92.6;1.1;3.1;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;4.175;;0.00;0.01;-0.04;92.5;1.1;3.1;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;4.213;;0.00;0.01;-0.04;90.0;1.0;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;73;0.000;ε_x;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;2.500;ε_x;0.00;0.00;0.00;0.0;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;γ_xu;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;73;0.000;γ_xu;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;73;0.000;γ_xv;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;γ_xv;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;4.000;κ_x;0.00;0.01;-0.03;104.6;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;1.000;κ_x;0.00;-0.01;0.03;-104.7;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;2.500;κ_u;0.00;0.00;0.00;0.0;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
132;73;0.000;κ_u;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;2.500;κ_v;0.00;0.00;0.00;0.0;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;κ_v;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.06;104.6;2.0;5.7;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;;;0.00;-0.02;-0.06;-104.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
133;74;0.000;;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;0.825;;0.00;-0.01;0.04;-92.6;1.1;3.1;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;4.175;;0.00;0.01;-0.04;92.6;1.1;3.1;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;74;0.000;ε_x;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;2.500;ε_x;0.00;0.00;0.00;0.0;2.0;5.6;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;γ_xu;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;74;0.000;γ_xu;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;74;0.000;γ_xv;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;γ_xv;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;4.000;κ_x;0.00;0.01;-0.03;104.7;1.3;3.6;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;1.000;κ_x;0.00;-0.01;0.03;-104.7;1.3;3.6;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;2.500;κ_u;0.00;0.00;0.00;0.0;2.0;5.6;Beam | 4 - Z 232Z23 | L : 5.000 m
133;74;0.000;κ_u;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;2.500;κ_v;0.00;0.00;0.00;0.0;2.0;5.6;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;κ_v;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.06;104.7;2.0;5.6;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;;;0.00;-0.02;-0.06;-104.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
134;89;0.000;;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;0.075;;0.00;-0.01;0.04;-7.7;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;0.825;;0.00;-0.01;0.03;-68.3;0.9;2.9;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;4.175;;0.00;0.01;-0.03;68.3;0.9;2.9;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;4.925;;0.00;0.01;-0.04;7.7;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
