Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
45;26;5.000;;-3.79;-1.80;-0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;19;0.000;N;-3.79;1.80;0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;N;-3.90;0.00;0.00;0.00;0.05;-2.97;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;V_y;-3.79;1.80;0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;V_y;-3.79;-1.80;-0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;V_z;-3.79;1.80;0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;V_z;-3.79;-1.80;-0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;0.500;M_T;-3.80;1.72;0.04;0.00;0.03;-0.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;4.500;M_T;-3.80;-1.72;-0.04;0.00;0.03;-0.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;3.500;M_y;-3.86;-1.13;0.00;0.00;0.05;-2.36;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;M_y;-3.79;1.80;0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;M_z;-3.79;1.80;0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;M_z;-3.90;0.00;0.00;0.00;0.05;-2.97;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-3.79;1.80;0.09;0.00;0.05;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;;;-3.90;-1.80;-0.09;0.00;0.00;-2.97;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
46;26;0.000;;-3.33;2.81;-0.02;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;;-3.60;0.00;0.00;0.00;-0.13;-4.68;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;;-3.60;0.00;0.00;0.00;-0.13;-4.68;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;;-3.33;-2.81;0.02;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;26;0.000;N;-3.33;2.81;-0.02;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;N;-3.60;0.00;0.00;0.00;-0.13;-4.68;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;V_y;-3.33;2.81;-0.02;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;V_y;-3.33;-2.81;0.02;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;4.000;V_z;-3.42;-2.35;0.07;0.00;-0.05;-2.67;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;1.000;V_z;-3.42;2.35;-0.07;0.00;-0.05;-2.67;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;0.500;M_T;-3.35;2.70;-0.05;0.00;-0.02;-1.39;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;4.500;M_T;-3.35;-2.70;0.05;0.00;-0.02;-1.39;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;M_y;-3.33;2.81;-0.02;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;M_y;-3.60;0.00;0.00;0.00;-0.13;-4.68;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;M_z;-3.33;2.81;-0.02;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;M_z;-3.60;0.00;0.00;0.00;-0.13;-4.68;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-3.33;2.81;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;;;-3.60;-2.81;-0.07;0.00;-0.13;-4.68;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
47;33;0.000;;-3.00;3.03;-0.04;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;;-3.33;0.21;-0.02;0.00;-0.18;-5.22;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;;-3.33;0.21;-0.02;0.00;-0.18;-5.22;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;3.000;;-3.30;-0.79;0.02;0.00;-0.18;-5.07;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;3.000;;-3.30;-0.79;0.02;0.00;-0.18;-5.07;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;;-2.94;-3.40;0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;40;5.000;N;-2.94;-3.40;0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;N;-3.33;0.21;-0.02;0.00;-0.18;-5.22;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;V_y;-3.00;3.03;-0.04;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;V_y;-2.94;-3.40;0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;4.000;V_z;-3.08;-2.74;0.11;0.00;-0.10;-3.20;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;1.000;V_z;-3.10;2.57;-0.09;0.00;-0.07;-2.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;1.000;M_T;-3.10;2.57;-0.09;0.00;-0.07;-2.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;4.500;M_T;-2.98;-3.23;0.11;0.00;-0.05;-1.68;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;M_y;-3.00;3.03;-0.04;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;M_y;-3.33;0.21;-0.02;0.00;-0.18;-5.22;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;M_z;-3.00;3.03;-0.04;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;M_z;-3.33;0.21;-0.02;0.00;-0.18;-5.22;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-2.94;3.03;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;;;-3.33;-3.40;-0.09;0.00;-0.18;-5.22;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
48;3;0.000;;2.81;0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;;2.81;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;3;0.000;N;2.81;0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;3.000;N;2.81;0.00;-0.04;0.00;0.25;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;V_y;2.81;0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;V_y;2.81;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;V_z;2.81;0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;V_z;2.81;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_T;2.81;0.00;0.00;0.00;0.26;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;M_T;2.81;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_y;2.81;0.00;0.00;0.00;0.26;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;M_y;2.81;0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;M_z;2.81;0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_z;2.81;0.00;0.00;0.00;0.26;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;2.81;0.02;0.21;0.00;0.26;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;;;2.81;-0.02;-0.21;0.00;0.00;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
49;13;0.000;;-15.69;0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;;-15.69;-0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;20;5.000;N;-15.69;-0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;N;-15.69;0.00;0.00;0.00;0.56;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;V_y;-15.69;0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;V_y;-15.69;-0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;V_z;-15.69;0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;V_z;-15.69;-0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_T;-15.69;0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;M_T;-15.69;0.00;0.00;0.00;0.56;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;M_y;-15.69;0.00;0.00;0.00;0.56;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_y;-15.69;0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_z;-15.69;0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;M_z;-15.69;0.00;0.00;0.00;0.56;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-15.69;0.04;0.44;0.00;0.56;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;;;-15.69;-0.04;-0.44;0.00;0.00;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
50;20;0.000;;-7.21;0.03;0.30;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;;-7.21;-0.03;-0.30;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;20;0.000;N;-7.21;0.03;0.30;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;N;-7.22;0.00;0.00;0.00;0.39;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;V_y;-7.21;0.03;0.30;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;V_y;-7.21;-0.03;-0.30;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;V_z;-7.21;0.03;0.30;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;V_z;-7.21;-0.03;-0.30;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.000;M_T;-7.22;0.01;0.07;0.00;0.37;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;M_T;-7.21;-0.03;-0.30;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;M_y;-7.22;0.00;0.00;0.00;0.39;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;M_y;-7.21;0.03;0.30;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;M_z;-7.21;0.03;0.30;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;M_z;-7.22;0.00;0.00;0.00;0.39;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-7.21;0.03;0.30;0.00;0.39;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;;;-7.22;-0.03;-0.30;0.00;0.00;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
51;27;0.000;;-6.94;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;;-6.94;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;27;0.000;N;-6.94;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;N;-6.94;0.00;0.00;0.00;0.38;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;V_y;-6.94;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;V_y;-6.94;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;V_z;-6.94;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;V_z;-6.94;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;1.500;M_T;-6.94;0.01;0.13;0.00;0.32;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;4.000;M_T;-6.94;-0.02;-0.19;0.00;0.24;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;M_y;-6.94;0.00;0.00;0.00;0.38;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;M_y;-6.94;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;M_z;-6.94;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;M_z;-6.94;0.00;0.00;0.00;0.38;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-6.94;0.03;0.29;0.00;0.38;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;;;-6.94;-0.03;-0.29;0.00;0.00;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
52;34;0.000;;-6.61;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;;-6.61;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;41;5.000;N;-6.61;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.000;N;-6.62;0.01;0.06;0.00;0.36;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;V_y;-6.61;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;V_y;-6.61;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;V_z;-6.61;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;V_z;-6.61;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_T;-6.61;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_T;-6.62;0.00;0.00;0.00;0.38;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_y;-6.62;0.00;0.00;0.00;0.38;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_y;-6.61;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_z;-6.61;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_z;-6.62;0.00;0.00;0.00;0.38;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-6.61;0.03;0.29;0.00;0.38;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;;;-6.62;-0.03;-0.29;0.00;0.00;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
53;4;0.000;;3.77;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;;3.77;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;4;0.000;N;3.77;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;3.500;N;3.77;0.00;-0.08;0.00;0.21;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;V_y;3.77;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;V_y;3.77;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;V_z;3.77;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;V_z;3.77;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_T;3.77;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_T;3.77;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_y;3.77;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_y;3.77;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_z;3.77;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_z;3.77;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;3.77;0.00;0.21;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;;;3.77;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
54;14;0.000;;-11.25;0.00;0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;;-11.25;0.00;-0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;21;5.000;N;-11.25;0.00;-0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;1.500;N;-11.25;0.00;0.18;0.00;0.46;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;V_y;-11.25;0.00;0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;V_y;-11.25;0.00;-0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;V_z;-11.25;0.00;0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;V_z;-11.25;0.00;-0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_T;-11.25;0.00;0.00;0.00;0.55;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_T;-11.25;0.00;0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_y;-11.25;0.00;0.00;0.00;0.55;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_y;-11.25;0.00;0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_z;-11.25;0.00;0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_z;-11.25;0.00;0.00;0.00;0.55;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-11.25;0.00;0.43;0.00;0.55;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;;;-11.25;0.00;-0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
55;21;0.000;;-9.90;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;;-9.90;0.00;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;21;0.000;N;-9.90;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;N;-9.90;0.00;0.00;0.00;0.45;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;V_y;-9.90;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;V_y;-9.90;0.00;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;V_z;-9.90;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;V_z;-9.90;0.00;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_T;-9.90;0.00;0.00;0.00;0.45;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_T;-9.90;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_y;-9.90;0.00;0.00;0.00;0.45;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_y;-9.90;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_z;-9.90;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_z;-9.90;0.00;0.00;0.00;0.45;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-9.90;0.00;0.33;0.00;0.45;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;;;-9.90;0.00;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
56;28;0.000;;-8.85;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;;-8.85;0.00;-0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;28;0.000;N;-8.85;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;N;-8.86;0.00;0.00;0.00;0.43;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;V_y;-8.85;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;V_y;-8.85;0.00;-0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;V_z;-8.85;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;V_z;-8.85;0.00;-0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_T;-8.85;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;1.500;M_T;-8.86;0.00;0.14;0.00;0.35;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;M_y;-8.86;0.00;0.00;0.00;0.43;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_y;-8.85;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_z;-8.85;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;M_z;-8.86;0.00;0.00;0.00;0.43;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-8.85;0.00;0.32;0.00;0.43;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;;;-8.86;0.00;-0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
57;35;0.000;;-8.06;0.00;0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;;-8.06;0.00;-0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;42;5.000;N;-8.06;0.00;-0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.000;N;-8.06;0.00;0.07;0.00;0.39;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;V_y;-8.06;0.00;0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;V_y;-8.06;0.00;-0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;V_z;-8.06;0.00;0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;V_z;-8.06;0.00;-0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_T;-8.06;0.00;0.00;0.00;0.41;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_T;-8.06;0.00;0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_y;-8.06;0.00;0.00;0.00;0.41;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_y;-8.06;0.00;0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_z;-8.06;0.00;0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_z;-8.06;0.00;0.00;0.00;0.41;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-8.06;0.00;0.31;0.00;0.41;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;;;-8.06;0.00;-0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
58;5;0.000;;2.83;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;;2.82;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
