Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
130;;2.500;ε_x;0.00;0.00;0.00;0.0;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;γ_xu;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;γ_xu;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;γ_xv;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;γ_xv;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;4.000;κ_x;0.00;0.01;-0.03;97.9;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;1.000;κ_x;0.00;-0.01;0.03;-98.0;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;κ_u;0.00;0.00;0.00;0.0;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;κ_u;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;κ_v;0.00;0.00;0.00;0.0;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;κ_v;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.05;97.9;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;;;0.00;-0.01;-0.05;-98.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
131;72;0.000;;0.01;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;;0.01;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;72;0.000;ε_x;0.01;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;2.500;ε_x;0.01;0.00;0.00;-0.1;1.9;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;γ_xu;0.01;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;72;0.000;γ_xu;0.01;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;72;0.000;γ_xv;0.01;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;γ_xv;0.01;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;4.000;κ_x;0.01;0.01;-0.03;93.4;1.2;3.4;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;1.000;κ_x;0.01;-0.01;0.03;-93.5;1.2;3.4;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;2.500;κ_u;0.01;0.00;0.00;-0.1;1.9;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
131;72;0.000;κ_u;0.01;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;2.500;κ_v;0.01;0.00;0.00;-0.1;1.9;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;κ_v;0.01;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.01;0.01;0.05;93.4;1.9;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
131;;;;0.01;-0.01;-0.05;-93.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
132;73;0.000;;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;73;0.000;ε_x;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;2.500;ε_x;0.00;0.00;0.00;-0.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;γ_xu;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;73;0.000;γ_xu;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;73;0.000;γ_xv;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;γ_xv;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;4.000;κ_x;0.00;0.01;-0.03;98.1;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;1.000;κ_x;0.00;-0.01;0.03;-98.3;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;2.500;κ_u;0.00;0.00;0.00;-0.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
132;73;0.000;κ_u;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;2.500;κ_v;0.00;0.00;0.00;-0.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
132;98;5.000;κ_v;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.05;98.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
132;;;;0.00;-0.01;-0.05;-98.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
133;74;0.000;;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;0.795;;0.00;-0.01;0.04;-86.5;1.0;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;0.825;;0.00;-0.01;0.04;-88.5;1.1;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;4.175;;0.00;0.01;-0.04;88.4;1.1;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;4.205;;0.00;0.01;-0.04;86.4;1.0;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;74;0.000;ε_x;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;2.500;ε_x;0.00;0.00;0.00;-0.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;γ_xu;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;74;0.000;γ_xu;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;74;0.000;γ_xv;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;γ_xv;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;4.000;κ_x;0.00;0.01;-0.03;100.0;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;1.000;κ_x;0.00;-0.01;0.03;-100.1;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;2.500;κ_u;0.00;0.00;0.00;-0.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
133;74;0.000;κ_u;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;2.500;κ_v;0.00;0.00;0.00;-0.1;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
133;99;5.000;κ_v;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.05;100.0;1.9;5.5;Beam | 4 - Z 232Z23 | L : 5.000 m
133;;;;0.00;-0.01;-0.05;-100.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
134;89;0.000;;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;0.075;;0.00;-0.01;0.03;-4.2;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;0.825;;0.00;-0.01;0.02;-36.8;0.7;1.9;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;4.175;;0.00;0.01;-0.02;36.8;0.7;1.9;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;4.925;;0.00;0.01;-0.03;4.2;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
134;63;5.000;;0.00;0.01;-0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;63;5.000;ε_x;0.00;0.01;-0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;2.500;ε_x;0.00;0.00;0.00;0.0;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
134;63;5.000;γ_xu;0.00;0.01;-0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;89;0.000;γ_xu;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;89;0.000;γ_xv;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;63;5.000;γ_xv;0.00;0.01;-0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;4.000;κ_x;0.00;0.01;-0.02;41.6;0.8;2.2;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;1.000;κ_x;0.00;-0.01;0.02;-41.6;0.8;2.2;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;2.500;κ_u;0.00;0.00;0.00;0.0;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
134;89;0.000;κ_u;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;2.500;κ_v;0.00;0.00;0.00;0.0;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
134;89;0.000;κ_v;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.04;41.6;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
134;;;;0.00;-0.01;-0.04;-41.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
135;76;0.000;;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;0.075;;0.00;-0.01;0.04;-7.7;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;0.825;;0.00;-0.01;0.03;-68.3;0.9;2.9;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;4.175;;0.00;0.01;-0.03;68.3;0.9;2.9;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;4.925;;0.00;0.01;-0.04;7.7;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
135;100;5.000;;0.00;0.01;-0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;76;0.000;ε_x;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;2.500;ε_x;0.00;0.00;0.00;0.0;1.6;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
135;100;5.000;γ_xu;0.00;0.01;-0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;76;0.000;γ_xu;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;76;0.000;γ_xv;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;100;5.000;γ_xv;0.00;0.01;-0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;4.000;κ_x;0.00;0.01;-0.03;77.4;1.0;3.4;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;1.000;κ_x;0.00;-0.01;0.03;-77.4;1.0;3.4;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;2.500;κ_u;0.00;0.00;0.00;0.0;1.6;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
135;76;0.000;κ_u;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;2.500;κ_v;0.00;0.00;0.00;0.0;1.6;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
135;76;0.000;κ_v;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.04;77.4;1.6;5.3;Beam | 4 - Z 232Z23 | L : 5.000 m
135;;;;0.00;-0.01;-0.04;-77.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
136;83;0.000;;-0.01;0.00;0.07;0.0;-0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;;0.825;;-0.01;0.00;0.07;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;;0.825;;-0.01;0.00;0.07;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;84;1.650;;-0.01;0.00;0.07;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;84;1.650;ε_x;-0.01;0.00;0.07;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;83;0.000;ε_x;-0.01;0.00;0.07;0.0;-0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;84;1.650;γ_xy;-0.01;0.00;0.07;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;83;0.000;γ_xy;-0.01;0.00;0.07;0.0;-0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;83;0.000;γ_xz;-0.01;0.00;0.07;0.0;-0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;84;1.650;γ_xz;-0.01;0.00;0.07;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;84;1.650;κ_x;-0.01;0.00;0.07;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;83;0.000;κ_x;-0.01;0.00;0.07;0.0;-0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;84;1.650;κ_y;-0.01;0.00;0.07;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;83;0.000;κ_y;-0.01;0.00;0.07;0.0;-0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;84;1.650;κ_z;-0.01;0.00;0.07;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;83;0.000;κ_z;-0.01;0.00;0.07;0.0;-0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;0.07;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
136;;;;-0.01;0.00;0.07;0.0;-0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
137;84;0.000;;-0.01;0.00;0.06;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;;0.825;;-0.01;0.00;0.05;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;;0.825;;-0.01;0.00;0.05;0.0;0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;85;1.650;;-0.01;0.00;0.05;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;85;1.650;ε_x;-0.01;0.00;0.05;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;84;0.000;ε_x;-0.01;0.00;0.06;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;84;0.000;γ_xy;-0.01;0.00;0.06;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;85;1.650;γ_xy;-0.01;0.00;0.05;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;84;0.000;γ_xz;-0.01;0.00;0.06;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;85;1.650;γ_xz;-0.01;0.00;0.05;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;84;0.000;κ_x;-0.01;0.00;0.06;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;85;1.650;κ_x;-0.01;0.00;0.05;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;85;1.650;κ_y;-0.01;0.00;0.05;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;84;0.000;κ_y;-0.01;0.00;0.06;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;85;1.650;κ_z;-0.01;0.00;0.05;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;84;0.000;κ_z;-0.01;0.00;0.06;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
137;;;;-0.01;0.00;0.05;0.0;0.1;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
138;85;0.000;;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;;0.037;;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;;0.037;;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;20;0.075;;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
Extremes;20;0.075;ε_x;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;85;0.000;ε_x;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;;0.052;γ_xy;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;85;0.000;γ_xy;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;85;0.000;γ_xz;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;20;0.075;γ_xz;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;85;0.000;κ_x;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;20;0.075;κ_x;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;20;0.075;κ_y;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;85;0.000;κ_y;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;85;0.000;κ_z;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;20;0.075;κ_z;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
Total;;;;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
138;;;;-0.01;0.00;0.04;0.1;0.4;0.0;Beam | 1 - IPE 500 | L : 0.075 m
;;;;;;;;;;
139;86;0.000;;-0.01;0.00;0.02;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;;0.825;;-0.01;0.00;0.02;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;;0.825;;-0.01;0.00;0.02;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;87;1.650;;-0.01;0.00;0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;87;1.650;ε_x;-0.01;0.00;0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;86;0.000;ε_x;-0.01;0.00;0.02;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;86;0.000;γ_xy;-0.01;0.00;0.02;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;;1.444;γ_xy;-0.01;0.00;0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;86;0.000;γ_xz;-0.01;0.00;0.02;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;87;1.650;γ_xz;-0.01;0.00;0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;87;1.650;κ_x;-0.01;0.00;0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;86;0.000;κ_x;-0.01;0.00;0.02;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;87;1.650;κ_y;-0.01;0.00;0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;86;0.000;κ_y;-0.01;0.00;0.02;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;87;1.650;κ_z;-0.01;0.00;0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;86;0.000;κ_z;-0.01;0.00;0.02;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;0.02;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
139;;;;-0.01;0.00;0.01;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
140;87;0.000;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;;0.825;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;;0.825;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;89;1.650;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;89;1.650;ε_x;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;87;0.000;ε_x;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;89;1.650;γ_xy;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;;0.330;γ_xy;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;87;0.000;γ_xz;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;89;1.650;γ_xz;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;89;1.650;κ_x;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;87;0.000;κ_x;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;;0.495;κ_y;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;89;1.650;κ_y;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;89;1.650;κ_z;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;87;0.000;κ_z;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
140;;;;-0.01;0.00;0.00;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
141;89;0.000;;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;;0.075;;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;;0.075;;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;21;0.150;;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;21;0.150;ε_x;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;89;0.000;ε_x;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;21;0.150;γ_xy;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;89;0.000;γ_xy;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;89;0.000;γ_xz;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;21;0.150;γ_xz;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;21;0.150;κ_x;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;89;0.000;κ_x;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;89;0.000;κ_y;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;21;0.150;κ_y;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;21;0.150;κ_z;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;89;0.000;κ_z;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
141;;;;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
142;100;0.000;;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
142;;0.825;;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
142;;0.825;;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
142;;0.855;;-0.01;0.00;-0.01;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
142;99;1.650;;-0.01;0.00;-0.01;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;100;0.000;ε_x;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
142;99;1.650;ε_x;-0.01;0.00;-0.01;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
142;;0.206;γ_xy;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
142;100;0.000;γ_xy;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
142;100;0.000;γ_xz;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
142;99;1.650;γ_xz;-0.01;0.00;-0.01;0.0;0.6;0.0;Beam | 1 - IPE 500 | L : 1.650 m
