Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;12;13;0.000;;-37.62;-0.01;19.21;0.01;25.95;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;12;114;1.575;;-37.49;-0.01;17.76;0.01;55.06;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;165;114;0.000;;-36.91;-0.02;11.78;0.00;54.84;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;165;115;1.650;;-36.77;-0.02;10.25;0.00;73.02;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;115;0.000;;-36.19;-0.03;4.25;0.00;72.80;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.795;;-36.12;-0.03;3.51;0.00;75.89;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-36.11;-0.03;3.48;0.00;75.99;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-36.11;-0.03;3.48;0.00;75.99;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;;-36.04;-0.03;2.63;0.00;78.50;0.07;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;;-35.68;-0.05;-1.50;-0.01;78.37;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-35.67;-0.05;-1.57;-0.01;78.25;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-35.67;-0.05;-1.57;-0.01;78.25;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;167;14;0.150;;-35.66;-0.05;-1.64;-0.01;78.13;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;13;14;0.000;;-35.54;0.05;4.29;0.01;78.13;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-35.54;0.05;4.22;0.01;78.45;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-35.54;0.05;4.22;0.01;78.45;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;;-35.55;0.05;4.15;0.01;78.76;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;168;128;0.000;;-35.92;0.03;0.44;0.00;78.71;0.07;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-35.99;0.03;-0.33;0.00;78.76;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-35.99;0.03;-0.33;0.00;78.76;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;168;127;1.650;;-36.07;0.03;-1.11;0.00;78.16;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;169;127;0.000;;-36.66;0.02;-7.15;0.00;78.08;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;169;;0.825;;-36.73;0.02;-7.93;0.00;71.86;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;169;;0.825;;-36.73;0.02;-7.93;0.00;71.86;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;169;126;1.650;;-36.79;0.02;-8.70;0.00;65.00;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;170;126;0.000;;-37.38;-0.01;-14.75;-0.01;64.92;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;170;;0.787;;-37.44;-0.01;-15.48;-0.01;53.02;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;170;;0.787;;-37.44;-0.01;-15.48;-0.01;53.02;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;170;15;1.575;;-37.50;0.00;-16.21;-0.01;40.54;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;14;15;0.000;;-37.45;-0.01;-17.07;-0.01;40.54;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;14;;0.037;;-37.45;-0.01;-17.11;-0.01;39.90;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;14;;0.037;;-37.45;-0.01;-17.11;-0.01;39.90;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;14;125;0.075;;-37.45;-0.01;-17.14;-0.01;39.26;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;171;125;0.000;;-38.03;0.01;-23.16;0.00;39.17;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;171;;0.825;;-38.10;0.01;-23.92;0.00;19.76;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;171;;0.825;;-38.10;0.01;-23.92;0.00;19.76;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;171;124;1.650;;-38.17;0.01;-24.67;0.00;-0.29;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;;-38.75;-0.01;-30.72;0.00;-0.37;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;;0.825;;-38.82;-0.01;-31.47;0.00;-26.02;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;;0.825;;-38.82;-0.01;-31.47;0.00;-26.02;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;123;1.650;;-38.90;-0.01;-32.20;0.00;-52.29;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;;-39.48;-0.02;-38.25;-0.01;-52.37;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.645;;-39.56;-0.02;-38.82;-0.01;-77.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.825;;-39.58;-0.02;-38.98;-0.01;-84.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.825;;-39.58;-0.02;-38.98;-0.01;-84.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;;-39.68;-0.01;-39.70;-0.01;-116.70;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;13;14;0.000;N;-35.54;0.05;4.29;0.01;78.13;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;N;-39.73;0.01;42.44;0.00;-144.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;V_y;-35.55;0.05;4.15;0.01;78.76;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-35.68;-0.05;-1.50;-0.01;78.37;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-39.73;0.01;42.44;0.00;-144.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-39.68;-0.01;-39.70;-0.01;-116.70;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;M_T;-35.55;0.05;4.15;0.01;78.76;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;173;123;0.000;M_T;-39.48;-0.02;-38.25;-0.01;-52.37;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.495;M_y;-35.96;0.03;-0.02;0.00;78.82;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;11;12;0.000;M_y;-39.73;0.01;42.44;0.00;-144.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;167;14;0.150;M_z;-35.66;-0.05;-1.64;-0.01;78.13;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;171;124;1.650;M_z;-38.17;0.01;-24.67;0.00;-0.29;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-35.54;0.05;42.44;0.01;78.82;0.08;
2;;;;;-39.73;-0.05;-39.70;-0.01;-144.68;-0.02;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-39.76;0.01;42.46;0.00;-144.78;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-39.54;0.01;41.04;0.00;-75.87;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-38.96;0.00;35.06;0.00;-76.09;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-38.79;0.00;33.60;0.00;-19.44;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-38.21;0.00;27.61;0.00;-19.66;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-38.06;0.00;26.12;0.00;24.68;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-37.48;0.01;20.14;0.00;24.46;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-37.48;0.01;20.07;0.00;25.97;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-37.64;-0.01;19.22;0.00;25.97;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-37.52;-0.01;17.78;0.00;55.10;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-36.93;-0.01;11.79;0.00;54.88;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-36.80;-0.01;10.26;0.00;73.08;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-36.21;-0.02;4.26;0.00;72.86;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.795;;-36.14;-0.02;3.53;0.00;75.96;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-36.14;-0.02;3.49;0.00;76.06;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-36.14;-0.02;3.49;0.00;76.06;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-36.07;-0.02;2.64;0.00;78.58;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-35.70;-0.04;-1.49;-0.01;78.45;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-35.69;-0.04;-1.56;-0.01;78.33;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-35.69;-0.04;-1.56;-0.01;78.33;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-35.69;-0.04;-1.63;-0.01;78.21;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-35.57;0.04;4.28;0.01;78.21;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-35.58;0.04;4.21;0.01;78.53;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-35.58;0.04;4.21;0.01;78.53;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-35.59;0.04;4.14;0.01;78.85;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-35.95;0.02;0.43;0.00;78.80;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-36.03;0.03;-0.34;0.00;78.83;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-36.03;0.03;-0.34;0.00;78.83;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-36.10;0.03;-1.11;0.00;78.23;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-36.69;0.01;-7.16;0.00;78.15;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;143;;0.825;;-36.76;0.01;-7.94;0.00;71.92;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;143;;0.825;;-36.76;0.01;-7.94;0.00;71.92;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-36.83;0.01;-8.71;0.00;65.06;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-37.41;0.00;-14.76;0.00;64.97;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;144;;0.787;;-37.48;0.00;-15.49;0.00;53.07;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;144;;0.787;;-37.48;0.00;-15.49;0.00;53.07;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-37.54;0.00;-16.22;0.00;40.58;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-37.49;-0.01;-17.10;0.00;40.58;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;20;;0.037;;-37.49;-0.01;-17.13;0.00;39.94;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;20;;0.037;;-37.49;-0.01;-17.13;0.00;39.94;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-37.49;-0.01;-17.17;0.00;39.29;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-38.07;0.00;-23.19;0.00;39.21;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;145;;0.825;;-38.14;0.00;-23.95;0.00;19.77;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;145;;0.825;;-38.14;0.00;-23.95;0.00;19.77;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-38.21;0.00;-24.70;0.00;-0.30;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-38.79;0.00;-30.75;0.00;-0.38;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;;0.825;;-38.86;0.00;-31.50;0.00;-26.06;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;;0.825;;-38.86;0.00;-31.50;0.00;-26.06;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-38.94;0.00;-32.23;0.00;-52.35;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-39.52;-0.02;-38.28;-0.01;-52.44;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.645;;-39.60;-0.02;-38.85;-0.01;-77.32;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.825;;-39.62;-0.02;-39.01;-0.01;-84.32;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.825;;-39.62;-0.02;-39.01;-0.01;-84.32;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-39.72;-0.02;-39.73;-0.01;-116.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-35.57;0.04;4.28;0.01;78.21;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;N;-39.76;0.01;42.46;0.00;-144.78;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;V_y;-35.59;0.04;4.14;0.01;78.85;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;141;89;0.000;V_y;-35.70;-0.04;-1.49;-0.01;78.45;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-39.76;0.01;42.46;0.00;-144.78;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-39.72;-0.02;-39.73;-0.01;-116.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;M_T;-35.59;0.04;4.14;0.01;78.85;0.05;Beam | 1 - IPE 500 | L : 0.150 m
3;147;95;0.000;M_T;-39.52;-0.02;-38.28;-0.01;-52.44;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.495;M_y;-36.00;0.02;-0.03;0.00;78.90;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;M_y;-39.76;0.01;42.46;0.00;-144.78;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;141;21;0.150;M_z;-35.69;-0.04;-1.63;-0.01;78.21;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;145;96;1.650;M_z;-38.21;0.00;-24.70;0.00;-0.30;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-35.57;0.04;42.46;0.01;78.90;0.06;
3;;;;;-39.76;-0.04;-39.73;-0.01;-144.78;-0.02;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-37.78;0.00;41.77;0.00;-142.20;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-37.57;0.00;40.35;0.00;-74.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-36.98;0.00;34.36;0.00;-74.66;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-36.81;0.00;32.90;0.00;-19.16;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-36.23;0.00;26.91;0.00;-19.38;0.00;Beam | 1 - IPE 500 | L : 1.650 m
