Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;163;;0.825;;-70.21;-0.02;47.80;0.00;30.17;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;163;;0.825;;-70.21;-0.02;47.80;0.00;30.17;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;163;113;1.650;;-70.13;-0.02;46.76;0.00;69.18;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;164;113;0.000;;-68.94;0.01;34.07;0.01;68.72;0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;164;;0.037;;-68.94;0.01;34.02;0.01;69.99;0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;164;;0.037;;-68.94;0.01;34.02;0.01;69.99;0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;164;13;0.075;;-68.94;0.01;33.98;0.01;71.27;0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;12;13;0.000;;-69.19;0.00;32.83;0.01;71.27;0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;12;;0.787;;-69.12;0.01;31.82;0.01;96.73;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;12;;0.787;;-69.12;0.01;31.82;0.01;96.73;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;12;114;1.575;;-69.06;0.01;30.80;0.01;121.39;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
2;165;114;0.000;;-67.85;-0.01;18.07;0.00;120.92;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;165;;0.825;;-67.77;-0.01;16.99;0.00;135.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;165;;0.825;;-67.77;-0.01;16.99;0.00;135.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;165;115;1.650;;-67.70;-0.01;15.90;0.00;148.96;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;166;115;0.000;;-66.46;-0.02;3.18;0.00;148.50;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-66.37;-0.02;2.09;0.00;150.68;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-66.37;-0.02;2.09;0.00;150.68;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;;-66.27;-0.02;1.00;0.00;151.95;0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;;-65.50;-0.04;-6.70;0.00;151.67;0.03;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-65.49;-0.04;-6.79;0.00;151.16;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-65.49;-0.04;-6.79;0.00;151.16;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;167;14;0.150;;-65.48;-0.04;-6.89;0.00;150.65;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;13;14;0.000;;-65.57;0.05;4.86;0.00;150.65;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-65.58;0.05;4.76;0.00;151.01;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-65.58;0.05;4.76;0.00;151.01;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;;-65.59;0.05;4.66;0.00;151.37;0.03;Beam | 1 - IPE 500 | L : 0.150 m
2;168;128;0.000;;-66.35;0.02;-3.42;0.00;151.24;0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-66.44;0.03;-4.58;0.00;147.96;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-66.44;0.03;-4.58;0.00;147.96;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.855;;-66.45;0.03;-4.62;0.00;147.82;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;168;127;1.650;;-66.54;0.03;-5.67;0.00;143.73;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;169;127;0.000;;-67.77;0.01;-18.34;0.00;143.56;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;169;126;1.650;;-67.92;0.01;-20.49;0.00;111.51;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;170;126;0.000;;-69.12;0.00;-33.16;-0.01;111.34;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;170;15;1.575;;-69.26;0.01;-35.17;-0.01;57.52;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;14;15;0.000;;-68.89;-0.01;-36.30;-0.01;57.52;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;14;125;0.075;;-68.90;-0.01;-36.39;-0.01;54.80;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;171;125;0.000;;-70.08;0.01;-49.06;0.00;54.63;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;171;124;1.650;;-70.26;0.01;-51.08;0.00;-28.02;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;;-71.44;0.01;-63.75;0.00;-28.19;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;123;1.650;;-71.72;0.01;-65.67;0.00;-135.00;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;;-72.92;0.00;-78.34;-0.01;-135.16;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;;-73.37;0.02;-80.11;-0.01;-265.93;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;167;14;0.150;N;-65.48;-0.04;-6.89;0.00;150.65;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;173;16;1.650;N;-73.37;0.02;-80.11;-0.01;-265.93;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;V_y;-65.59;0.05;4.66;0.00;151.37;0.03;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-65.50;-0.04;-6.70;0.00;151.67;0.03;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-73.33;-0.01;78.03;0.01;-239.27;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-73.37;0.02;-80.11;-0.01;-265.93;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-72.92;0.02;76.22;0.01;-111.97;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;14;125;0.075;M_T;-68.90;-0.01;-36.39;-0.01;54.80;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;166;117;1.650;M_y;-66.27;-0.02;1.00;0.00;151.95;0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-73.37;0.02;-80.11;-0.01;-265.93;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
2;167;14;0.150;M_z;-65.48;-0.04;-6.89;0.00;150.65;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;173;16;1.650;M_z;-73.37;0.02;-80.11;-0.01;-265.93;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-65.48;0.05;78.03;0.01;151.95;0.04;
2;;;;;-73.37;-0.04;-80.11;-0.01;-265.93;-0.10;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-73.15;-0.01;78.16;0.01;-239.82;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;0.825;;-72.93;0.00;77.27;0.01;-175.69;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;0.825;;-72.93;0.00;77.27;0.01;-175.69;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;1.005;;-72.88;0.00;77.07;0.01;-161.80;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-72.74;0.01;76.35;0.01;-112.31;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-71.55;-0.01;63.62;0.00;-112.77;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;136;;0.825;;-71.41;-0.01;62.66;0.00;-60.67;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;;0.825;;-71.41;-0.01;62.66;0.00;-60.67;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-71.30;-0.01;61.67;0.00;-9.37;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-70.12;-0.01;48.94;0.00;-9.84;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;137;;0.825;;-70.03;-0.01;47.93;0.00;30.13;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;;0.825;;-70.03;-0.01;47.93;0.00;30.13;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-69.95;-0.01;46.89;0.00;69.25;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-68.76;0.00;34.19;0.01;68.79;0.00;Beam | 1 - IPE 500 | L : 0.075 m
3;138;;0.037;;-68.76;0.00;34.14;0.01;70.07;0.00;Beam | 1 - IPE 500 | L : 0.075 m
3;138;;0.037;;-68.76;0.00;34.14;0.01;70.07;0.00;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-68.76;0.00;34.09;0.01;71.35;0.00;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-68.58;0.00;32.92;0.01;71.35;0.00;Beam | 1 - IPE 500 | L : 1.575 m
3;18;;0.787;;-68.51;0.00;31.91;0.01;96.88;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;18;;0.787;;-68.51;0.00;31.91;0.01;96.88;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-68.44;0.00;30.89;0.01;121.61;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-67.24;-0.01;18.17;0.00;121.15;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;139;;0.825;;-67.16;-0.01;17.08;0.00;135.69;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;139;;0.825;;-67.16;-0.01;17.08;0.00;135.69;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-67.08;-0.01;16.00;0.00;149.34;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-65.85;-0.02;3.27;0.00;148.87;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-65.75;-0.02;2.18;0.00;151.12;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-65.75;-0.02;2.18;0.00;151.12;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-65.65;-0.02;1.09;0.00;152.47;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-64.89;-0.03;-6.61;0.00;152.19;0.02;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-64.88;-0.03;-6.70;0.00;151.69;0.02;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-64.88;-0.03;-6.70;0.00;151.69;0.02;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-64.87;-0.03;-6.80;0.00;151.19;0.02;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-64.94;0.03;4.77;0.00;151.19;0.02;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-64.95;0.03;4.67;0.00;151.54;0.02;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-64.95;0.03;4.67;0.00;151.54;0.02;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-64.96;0.03;4.57;0.00;151.89;0.02;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-65.72;0.02;-3.51;0.00;151.76;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-65.82;0.02;-4.67;0.00;148.40;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-65.82;0.02;-4.67;0.00;148.40;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.855;;-65.82;0.02;-4.71;0.00;148.26;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-65.91;0.02;-5.76;0.00;144.10;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-67.14;0.01;-18.43;0.00;143.93;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-67.29;0.01;-20.58;0.00;111.73;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-68.49;0.00;-33.25;-0.01;111.56;0.00;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-68.63;0.01;-35.26;-0.01;57.59;0.00;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-68.69;0.00;-36.41;-0.01;57.59;0.00;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-68.69;0.00;-36.50;-0.01;54.86;0.00;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-69.88;0.01;-49.17;0.00;54.69;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-70.06;0.01;-51.19;0.00;-28.14;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-71.24;0.01;-63.86;0.00;-28.31;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-71.52;0.02;-65.78;0.00;-135.30;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-72.72;0.00;-78.45;-0.01;-135.47;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-73.17;0.02;-80.22;0.00;-266.42;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;141;21;0.150;N;-64.87;-0.03;-6.80;0.00;151.19;0.02;Beam | 1 - IPE 500 | L : 0.150 m
3;147;23;1.650;N;-73.17;0.02;-80.22;0.00;-266.42;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;V_y;-64.96;0.03;4.57;0.00;151.89;0.02;Beam | 1 - IPE 500 | L : 0.150 m
3;141;89;0.000;V_y;-64.89;-0.03;-6.61;0.00;152.19;0.02;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-73.15;-0.01;78.16;0.01;-239.82;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-73.17;0.02;-80.22;0.00;-266.42;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-72.74;0.01;76.35;0.01;-112.31;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-72.72;0.00;-78.45;-0.01;-135.47;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;M_y;-65.65;-0.02;1.09;0.00;152.47;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;M_y;-73.17;0.02;-80.22;0.00;-266.42;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;M_z;-64.94;0.03;4.77;0.00;151.19;0.02;Beam | 1 - IPE 500 | L : 0.150 m
3;147;23;1.650;M_z;-73.17;0.02;-80.22;0.00;-266.42;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-64.87;0.03;78.16;0.01;152.47;0.02;
3;;;;;-73.17;-0.03;-80.22;-0.01;-266.42;-0.10;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-71.35;-0.03;77.18;0.00;-236.06;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;0.825;;-71.13;-0.03;76.29;0.00;-172.74;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;0.825;;-71.13;-0.03;76.29;0.00;-172.74;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;1.005;;-71.08;-0.03;76.09;0.00;-159.02;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-70.94;-0.03;75.36;0.00;-110.17;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-69.75;-0.02;62.63;0.00;-110.64;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;91;;0.825;;-69.61;-0.02;61.67;0.00;-59.35;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
4;91;;0.825;;-69.61;-0.02;61.67;0.00;-59.35;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
