Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
158;98;;0.0;0.0;0.0;0.0;0.0;5.1;-5.1;
158;126;;0.0;0.0;0.0;0.0;0.0;-10.3;-8.3;
159;99;;0.0;0.0;0.0;0.0;0.0;3.7;-5.5;
159;127;;0.0;0.0;0.0;0.0;0.0;-8.9;-8.0;
160;117;;0.0;0.0;0.0;0.0;0.0;-6.2;-4.8;
160;89;;0.0;0.0;0.0;0.0;0.0;2.9;-3.7;
161;100;;0.0;0.0;0.0;0.0;0.0;2.9;-3.7;
161;128;;0.0;0.0;0.0;0.0;0.0;-6.2;-4.8;
174;139;;0.0;0.0;0.0;0.0;0.0;-1.2;-5.0;
174;111;;0.0;0.0;0.0;0.0;0.0;2.4;-6.3;
175;2;;0.3;-0.3;0.0;0.0;0.0;-1.2;-1.5;
175;12;;0.0;0.0;0.0;0.0;0.0;-0.9;-4.4;
176;140;;0.0;0.0;0.0;0.0;0.0;-4.8;-7.0;
176;112;;0.0;0.0;0.0;0.0;0.0;5.9;-5.3;
177;141;;0.0;0.0;0.0;0.0;0.0;-13.1;-8.7;
177;113;;0.0;0.0;0.0;0.0;0.0;9.1;-4.4;
178;142;;0.0;0.0;0.0;0.0;0.0;-11.0;-8.1;
178;114;;0.0;0.0;0.0;0.0;0.0;8.9;-4.6;
179;143;;0.0;0.0;0.0;0.0;0.0;-10.2;-8.4;
179;115;;0.0;0.0;0.0;0.0;0.0;7.9;-4.9;
180;123;;0.0;0.0;0.0;0.0;0.0;2.3;-6.4;
180;151;;0.0;0.0;0.0;0.0;0.0;-1.0;-4.9;
181;16;;0.0;0.0;0.0;0.0;0.0;-0.9;-4.4;
181;6;;0.2;-0.2;0.0;0.0;0.0;-1.2;-1.4;
182;124;;0.0;0.0;0.0;0.0;0.0;5.8;-5.4;
182;152;;0.0;0.0;0.0;0.0;0.0;-4.7;-7.0;
183;125;;0.0;0.0;0.0;0.0;0.0;9.0;-4.5;
183;153;;0.0;0.0;0.0;0.0;0.0;-13.0;-8.6;
184;126;;0.0;0.0;0.0;0.0;0.0;8.7;-4.7;
184;154;;0.0;0.0;0.0;0.0;0.0;-10.9;-8.0;
185;127;;0.0;0.0;0.0;0.0;0.0;7.9;-5.0;
185;155;;0.0;0.0;0.0;0.0;0.0;-10.2;-8.3;
186;145;;0.0;0.0;0.0;0.0;0.0;-9.9;-5.3;
186;117;;0.0;0.0;0.0;0.0;0.0;7.3;-3.2;
187;128;;0.0;0.0;0.0;0.0;0.0;7.3;-3.2;
187;156;;0.0;0.0;0.0;0.0;0.0;-10.0;-5.2;
200;49;;0.0;0.0;0.0;0.0;0.0;-5.9;-7.3;
200;116;;0.0;0.0;0.0;0.0;0.0;-12.9;-10.6;
201;33;;0.0;0.0;0.0;0.0;0.0;-1.7;-3.6;
201;40;;0.6;0.6;0.0;0.0;0.0;-2.2;-6.8;
202;50;;0.0;0.0;0.0;0.0;0.0;-7.9;-7.7;
202;118;;0.0;0.0;0.0;0.0;0.0;-9.9;-7.7;
203;51;;0.0;0.0;0.0;0.0;0.0;-8.9;-8.4;
203;119;;0.0;0.0;0.0;0.0;0.0;2.3;-5.8;
204;54;;0.0;0.0;0.0;0.0;0.0;-7.2;-7.8;
204;120;;0.0;0.0;0.0;0.0;0.0;-3.8;-7.5;
205;53;;0.0;0.0;0.0;0.0;0.0;-5.3;-7.4;
205;121;;0.0;0.0;0.0;0.0;0.0;-6.2;-6.7;
206;129;;0.0;0.0;0.0;0.0;0.0;-13.4;-10.6;
206;64;;0.0;0.0;0.0;0.0;0.0;-5.8;-7.3;
207;44;;0.5;0.5;0.0;0.0;0.0;-2.2;-6.7;
207;37;;0.0;0.0;0.0;0.0;0.0;-1.7;-3.6;
208;130;;0.0;0.0;0.0;0.0;0.0;-10.0;-7.6;
208;65;;0.0;0.0;0.0;0.0;0.0;-7.7;-7.7;
209;131;;0.0;0.0;0.0;0.0;0.0;2.2;-5.7;
209;66;;0.0;0.0;0.0;0.0;0.0;-8.7;-8.4;
210;132;;0.0;0.0;0.0;0.0;0.0;-3.8;-7.4;
210;68;;0.0;0.0;0.0;0.0;0.0;-7.1;-7.9;
211;133;;0.0;0.0;0.0;0.0;0.0;-6.0;-6.6;
211;67;;0.0;0.0;0.0;0.0;0.0;-5.2;-7.4;
212;52;;0.0;0.0;0.0;0.0;0.0;-2.5;-4.4;
212;122;;0.0;0.0;0.0;0.0;0.0;-1.5;-4.1;
213;134;;0.0;0.0;0.0;0.0;0.0;-1.5;-4.2;
213;62;;0.0;0.0;0.0;0.0;0.0;-2.5;-4.5;
Total;;;0.6;0.6;0.0;0.0;1.0;9.1;0.4;
max/min;;;0.0;-0.3;0.0;0.0;-1.1;-13.4;-10.6;
