Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
185;127;;0.0;0.0;0.0;0.0;0.0;-1.5;-25.2;
185;155;;0.0;0.0;0.0;0.0;0.0;-9.1;-26.7;
186;145;;0.0;0.0;0.0;0.0;0.0;-14.3;-18.1;
186;117;;0.0;0.0;0.0;0.0;0.0;3.0;-17.2;
187;128;;0.0;0.0;0.0;0.0;0.0;3.2;-14.7;
187;156;;0.0;0.0;0.0;0.0;0.0;-13.4;-17.6;
200;49;;0.0;0.0;0.0;0.0;0.0;-9.0;-27.1;
200;116;;0.0;0.0;0.0;0.0;0.0;-0.6;-22.8;
201;33;;0.0;0.0;0.0;0.0;0.0;-4.7;-14.9;
201;40;;0.4;-0.4;0.0;0.0;0.0;-4.1;-10.9;
202;50;;0.0;0.0;0.0;0.0;0.0;-7.0;-26.6;
202;118;;0.0;0.0;0.0;0.0;0.0;-3.3;-25.1;
203;51;;0.0;0.0;0.0;0.0;0.0;-4.1;-25.3;
203;119;;0.0;0.0;0.0;0.0;0.0;-13.3;-25.9;
204;54;;0.0;0.0;0.0;0.0;0.0;-2.8;-26.0;
204;120;;0.0;0.0;0.0;0.0;0.0;-12.6;-25.6;
205;53;;0.0;0.0;0.0;0.0;0.0;-1.7;-25.9;
205;121;;0.0;0.0;0.0;0.0;0.0;-13.5;-26.6;
206;129;;0.0;0.0;0.0;0.0;0.0;7.5;-21.5;
206;64;;0.0;0.0;0.0;0.0;0.0;-8.9;-26.3;
207;44;;0.8;-0.8;0.0;0.0;0.0;-2.9;-10.1;
207;37;;0.0;0.0;0.0;0.0;0.0;-4.7;-14.0;
208;130;;0.0;0.0;0.0;0.0;0.0;3.0;-25.4;
208;65;;0.0;0.0;0.0;0.0;0.0;-6.9;-25.9;
209;131;;0.0;0.0;0.0;0.0;0.0;-12.7;-26.3;
209;66;;0.0;0.0;0.0;0.0;0.0;-4.0;-24.0;
210;132;;0.0;0.0;0.0;0.0;0.0;-9.4;-25.5;
210;68;;0.0;0.0;0.0;0.0;0.0;-2.8;-25.4;
211;133;;0.0;0.0;0.0;0.0;0.0;-8.9;-26.7;
211;67;;0.0;0.0;0.0;0.0;0.0;-1.8;-25.2;
212;52;;0.0;0.0;0.0;0.0;0.0;2.7;-17.2;
212;122;;0.0;0.0;0.0;0.0;0.0;-14.1;-18.1;
213;134;;0.0;0.0;0.0;0.0;0.0;-13.1;-17.6;
213;62;;0.0;0.0;0.0;0.0;0.0;3.0;-14.7;
Total;;;0.8;0.1;0.0;0.0;0.5;7.5;0.8;
max/min;;;0.0;-0.8;0.0;0.0;-0.5;-14.3;-27.1;
