Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
168;;;;-0.03;0.00;-0.01;0.1;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
169;127;0.000;;-0.03;0.00;-0.04;0.4;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;;-0.03;0.00;-0.05;0.6;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;127;0.000;ε_x;-0.03;0.00;-0.04;0.4;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;ε_x;-0.03;0.00;-0.05;0.6;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
169;127;0.000;γ_xy;-0.03;0.00;-0.04;0.4;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;γ_xy;-0.03;0.00;-0.05;0.6;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
169;127;0.000;γ_xz;-0.03;0.00;-0.04;0.4;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;γ_xz;-0.03;0.00;-0.05;0.6;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;κ_x;-0.03;0.00;-0.05;0.6;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
169;127;0.000;κ_x;-0.03;0.00;-0.04;0.4;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
169;127;0.000;κ_y;-0.03;0.00;-0.04;0.4;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;κ_y;-0.03;0.00;-0.05;0.6;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
169;127;0.000;κ_z;-0.03;0.00;-0.04;0.4;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
169;126;1.650;κ_z;-0.03;0.00;-0.05;0.6;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.03;0.00;-0.04;0.6;1.4;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
169;;;;-0.03;0.00;-0.05;0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
170;126;0.000;;-0.03;0.00;-0.08;0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;15;1.575;;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;126;0.000;ε_x;-0.03;0.00;-0.08;0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;15;1.575;ε_x;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;126;0.000;γ_xy;-0.03;0.00;-0.08;0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;15;1.575;γ_xy;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;126;0.000;γ_xz;-0.03;0.00;-0.08;0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;15;1.575;γ_xz;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;15;1.575;κ_x;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;126;0.000;κ_x;-0.03;0.00;-0.08;0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;126;0.000;κ_y;-0.03;0.00;-0.08;0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;15;1.575;κ_y;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;126;0.000;κ_z;-0.03;0.00;-0.08;0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;;1.181;κ_z;-0.03;0.00;-0.08;0.4;0.8;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-0.03;0.00;-0.08;0.4;1.1;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
170;;;;-0.03;0.00;-0.09;0.4;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
171;125;0.000;;-0.03;0.00;-0.12;-1.3;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;;-0.03;0.00;-0.13;-1.2;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;125;0.000;ε_x;-0.03;0.00;-0.12;-1.3;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;ε_x;-0.03;0.00;-0.13;-1.2;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;γ_xy;-0.03;0.00;-0.13;-1.2;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
171;125;0.000;γ_xy;-0.03;0.00;-0.12;-1.3;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
171;125;0.000;γ_xz;-0.03;0.00;-0.12;-1.3;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;γ_xz;-0.03;0.00;-0.13;-1.2;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;κ_x;-0.03;0.00;-0.13;-1.2;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
171;125;0.000;κ_x;-0.03;0.00;-0.12;-1.3;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
171;125;0.000;κ_y;-0.03;0.00;-0.12;-1.3;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;κ_y;-0.03;0.00;-0.13;-1.2;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
171;124;1.650;κ_z;-0.03;0.00;-0.13;-1.2;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
171;125;0.000;κ_z;-0.03;0.00;-0.12;-1.3;0.6;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.03;0.00;-0.12;-1.2;0.6;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
171;;;;-0.03;0.00;-0.13;-1.3;-0.2;-0.2;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
172;124;0.000;;-0.03;0.00;-0.16;-1.4;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;;-0.03;0.00;-0.16;-0.9;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;124;0.000;ε_x;-0.03;0.00;-0.16;-1.4;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;ε_x;-0.03;0.00;-0.16;-0.9;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;γ_xy;-0.03;0.00;-0.16;-0.9;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;124;0.000;γ_xy;-0.03;0.00;-0.16;-1.4;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
172;124;0.000;γ_xz;-0.03;0.00;-0.16;-1.4;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;γ_xz;-0.03;0.00;-0.16;-0.9;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;κ_x;-0.03;0.00;-0.16;-0.9;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;124;0.000;κ_x;-0.03;0.00;-0.16;-1.4;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
172;124;0.000;κ_y;-0.03;0.00;-0.16;-1.4;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;κ_y;-0.03;0.00;-0.16;-0.9;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;123;1.650;κ_z;-0.03;0.00;-0.16;-0.9;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;124;0.000;κ_z;-0.03;0.00;-0.16;-1.4;-0.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.03;0.00;-0.16;-0.9;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
172;;;;-0.03;0.00;-0.16;-1.4;-1.2;-0.1;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
173;123;0.000;;-0.03;0.00;-0.20;-1.2;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;;-0.03;0.00;-0.20;-0.4;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;123;0.000;ε_x;-0.03;0.00;-0.20;-1.2;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;ε_x;-0.03;0.00;-0.20;-0.4;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;γ_xy;-0.03;0.00;-0.20;-0.4;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;123;0.000;γ_xy;-0.03;0.00;-0.20;-1.2;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;123;0.000;γ_xz;-0.03;0.00;-0.20;-1.2;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;γ_xz;-0.03;0.00;-0.20;-0.4;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;κ_x;-0.03;0.00;-0.20;-0.4;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;123;0.000;κ_x;-0.03;0.00;-0.20;-1.2;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;123;0.000;κ_y;-0.03;0.00;-0.20;-1.2;-1.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;κ_y;-0.03;0.00;-0.20;-0.4;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
173;;0.619;κ_z;-0.03;0.00;-0.20;-0.9;-1.7;0.1;Beam | 1 - IPE 500 | L : 1.650 m
173;16;1.650;κ_z;-0.03;0.00;-0.20;-0.4;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.03;0.00;-0.20;-0.4;-1.2;0.1;Beam | 1 - IPE 500 | L : 1.650 m
173;;;;-0.03;0.00;-0.20;-1.2;-2.5;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
174;139;0.000;;0.00;-0.04;0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;111;5.000;;0.00;0.05;-0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;139;0.000;ε_x;0.00;-0.04;0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;;2.500;ε_x;0.00;0.00;0.00;25.0;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
174;111;5.000;γ_xu;0.00;0.05;-0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;139;0.000;γ_xu;0.00;-0.04;0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;139;0.000;γ_xv;0.00;-0.04;0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;111;5.000;γ_xv;0.00;0.05;-0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;;4.000;κ_x;0.00;0.03;-0.10;873.8;3.6;10.7;Beam | 4 - Z 232Z23 | L : 5.000 m
174;;1.000;κ_x;0.00;-0.03;0.10;-842.8;3.6;10.5;Beam | 4 - Z 232Z23 | L : 5.000 m
174;;2.500;κ_u;0.00;0.00;0.00;25.0;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
174;139;0.000;κ_u;0.00;-0.04;0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
174;;2.500;κ_v;0.00;0.00;0.00;25.0;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
174;111;5.000;κ_v;0.00;0.05;-0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.05;0.16;873.8;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
174;;;;0.00;-0.04;-0.16;-842.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
175;2;0.000;;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;12;5.000;;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;2;0.000;ε_x;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;;2.500;ε_x;0.00;0.00;0.00;22.6;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
175;12;5.000;γ_xu;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;2;0.000;γ_xu;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;2;0.000;γ_xv;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;12;5.000;γ_xv;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;;4.000;κ_x;0.00;0.01;-0.05;241.6;1.9;5.4;Beam | 4 - Z 232Z23 | L : 5.000 m
175;;1.000;κ_x;0.00;-0.01;0.05;-212.7;1.9;5.4;Beam | 4 - Z 232Z23 | L : 5.000 m
175;;2.500;κ_u;0.00;0.00;0.00;22.6;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
175;2;0.000;κ_u;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
175;;2.500;κ_v;0.00;0.00;0.00;22.6;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
175;2;0.000;κ_v;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;241.6;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
175;;;;0.00;-0.02;-0.08;-212.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
176;140;0.000;;0.00;-0.04;0.16;-1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;112;5.000;;0.00;0.05;-0.16;-1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;140;0.000;ε_x;0.00;-0.04;0.16;-1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;;2.500;ε_x;0.00;0.00;0.00;-4.2;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
176;112;5.000;γ_xu;0.00;0.05;-0.16;-1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;140;0.000;γ_xu;0.00;-0.04;0.16;-1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;140;0.000;γ_xv;0.00;-0.04;0.16;-1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;112;5.000;γ_xv;0.00;0.05;-0.16;-1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;;4.000;κ_x;0.00;0.03;-0.10;851.0;3.6;10.7;Beam | 4 - Z 232Z23 | L : 5.000 m
176;;1.000;κ_x;0.00;-0.03;0.10;-858.7;3.6;10.2;Beam | 4 - Z 232Z23 | L : 5.000 m
176;;2.500;κ_u;0.00;0.00;0.00;-4.2;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
176;140;0.000;κ_u;0.00;-0.04;0.16;-1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
176;;2.500;κ_v;0.00;0.00;0.00;-4.2;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
176;112;5.000;κ_v;0.00;0.05;-0.16;-1.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.05;0.16;851.0;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
176;;;;0.00;-0.04;-0.16;-858.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
177;141;0.000;;0.00;-0.04;0.16;-1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;113;5.000;;-0.01;0.05;-0.16;-1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;141;0.000;ε_x;0.00;-0.04;0.16;-1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;3.000;ε_x;-0.01;0.01;-0.03;484.3;5.4;16.5;Beam | 4 - Z 232Z23 | L : 5.000 m
177;113;5.000;γ_xu;-0.01;0.05;-0.16;-1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;141;0.000;γ_xu;0.00;-0.04;0.16;-1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;141;0.000;γ_xv;0.00;-0.04;0.16;-1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;113;5.000;γ_xv;-0.01;0.05;-0.16;-1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;4.000;κ_x;-0.01;0.03;-0.10;879.6;3.6;11.1;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;1.000;κ_x;-0.01;-0.03;0.10;-902.5;3.6;10.7;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;2.500;κ_u;-0.01;0.00;0.00;-16.2;5.6;17.1;Beam | 4 - Z 232Z23 | L : 5.000 m
177;141;0.000;κ_u;0.00;-0.04;0.16;-1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;2.500;κ_v;-0.01;0.00;0.00;-16.2;5.6;17.1;Beam | 4 - Z 232Z23 | L : 5.000 m
177;113;5.000;κ_v;-0.01;0.05;-0.16;-1.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.05;0.16;879.6;5.6;17.1;Beam | 4 - Z 232Z23 | L : 5.000 m
177;;;;-0.01;-0.04;-0.16;-902.5;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
178;142;0.000;;0.00;-0.04;0.16;-0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;114;5.000;;0.00;0.04;-0.16;-0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;142;0.000;ε_x;0.00;-0.04;0.16;-0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;3.000;ε_x;0.00;0.01;-0.03;466.7;5.4;15.8;Beam | 4 - Z 232Z23 | L : 5.000 m
178;114;5.000;γ_xu;0.00;0.04;-0.16;-0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;142;0.000;γ_xu;0.00;-0.04;0.16;-0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;142;0.000;γ_xv;0.00;-0.04;0.16;-0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;114;5.000;γ_xv;0.00;0.04;-0.16;-0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;4.000;κ_x;0.00;0.03;-0.10;844.9;3.6;10.6;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;1.000;κ_x;0.00;-0.03;0.10;-861.1;3.6;10.5;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;2.500;κ_u;0.00;0.00;0.00;-12.0;5.6;16.5;Beam | 4 - Z 232Z23 | L : 5.000 m
178;142;0.000;κ_u;0.00;-0.04;0.16;-0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;2.500;κ_v;0.00;0.00;0.00;-12.0;5.6;16.5;Beam | 4 - Z 232Z23 | L : 5.000 m
178;114;5.000;κ_v;0.00;0.04;-0.16;-0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.04;0.16;844.9;5.6;16.5;Beam | 4 - Z 232Z23 | L : 5.000 m
178;;;;0.00;-0.04;-0.16;-861.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
179;143;0.000;;0.00;-0.04;0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;115;5.000;;0.00;0.04;-0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;143;0.000;ε_x;0.00;-0.04;0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;3.000;ε_x;0.00;0.01;-0.03;462.8;5.4;15.5;Beam | 4 - Z 232Z23 | L : 5.000 m
179;115;5.000;γ_xu;0.00;0.04;-0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;143;0.000;γ_xu;0.00;-0.04;0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;143;0.000;γ_xv;0.00;-0.04;0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;115;5.000;γ_xv;0.00;0.04;-0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;4.000;κ_x;0.00;0.03;-0.10;841.7;3.6;10.4;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;1.000;κ_x;0.00;-0.03;0.10;-862.6;3.6;10.2;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;2.500;κ_u;0.00;0.00;0.00;-15.5;5.6;16.1;Beam | 4 - Z 232Z23 | L : 5.000 m
179;143;0.000;κ_u;0.00;-0.04;0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;2.500;κ_v;0.00;0.00;0.00;-15.5;5.6;16.1;Beam | 4 - Z 232Z23 | L : 5.000 m
179;115;5.000;κ_v;0.00;0.04;-0.16;-0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.04;0.16;841.7;5.6;16.1;Beam | 4 - Z 232Z23 | L : 5.000 m
179;;;;0.00;-0.04;-0.16;-862.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
180;123;0.000;;0.00;-0.05;0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;151;5.000;;0.00;0.04;-0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;151;5.000;ε_x;0.00;0.04;-0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;2.500;ε_x;0.00;0.00;0.00;-37.3;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
180;151;5.000;γ_xu;0.00;0.04;-0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;123;0.000;γ_xu;0.00;-0.05;0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;123;0.000;γ_xv;0.00;-0.05;0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;151;5.000;γ_xv;0.00;0.04;-0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;4.000;κ_x;0.00;0.03;-0.10;835.5;3.6;10.5;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;1.000;κ_x;0.00;-0.03;0.10;-882.3;3.6;10.7;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;2.500;κ_u;0.00;0.00;0.00;-37.3;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
180;151;5.000;κ_u;0.00;0.04;-0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;2.500;κ_v;0.00;0.00;0.00;-37.3;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
180;123;0.000;κ_v;0.00;-0.05;0.16;0.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.04;0.16;835.5;5.6;16.6;Beam | 4 - Z 232Z23 | L : 5.000 m
180;;;;0.00;-0.05;-0.16;-882.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
181;16;0.000;;0.00;-0.02;0.08;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;6;5.000;;0.00;0.02;-0.08;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;6;5.000;ε_x;0.00;0.02;-0.08;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;2.500;ε_x;0.00;0.00;0.00;-29.4;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
181;6;5.000;γ_xu;0.00;0.02;-0.08;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;16;0.000;γ_xu;0.00;-0.02;0.08;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;16;0.000;γ_xv;0.00;-0.02;0.08;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;6;5.000;γ_xv;0.00;0.02;-0.08;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;4.000;κ_x;0.00;0.01;-0.05;208.3;1.9;5.4;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;1.000;κ_x;0.00;-0.01;0.05;-246.0;1.9;5.4;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;2.500;κ_u;0.00;0.00;0.00;-29.4;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
181;16;0.000;κ_u;0.00;-0.02;0.08;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;2.500;κ_v;0.00;0.00;0.00;-29.4;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
181;6;5.000;κ_v;0.00;0.02;-0.08;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;208.3;2.9;8.4;Beam | 4 - Z 232Z23 | L : 5.000 m
181;;;;0.00;-0.02;-0.08;-246.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
182;124;0.000;;0.00;-0.05;0.16;1.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;152;5.000;;0.00;0.04;-0.16;1.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;152;5.000;ε_x;0.00;0.04;-0.16;1.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;2.500;ε_x;0.00;0.00;0.00;-7.7;5.6;16.3;Beam | 4 - Z 232Z23 | L : 5.000 m
182;152;5.000;γ_xu;0.00;0.04;-0.16;1.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;124;0.000;γ_xu;0.00;-0.05;0.16;1.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;124;0.000;γ_xv;0.00;-0.05;0.16;1.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;152;5.000;γ_xv;0.00;0.04;-0.16;1.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
