Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;163;;0.825;;-25.92;-0.02;15.07;0.00;16.24;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;163;;0.825;;-25.92;-0.02;15.07;0.00;16.24;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;163;113;1.650;;-25.85;-0.02;14.32;0.00;28.36;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;164;113;0.000;;-25.53;0.01;11.08;0.01;28.24;0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;164;;0.037;;-25.53;0.01;11.05;0.01;28.66;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;164;;0.037;;-25.53;0.01;11.05;0.01;28.66;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;164;13;0.075;;-25.53;0.01;11.01;0.01;29.07;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;12;13;0.000;;-25.64;0.00;10.14;0.01;29.07;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;12;;0.787;;-25.57;0.00;9.42;0.01;36.77;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;12;;0.787;;-25.57;0.00;9.42;0.01;36.77;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;12;114;1.575;;-25.51;0.01;8.70;0.01;43.91;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;165;114;0.000;;-25.19;-0.02;5.43;0.00;43.79;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;165;;0.825;;-25.12;-0.02;4.67;0.00;47.95;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;165;;0.825;;-25.12;-0.02;4.67;0.00;47.95;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;165;115;1.650;;-25.05;-0.02;3.91;0.00;51.49;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;115;0.000;;-24.73;-0.03;0.63;0.00;51.37;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-24.65;-0.03;-0.13;0.00;51.58;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-24.65;-0.03;-0.13;0.00;51.58;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;;-24.58;-0.03;-0.89;0.00;51.16;0.07;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;;-24.38;-0.05;-2.95;-0.01;51.09;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-24.37;-0.05;-3.02;-0.01;50.86;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-24.37;-0.05;-3.02;-0.01;50.86;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;167;14;0.150;;-24.36;-0.05;-3.09;-0.01;50.63;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;13;14;0.000;;-24.48;0.05;0.56;0.01;50.63;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-24.49;0.05;0.49;0.01;50.67;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-24.49;0.05;0.49;0.01;50.67;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;;-24.49;0.05;0.42;0.01;50.71;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;168;128;0.000;;-24.70;0.03;-2.07;0.00;50.66;0.07;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-24.77;0.03;-2.91;0.00;48.62;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-24.77;0.03;-2.91;0.00;48.62;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.855;;-24.77;0.03;-2.94;0.00;48.53;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;168;127;1.650;;-24.84;0.03;-3.67;0.00;45.90;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;169;127;0.000;;-25.16;0.02;-6.89;0.00;45.86;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;169;126;1.650;;-25.30;0.02;-8.39;0.00;33.26;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;170;126;0.000;;-25.62;0.01;-11.60;-0.01;33.21;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;170;15;1.575;;-25.75;0.01;-13.03;-0.01;13.82;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;14;15;0.000;;-25.52;-0.02;-13.87;-0.01;13.82;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;14;125;0.075;;-25.53;-0.02;-13.94;-0.01;12.78;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;171;125;0.000;;-25.84;0.00;-17.15;0.00;12.73;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;171;124;1.650;;-25.99;0.00;-18.63;0.00;-16.79;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;;-26.30;0.00;-21.84;0.00;-16.83;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;123;1.650;;-26.46;0.00;-23.31;0.00;-54.09;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;;-26.78;-0.01;-26.52;0.00;-54.13;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;;-26.96;0.00;-27.98;0.00;-99.10;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;167;14;0.150;N;-24.36;-0.05;-3.09;-0.01;50.63;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;173;16;1.650;N;-26.96;0.00;-27.98;0.00;-99.10;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;V_y;-24.49;0.05;0.42;0.01;50.71;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-24.38;-0.05;-2.95;-0.01;51.09;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-26.93;0.01;25.34;0.01;-69.63;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-26.96;0.00;-27.98;0.00;-99.10;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-26.77;0.02;23.86;0.01;-29.02;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;M_T;-24.38;-0.05;-2.95;-0.01;51.09;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;166;;0.660;M_y;-24.67;-0.03;0.03;0.00;51.59;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-26.96;0.00;-27.98;0.00;-99.10;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-24.48;0.05;0.56;0.01;50.63;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;162;112;1.650;M_z;-26.30;0.00;19.10;0.00;3.61;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-24.36;0.05;25.34;0.01;51.59;0.08;
2;;;;;-26.96;-0.05;-27.98;-0.01;-99.10;-0.02;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-26.88;0.01;25.39;0.01;-69.84;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;0.825;;-26.79;0.02;24.66;0.01;-49.19;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;0.825;;-26.79;0.02;24.66;0.01;-49.19;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;17;;1.005;;-26.77;0.02;24.49;0.01;-44.77;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-26.71;0.02;23.91;0.01;-29.15;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-26.40;0.00;20.64;0.00;-29.27;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;136;;0.825;;-26.32;0.00;19.90;0.00;-12.55;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;136;;0.825;;-26.32;0.00;19.90;0.00;-12.55;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-26.25;0.00;19.15;0.00;3.56;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-25.93;-0.01;15.87;0.00;3.44;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;137;;0.825;;-25.86;-0.01;15.12;0.00;16.23;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;137;;0.825;;-25.86;-0.01;15.12;0.00;16.23;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-25.79;-0.01;14.37;0.00;28.39;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-25.48;0.00;11.13;0.00;28.27;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;138;;0.037;;-25.47;0.00;11.09;0.00;28.69;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;138;;0.037;;-25.47;0.00;11.09;0.00;28.69;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-25.47;0.00;11.06;0.00;29.11;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-25.41;0.00;10.18;0.00;29.11;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;18;;0.787;;-25.35;0.00;9.46;0.00;36.84;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;18;;0.787;;-25.35;0.00;9.46;0.00;36.84;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-25.28;0.00;8.73;0.00;44.00;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-24.96;-0.01;5.46;0.00;43.88;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;139;;0.825;;-24.89;-0.01;4.70;0.00;48.07;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;139;;0.825;;-24.89;-0.01;4.70;0.00;48.07;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-24.82;-0.01;3.94;0.00;51.64;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-24.50;-0.02;0.67;0.00;51.52;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-24.43;-0.02;-0.09;0.00;51.76;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-24.43;-0.02;-0.09;0.00;51.76;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-24.35;-0.02;-0.85;0.00;51.37;0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-24.15;-0.04;-2.92;-0.01;51.29;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-24.14;-0.04;-2.99;-0.01;51.07;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-24.14;-0.04;-2.99;-0.01;51.07;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-24.13;-0.04;-3.06;-0.01;50.84;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-24.24;0.04;0.52;0.01;50.84;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-24.25;0.04;0.46;0.01;50.88;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-24.25;0.04;0.46;0.01;50.88;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-24.26;0.04;0.39;0.01;50.91;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-24.46;0.02;-2.11;0.00;50.86;0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-24.53;0.02;-2.94;0.00;48.79;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-24.53;0.02;-2.94;0.00;48.79;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.855;;-24.53;0.02;-2.98;0.00;48.70;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-24.60;0.02;-3.70;0.00;46.05;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-24.92;0.01;-6.92;0.00;46.00;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-25.06;0.01;-8.43;0.00;33.34;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-25.38;0.01;-11.64;0.00;33.30;0.00;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-25.51;0.01;-13.07;0.00;13.84;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-25.45;-0.01;-13.91;0.00;13.84;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-25.46;-0.01;-13.98;0.00;12.80;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-25.77;0.00;-17.19;0.00;12.75;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-25.92;0.00;-18.68;0.00;-16.84;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-26.23;0.00;-21.89;0.00;-16.88;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-26.39;0.00;-23.36;0.00;-54.21;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-26.71;-0.01;-26.57;-0.01;-54.26;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-26.89;-0.01;-28.02;-0.01;-99.30;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;141;21;0.150;N;-24.13;-0.04;-3.06;-0.01;50.84;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;147;23;1.650;N;-26.89;-0.01;-28.02;-0.01;-99.30;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;V_y;-24.26;0.04;0.39;0.01;50.91;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;141;89;0.000;V_y;-24.15;-0.04;-2.92;-0.01;51.29;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-26.88;0.01;25.39;0.01;-69.84;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-26.89;-0.01;-28.02;-0.01;-99.30;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-26.71;0.02;23.91;0.01;-29.15;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;M_T;-24.15;-0.04;-2.92;-0.01;51.29;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;140;;0.660;M_y;-24.44;-0.02;0.06;0.00;51.76;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;M_y;-26.89;-0.01;-28.02;-0.01;-99.30;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;M_z;-24.24;0.04;0.52;0.01;50.84;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;17;83;1.650;M_z;-26.71;0.02;23.91;0.01;-29.15;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-24.13;0.04;25.39;0.01;51.76;0.06;
3;;;;;-26.89;-0.04;-28.02;-0.01;-99.30;-0.03;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-24.48;0.00;24.68;0.00;-67.14;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;0.825;;-24.39;0.00;23.94;0.00;-47.08;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;0.825;;-24.39;0.00;23.94;0.00;-47.08;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;23;;1.005;;-24.37;0.00;23.78;0.00;-42.78;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-24.31;0.00;23.20;0.00;-27.63;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-24.00;0.00;19.93;0.00;-27.75;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;;0.825;;-23.92;0.00;19.18;0.00;-11.62;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;;0.825;;-23.92;0.00;19.18;0.00;-11.62;0.00;Beam | 1 - IPE 500 | L : 1.650 m
