Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
;;;;;;;;;;
119;63;0.000;;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;0.075;;0.00;-0.01;0.05;-7.3;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;0.825;;0.00;-0.01;0.03;-64.3;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;4.175;;0.00;0.01;-0.03;64.3;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;4.925;;0.00;0.01;-0.05;7.3;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;63;0.000;ε_x;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;ε_x;0.00;0.00;0.00;0.0;1.6;4.6;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;γ_xu;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;γ_xu;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;γ_xv;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;52;5.000;γ_xv;0.00;0.01;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;4.000;κ_x;0.00;0.01;-0.03;72.7;1.1;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;1.000;κ_x;0.00;-0.01;0.03;-72.7;1.1;3.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;κ_u;0.00;0.00;0.00;0.0;1.6;4.6;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;κ_u;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;2.500;κ_v;0.00;0.00;0.00;0.0;1.6;4.6;Beam | 4 - Z 232Z23 | L : 5.000 m
119;63;0.000;κ_v;0.00;-0.01;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.05;72.7;1.6;4.6;Beam | 4 - Z 232Z23 | L : 5.000 m
119;;;;0.00;-0.01;-0.05;-72.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
120;63;0.000;;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;;0.075;;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;;0.075;;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;28;0.150;ε_x;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;ε_x;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;γ_xy;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;;0.105;γ_xy;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;γ_xz;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;γ_xz;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;κ_x;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;κ_x;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;κ_y;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;κ_y;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;63;0.000;κ_z;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;28;0.150;κ_z;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
120;;;;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 0.150 m
;;;;;;;;;;
121;62;0.000;;0.00;-0.02;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;0.075;;0.00;-0.01;0.05;-10.2;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;0.825;;0.00;-0.01;0.04;-90.3;1.0;3.2;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;4.175;;0.00;0.01;-0.04;90.4;1.0;3.2;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;4.925;;0.00;0.01;-0.05;10.2;0.1;0.3;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;;0.00;0.02;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;62;0.000;ε_x;0.00;-0.02;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;ε_x;0.00;0.00;0.00;0.0;1.9;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;γ_xu;0.00;0.02;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;γ_xu;0.00;-0.02;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;γ_xv;0.00;-0.02;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;76;5.000;γ_xv;0.00;0.02;-0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;4.000;κ_x;0.00;0.01;-0.03;102.3;1.2;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;1.000;κ_x;0.00;-0.01;0.03;-102.2;1.2;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;κ_u;0.00;0.00;0.00;0.0;1.9;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;κ_u;0.00;-0.02;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;2.500;κ_v;0.00;0.00;0.00;0.0;1.9;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
121;62;0.000;κ_v;0.00;-0.02;0.05;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.05;102.3;1.9;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
121;;;;0.00;-0.02;-0.05;-102.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
122;76;0.000;;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.825;;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.825;;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.855;;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;76;0.000;ε_x;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;ε_x;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;γ_xy;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;0.412;γ_xy;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;γ_xz;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;γ_xz;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_x;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_x;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_y;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_y;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;74;1.650;κ_z;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;76;0.000;κ_z;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
122;;;;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
123;62;0.000;;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.825;;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.825;;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;0.855;;-0.01;0.00;-0.01;0.0;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;62;0.000;ε_x;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;ε_x;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;γ_xy;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;1.155;γ_xy;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;γ_xz;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;γ_xz;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_x;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_x;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_y;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_y;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;67;1.650;κ_z;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;62;0.000;κ_z;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.01;0.00;-0.01;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
123;;;;-0.01;0.00;-0.01;-0.1;0.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
124;84;0.000;;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;0.825;;0.00;-0.01;0.05;-171.0;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;4.175;;0.00;0.01;-0.05;171.1;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;57;5.000;ε_x;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;ε_x;0.00;0.00;0.00;0.0;2.7;7.8;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;γ_xu;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;γ_xu;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;γ_xv;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;γ_xv;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;4.000;κ_x;0.00;0.01;-0.05;193.4;1.7;5.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;1.000;κ_x;0.00;-0.01;0.05;-193.4;1.7;5.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;κ_u;0.00;0.00;0.00;0.0;2.7;7.8;Beam | 4 - Z 232Z23 | L : 5.000 m
124;57;5.000;κ_u;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;2.500;κ_v;0.00;0.00;0.00;0.0;2.7;7.8;Beam | 4 - Z 232Z23 | L : 5.000 m
124;84;0.000;κ_v;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;193.4;2.7;7.8;Beam | 4 - Z 232Z23 | L : 5.000 m
124;;;;0.00;-0.02;-0.08;-193.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
125;85;0.000;;0.01;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;0.037;;0.01;-0.02;0.07;-9.0;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;0.825;;0.01;-0.01;0.05;-159.1;1.5;4.1;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;4.175;;0.01;0.01;-0.05;159.2;1.5;4.1;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;4.963;;0.01;0.02;-0.07;9.1;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;;0.01;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;58;5.000;ε_x;0.01;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;ε_x;0.01;0.00;0.00;0.1;2.7;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;γ_xu;0.01;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;γ_xu;0.01;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;γ_xv;0.01;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;γ_xv;0.01;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;4.000;κ_x;0.01;0.01;-0.05;180.0;1.7;4.7;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;1.000;κ_x;0.01;-0.01;0.05;-179.9;1.7;4.7;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;κ_u;0.01;0.00;0.00;0.1;2.7;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
125;58;5.000;κ_u;0.01;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;2.500;κ_v;0.01;0.00;0.00;0.1;2.7;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
125;85;0.000;κ_v;0.01;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.01;0.02;0.08;180.0;2.7;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
125;;;;0.01;-0.02;-0.08;-179.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
126;86;0.000;;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;0.787;;0.00;-0.01;0.05;-166.7;1.4;4.1;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;0.825;;0.00;-0.01;0.05;-171.5;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;4.175;;0.00;0.01;-0.05;171.5;1.5;4.3;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;4.213;;0.00;0.01;-0.05;166.7;1.4;4.1;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;59;5.000;ε_x;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;ε_x;0.00;0.00;0.00;0.1;2.7;7.8;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;γ_xu;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;γ_xu;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;γ_xv;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;γ_xv;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;4.000;κ_x;0.00;0.01;-0.05;193.9;1.7;5.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;1.000;κ_x;0.00;-0.01;0.05;-193.8;1.7;5.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;κ_u;0.00;0.00;0.00;0.1;2.7;7.8;Beam | 4 - Z 232Z23 | L : 5.000 m
126;59;5.000;κ_u;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;2.500;κ_v;0.00;0.00;0.00;0.1;2.7;7.8;Beam | 4 - Z 232Z23 | L : 5.000 m
126;86;0.000;κ_v;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;193.9;2.7;7.8;Beam | 4 - Z 232Z23 | L : 5.000 m
126;;;;0.00;-0.02;-0.08;-193.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
127;87;0.000;;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;0.825;;0.00;-0.01;0.05;-171.5;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;4.175;;0.00;0.01;-0.05;171.5;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;60;5.000;ε_x;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;ε_x;0.00;0.00;0.00;0.1;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;γ_xu;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;γ_xu;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;γ_xv;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;γ_xv;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;4.000;κ_x;0.00;0.01;-0.05;193.9;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;1.000;κ_x;0.00;-0.01;0.05;-193.8;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;κ_u;0.00;0.00;0.00;0.1;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
127;60;5.000;κ_u;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;2.500;κ_v;0.00;0.00;0.00;0.1;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
127;87;0.000;κ_v;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;193.9;2.7;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
127;;;;0.00;-0.02;-0.08;-193.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
128;69;0.000;;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;69;0.000;ε_x;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;ε_x;0.00;0.00;0.00;0.1;2.6;7.6;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;γ_xu;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;γ_xu;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;γ_xv;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;γ_xv;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;4.000;κ_x;0.00;0.01;-0.05;187.0;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;1.000;κ_x;0.00;-0.01;0.05;-186.9;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;κ_u;0.00;0.00;0.00;0.1;2.6;7.6;Beam | 4 - Z 232Z23 | L : 5.000 m
128;69;0.000;κ_u;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;2.500;κ_v;0.00;0.00;0.00;0.1;2.6;7.6;Beam | 4 - Z 232Z23 | L : 5.000 m
128;95;5.000;κ_v;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;187.0;2.6;7.6;Beam | 4 - Z 232Z23 | L : 5.000 m
128;;;;0.00;-0.02;-0.08;-186.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
129;30;0.000;;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;;0.00;0.01;-0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;30;0.000;ε_x;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;ε_x;0.00;0.00;0.00;0.1;1.4;4.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;γ_xu;0.00;0.01;-0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;γ_xu;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;γ_xv;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;γ_xv;0.00;0.01;-0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;4.000;κ_x;0.00;0.01;-0.02;52.8;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;1.000;κ_x;0.00;-0.01;0.02;-52.7;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;κ_u;0.00;0.00;0.00;0.1;1.4;4.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;30;0.000;κ_u;0.00;-0.01;0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;2.500;κ_v;0.00;0.00;0.00;0.1;1.4;4.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;23;5.000;κ_v;0.00;0.01;-0.04;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.04;52.8;1.4;4.0;Beam | 4 - Z 232Z23 | L : 5.000 m
129;;;;0.00;-0.01;-0.04;-52.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
130;71;0.000;;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;71;0.000;ε_x;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;ε_x;0.00;0.00;0.00;0.0;2.6;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;γ_xu;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;γ_xu;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;γ_xv;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;γ_xv;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;4.000;κ_x;0.00;0.01;-0.05;187.8;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;1.000;κ_x;0.00;-0.01;0.05;-187.9;1.7;4.9;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;κ_u;0.00;0.00;0.00;0.0;2.6;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
130;71;0.000;κ_u;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;2.500;κ_v;0.00;0.00;0.00;0.0;2.6;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
130;96;5.000;κ_v;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.08;187.8;2.6;7.7;Beam | 4 - Z 232Z23 | L : 5.000 m
130;;;;0.00;-0.02;-0.08;-187.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
131;72;0.000;;0.00;-0.02;0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
131;97;5.000;;0.00;0.02;-0.08;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
