Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
48;3;0.000;V_y;2.73;0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;V_y;2.73;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;V_z;2.73;0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;V_z;2.73;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_T;2.73;0.00;0.00;0.00;0.26;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;M_T;2.73;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_y;2.73;0.00;0.00;0.00;0.26;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;M_y;2.73;0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;M_z;2.73;0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_z;2.73;0.00;0.00;0.00;0.26;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;2.73;0.02;0.21;0.00;0.26;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;;;2.73;-0.02;-0.21;0.00;0.00;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
49;13;0.000;;-15.51;0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;;-15.51;-0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;20;5.000;N;-15.51;-0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;N;-15.51;0.00;0.00;0.00;0.56;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;V_y;-15.51;0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;V_y;-15.51;-0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;V_z;-15.51;0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;V_z;-15.51;-0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_T;-15.51;0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;M_T;-15.51;0.00;0.00;0.00;0.56;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;M_y;-15.51;0.00;0.00;0.00;0.56;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_y;-15.51;0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_z;-15.51;0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;M_z;-15.51;0.00;0.00;0.00;0.56;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-15.51;0.04;0.44;0.00;0.56;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;;;-15.51;-0.04;-0.44;0.00;0.00;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
50;20;0.000;;-7.13;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;;-7.13;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;20;0.000;N;-7.13;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;N;-7.13;0.00;0.00;0.00;0.39;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;V_y;-7.13;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;V_y;-7.13;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;V_z;-7.13;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;V_z;-7.13;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;1.500;M_T;-7.13;0.01;0.13;0.00;0.32;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;M_T;-7.13;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;M_y;-7.13;0.00;0.00;0.00;0.39;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;M_y;-7.13;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;M_z;-7.13;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;M_z;-7.13;0.00;0.00;0.00;0.39;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-7.13;0.03;0.29;0.00;0.39;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;;;-7.13;-0.03;-0.29;0.00;0.00;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
51;27;0.000;;-6.85;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;;-6.85;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;27;0.000;N;-6.85;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;N;-6.85;0.00;0.00;0.00;0.38;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;V_y;-6.85;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;V_y;-6.85;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;V_z;-6.85;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;V_z;-6.85;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;1.500;M_T;-6.85;0.01;0.13;0.00;0.32;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;4.000;M_T;-6.85;-0.02;-0.19;0.00;0.24;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;M_y;-6.85;0.00;0.00;0.00;0.38;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;M_y;-6.85;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;M_z;-6.85;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;M_z;-6.85;0.00;0.00;0.00;0.38;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-6.85;0.03;0.29;0.00;0.38;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;;;-6.85;-0.03;-0.29;0.00;0.00;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
52;34;0.000;;-6.53;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;;-6.53;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;41;5.000;N;-6.53;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.000;N;-6.53;0.01;0.06;0.00;0.36;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;V_y;-6.53;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;V_y;-6.53;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;V_z;-6.53;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;V_z;-6.53;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_T;-6.53;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_T;-6.53;0.00;0.00;0.00;0.38;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_y;-6.53;0.00;0.00;0.00;0.38;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_y;-6.53;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_z;-6.53;0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_z;-6.53;0.00;0.00;0.00;0.38;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-6.53;0.03;0.29;0.00;0.38;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;;;-6.53;-0.03;-0.29;0.00;0.00;-0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
53;4;0.000;;3.69;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;;3.69;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;4;0.000;N;3.69;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;3.500;N;3.69;0.00;-0.08;0.00;0.21;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;V_y;3.69;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;V_y;3.69;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;V_z;3.69;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;V_z;3.69;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_T;3.69;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_T;3.69;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_y;3.69;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_y;3.69;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_z;3.69;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_z;3.69;0.00;0.00;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;3.69;0.00;0.21;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;;;3.69;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
54;14;0.000;;-11.19;0.00;0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;;-11.19;0.00;-0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;21;5.000;N;-11.19;0.00;-0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;1.500;N;-11.19;0.00;0.18;0.00;0.46;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;V_y;-11.19;0.00;0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;V_y;-11.19;0.00;-0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;V_z;-11.19;0.00;0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;V_z;-11.19;0.00;-0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_T;-11.19;0.00;0.00;0.00;0.55;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_T;-11.19;0.00;0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_y;-11.19;0.00;0.00;0.00;0.55;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_y;-11.19;0.00;0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_z;-11.19;0.00;0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_z;-11.19;0.00;0.00;0.00;0.55;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-11.19;0.00;0.43;0.00;0.55;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;;;-11.19;0.00;-0.43;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
55;21;0.000;;-9.84;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;;-9.84;0.00;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;21;0.000;N;-9.84;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;N;-9.84;0.00;0.00;0.00;0.45;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;V_y;-9.84;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;V_y;-9.84;0.00;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;V_z;-9.84;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;V_z;-9.84;0.00;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_T;-9.84;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.000;M_T;-9.84;0.00;0.08;0.00;0.43;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_y;-9.84;0.00;0.00;0.00;0.45;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_y;-9.84;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_z;-9.84;0.00;0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_z;-9.84;0.00;0.00;0.00;0.45;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-9.84;0.00;0.33;0.00;0.45;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;;;-9.84;0.00;-0.33;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
56;28;0.000;;-8.79;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;;-8.79;0.00;-0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;28;0.000;N;-8.79;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;N;-8.79;0.00;0.00;0.00;0.43;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;V_y;-8.79;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;V_y;-8.79;0.00;-0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;V_z;-8.79;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;V_z;-8.79;0.00;-0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_T;-8.79;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_T;-8.79;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;M_y;-8.79;0.00;0.00;0.00;0.43;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_y;-8.79;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_z;-8.79;0.00;0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.000;M_z;-8.79;0.00;0.07;0.00;0.41;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-8.79;0.00;0.32;0.00;0.43;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;;;-8.79;0.00;-0.32;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
57;35;0.000;;-7.99;0.00;0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;;-7.98;0.00;-0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;42;5.000;N;-7.98;0.00;-0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.000;N;-7.99;0.00;0.07;0.00;0.39;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;V_y;-7.99;0.00;0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;V_y;-7.98;0.00;-0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;V_z;-7.99;0.00;0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;V_z;-7.98;0.00;-0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_T;-7.99;0.00;0.00;0.00;0.41;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_T;-7.99;0.00;0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_y;-7.99;0.00;0.00;0.00;0.41;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_y;-7.99;0.00;0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_z;-7.99;0.00;0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_z;-7.99;0.00;0.00;0.00;0.41;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-7.98;0.00;0.31;0.00;0.41;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;;;-7.99;0.00;-0.31;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
58;5;0.000;;2.75;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;;2.75;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;5;0.000;N;2.75;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;3.000;N;2.75;0.00;-0.04;0.00;0.25;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;V_y;2.75;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;V_y;2.75;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;V_z;2.75;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;V_z;2.75;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;M_T;2.75;0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_T;2.75;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_y;2.75;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;M_y;2.75;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_z;2.75;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;M_z;2.75;-0.02;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;2.75;0.02;0.21;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;;;2.75;-0.02;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
59;15;0.000;;-15.51;-0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;;-15.50;0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;22;5.000;N;-15.50;0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;N;-15.51;0.00;0.00;0.00;0.56;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;V_y;-15.50;0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;V_y;-15.51;-0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;V_z;-15.51;-0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;V_z;-15.50;0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;M_T;-15.51;0.00;0.00;0.00;0.56;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;M_T;-15.51;-0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;M_y;-15.51;0.00;0.00;0.00;0.56;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;M_y;-15.51;-0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;M_z;-15.51;0.00;0.00;0.00;0.56;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;M_z;-15.51;-0.04;0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-15.50;0.04;0.44;0.00;0.56;0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;;;-15.51;-0.04;-0.44;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
60;22;0.000;;-7.14;-0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;;-7.14;0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;22;0.000;N;-7.14;-0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;N;-7.14;0.00;0.00;0.00;0.39;0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;V_y;-7.14;0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;V_y;-7.14;-0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;V_z;-7.14;-0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;V_z;-7.14;0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;M_T;-7.14;0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;1.500;M_T;-7.14;-0.01;0.13;0.00;0.32;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;M_y;-7.14;0.00;0.00;0.00;0.39;0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;M_y;-7.14;-0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;M_z;-7.14;0.00;0.00;0.00;0.39;0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;M_z;-7.14;-0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-7.14;0.03;0.29;0.00;0.39;0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;;;-7.14;-0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
61;29;0.000;;-6.88;-0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;;-6.88;0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;29;0.000;N;-6.88;-0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;N;-6.88;0.00;0.00;0.00;0.38;0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;V_y;-6.88;0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;V_y;-6.88;-0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;V_z;-6.88;-0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;V_z;-6.88;0.03;-0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;4.000;M_T;-6.88;0.02;-0.19;0.00;0.24;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;1.500;M_T;-6.88;-0.01;0.13;0.00;0.32;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;M_y;-6.88;0.00;0.00;0.00;0.38;0.04;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;M_y;-6.88;-0.03;0.29;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
