Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
;No.;x [m];;ε_x;γ_xy / γ_xu;γ_xz / γ_xv;κ_x;κ_y / κ_u;κ_z / κ_v;Corresponding Loading
110;73;0.000;κ_y;-0.01;0.00;-0.02;0.5;0.8;0.1;CO24
110;29;1.575;κ_y;-0.02;0.00;-0.06;-0.6;0.1;-0.1;CO31
110;29;1.575;κ_z;-0.01;0.00;-0.03;0.5;0.5;0.1;CO38
110;29;1.575;κ_z;-0.02;0.00;-0.06;-0.6;0.1;-0.1;CO35
Total;;;;-0.01;0.00;-0.02;0.5;0.8;0.1;
110;;;;-0.02;0.00;-0.06;-0.6;0.1;-0.1;
;;;;;;;;;;
111;72;0.000;max;-0.01;0.00;-0.04;1.4;0.5;0.1;
111;72;0.000;min;-0.02;0.00;-0.09;-1.3;0.1;-0.1;
111;;0.825;max;-0.01;0.00;-0.04;1.3;0.2;0.1;
111;;0.825;min;-0.02;0.00;-0.09;-1.3;0.0;-0.1;
111;;0.825;max;-0.01;0.00;-0.04;1.3;0.2;0.1;
111;;0.825;min;-0.02;0.00;-0.09;-1.3;0.0;-0.1;
111;71;1.650;max;-0.01;0.00;-0.04;1.3;0.0;0.1;
111;71;1.650;min;-0.02;0.00;-0.09;-1.3;-0.2;-0.1;
Extremes;72;0.000;ε_x;-0.01;0.00;-0.04;1.4;0.5;0.1;CO33
111;71;1.650;ε_x;-0.02;0.00;-0.09;-1.3;-0.2;-0.1;CO26
111;72;0.000;γ_xy;-0.01;0.00;-0.04;1.4;0.5;0.1;CO38
111;72;0.000;γ_xy;-0.02;0.00;-0.09;-1.3;0.1;-0.1;CO35
111;72;0.000;γ_xz;-0.01;0.00;-0.04;1.4;0.5;0.1;CO29
111;71;1.650;γ_xz;-0.02;0.00;-0.09;-1.3;-0.2;-0.1;CO26
111;72;0.000;κ_x;-0.01;0.00;-0.04;1.4;0.5;0.1;CO37
111;72;0.000;κ_x;-0.02;0.00;-0.09;-1.3;0.1;-0.1;CO35
111;72;0.000;κ_y;-0.01;0.00;-0.04;1.4;0.5;0.1;CO24
111;71;1.650;κ_y;-0.02;0.00;-0.09;-1.3;-0.2;-0.1;CO36
111;72;0.000;κ_z;-0.01;0.00;-0.04;1.4;0.5;0.1;CO38
111;72;0.000;κ_z;-0.02;0.00;-0.09;-1.3;0.1;-0.1;CO35
Total;;;;-0.01;0.00;-0.04;1.4;0.5;0.1;
111;;;;-0.02;0.00;-0.09;-1.3;-0.2;-0.1;
;;;;;;;;;;
112;71;0.000;max;-0.01;0.00;-0.05;1.6;0.0;0.1;
112;71;0.000;min;-0.02;0.00;-0.11;-1.6;-0.2;-0.1;
112;;0.825;max;-0.01;0.00;-0.05;1.5;-0.1;0.0;
112;;0.825;min;-0.02;0.00;-0.12;-1.5;-0.5;0.0;
112;;0.825;max;-0.01;0.00;-0.05;1.5;-0.1;0.0;
112;;0.825;min;-0.02;0.00;-0.12;-1.5;-0.5;0.0;
112;69;1.650;max;-0.01;0.00;-0.05;1.4;-0.3;0.0;
112;69;1.650;min;-0.02;0.00;-0.12;-1.4;-0.9;0.0;
Extremes;71;0.000;ε_x;-0.01;0.00;-0.05;1.6;0.0;0.1;CO33
112;69;1.650;ε_x;-0.02;0.00;-0.12;-1.4;-0.9;0.0;CO26
112;71;0.000;γ_xy;-0.01;0.00;-0.05;1.6;0.0;0.1;CO38
112;71;0.000;γ_xy;-0.02;0.00;-0.11;-1.6;-0.2;-0.1;CO35
112;71;0.000;γ_xz;-0.01;0.00;-0.05;1.6;0.0;0.1;CO29
112;69;1.650;γ_xz;-0.02;0.00;-0.12;-1.4;-0.9;0.0;CO26
112;71;0.000;κ_x;-0.01;0.00;-0.05;1.6;0.0;0.1;CO32
112;71;0.000;κ_x;-0.02;0.00;-0.11;-1.6;-0.2;-0.1;CO30
112;71;0.000;κ_y;-0.01;0.00;-0.05;1.6;0.0;0.1;CO29
112;69;1.650;κ_y;-0.02;0.00;-0.12;-1.4;-0.9;0.0;CO26
112;71;0.000;κ_z;-0.01;0.00;-0.05;1.6;0.0;0.1;CO33
112;71;0.000;κ_z;-0.02;0.00;-0.11;-1.6;-0.2;-0.1;CO30
Total;;;;-0.01;0.00;-0.05;1.6;0.0;0.1;
112;;;;-0.02;0.00;-0.12;-1.6;-0.9;-0.1;
;;;;;;;;;;
113;69;0.000;max;-0.01;0.00;-0.06;1.8;-0.3;0.0;
113;69;0.000;min;-0.02;0.00;-0.14;-2.0;-0.9;0.0;
113;;0.645;max;-0.01;0.00;-0.06;1.7;-0.4;0.0;
113;;0.645;min;-0.02;0.00;-0.14;-1.9;-1.3;0.0;
113;;0.825;max;-0.01;0.00;-0.06;1.7;-0.5;0.0;
113;;0.825;min;-0.02;0.00;-0.14;-1.9;-1.4;0.0;
113;;0.825;max;-0.01;0.00;-0.06;1.7;-0.5;0.0;
113;;0.825;min;-0.02;0.00;-0.14;-1.9;-1.4;0.0;
113;30;1.650;max;-0.01;0.00;-0.06;1.6;-0.7;0.0;
113;30;1.650;min;-0.02;0.00;-0.14;-1.7;-1.8;0.0;
Extremes;69;0.000;ε_x;-0.01;0.00;-0.06;1.8;-0.3;0.0;CO33
113;30;1.650;ε_x;-0.02;0.00;-0.14;-1.7;-1.8;0.0;CO26
113;69;0.000;γ_xy;-0.01;0.00;-0.06;1.8;-0.3;0.0;CO38
113;69;0.000;γ_xy;-0.02;0.00;-0.14;-2.0;-0.9;0.0;CO35
113;69;0.000;γ_xz;-0.01;0.00;-0.06;1.8;-0.3;0.0;CO29
113;30;1.650;γ_xz;-0.02;0.00;-0.14;-1.7;-1.8;0.0;CO26
113;69;0.000;κ_x;-0.01;0.00;-0.06;1.8;-0.3;0.0;CO33
113;69;0.000;κ_x;-0.02;0.00;-0.14;-2.0;-0.9;0.0;CO30
113;69;0.000;κ_y;-0.01;0.00;-0.06;1.8;-0.3;0.0;CO29
113;30;1.650;κ_y;-0.02;0.00;-0.14;-1.7;-1.8;0.0;CO26
113;;0.825;κ_z;-0.01;0.00;-0.06;1.7;-0.5;0.0;CO25
113;;1.031;κ_z;-0.02;0.00;-0.14;-1.8;-1.5;0.0;CO28
Total;;;;-0.01;0.00;-0.06;1.8;-0.3;0.0;
113;;;;-0.02;0.00;-0.14;-2.0;-1.8;0.0;
;;;;;;;;;;
114;67;0.000;max;-0.01;0.00;-0.01;0.8;1.0;0.0;
114;67;0.000;min;-0.02;0.00;-0.03;-0.8;0.4;0.0;
114;;0.825;max;-0.01;0.00;-0.01;0.8;0.9;0.1;
114;;0.825;min;-0.02;0.00;-0.03;-0.8;0.4;-0.1;
114;;0.825;max;-0.01;0.00;-0.01;0.8;0.9;0.1;
114;;0.825;min;-0.02;0.00;-0.03;-0.8;0.4;-0.1;
114;68;1.650;max;-0.01;0.00;-0.01;0.9;0.8;0.1;
114;68;1.650;min;-0.02;0.00;-0.04;-0.9;0.3;-0.1;
Extremes;67;0.000;ε_x;-0.01;0.00;-0.01;0.8;1.0;0.0;CO33
114;68;1.650;ε_x;-0.02;0.00;-0.04;-0.9;0.3;-0.1;CO26
114;67;0.000;γ_xy;-0.01;0.00;-0.01;0.8;1.0;0.0;CO30
114;67;0.000;γ_xy;-0.02;0.00;-0.03;-0.8;0.4;0.0;CO33
114;67;0.000;γ_xz;-0.01;0.00;-0.01;0.8;1.0;0.0;CO29
114;68;1.650;γ_xz;-0.02;0.00;-0.04;-0.9;0.3;-0.1;CO26
114;68;1.650;κ_x;-0.01;0.00;-0.01;0.9;0.8;0.1;CO30
114;68;1.650;κ_x;-0.02;0.00;-0.04;-0.9;0.3;-0.1;CO33
114;67;0.000;κ_y;-0.01;0.00;-0.01;0.8;1.0;0.0;CO24
114;68;1.650;κ_y;-0.02;0.00;-0.04;-0.9;0.3;-0.1;CO31
114;68;1.650;κ_z;-0.01;0.00;-0.01;0.9;0.8;0.1;CO38
114;68;1.650;κ_z;-0.02;0.00;-0.04;-0.9;0.3;-0.1;CO35
Total;;;;-0.01;0.00;-0.01;0.9;1.0;0.1;
114;;;;-0.02;0.00;-0.04;-0.9;0.3;-0.1;
;;;;;;;;;;
115;68;0.000;max;-0.01;0.00;-0.02;0.6;0.8;0.1;
115;68;0.000;min;-0.02;0.00;-0.06;-0.6;0.3;-0.1;
115;;0.787;max;-0.01;0.00;-0.02;0.6;0.7;0.1;
115;;0.787;min;-0.02;0.00;-0.06;-0.7;0.2;-0.1;
115;;0.787;max;-0.01;0.00;-0.02;0.6;0.7;0.1;
115;;0.787;min;-0.02;0.00;-0.06;-0.7;0.2;-0.1;
115;36;1.575;max;-0.01;0.00;-0.03;0.6;0.5;0.1;
115;36;1.575;min;-0.02;0.00;-0.06;-0.7;0.1;-0.1;
Extremes;68;0.000;ε_x;-0.01;0.00;-0.02;0.6;0.8;0.1;CO33
115;36;1.575;ε_x;-0.02;0.00;-0.06;-0.7;0.1;-0.1;CO26
115;68;0.000;γ_xy;-0.01;0.00;-0.02;0.6;0.8;0.1;CO30
115;68;0.000;γ_xy;-0.02;0.00;-0.06;-0.6;0.3;-0.1;CO33
115;68;0.000;γ_xz;-0.01;0.00;-0.02;0.6;0.8;0.1;CO29
115;36;1.575;γ_xz;-0.02;0.00;-0.06;-0.7;0.1;-0.1;CO26
115;36;1.575;κ_x;-0.01;0.00;-0.03;0.6;0.5;0.1;CO30
115;36;1.575;κ_x;-0.02;0.00;-0.06;-0.7;0.1;-0.1;CO33
115;68;0.000;κ_y;-0.01;0.00;-0.02;0.6;0.8;0.1;CO24
115;36;1.575;κ_y;-0.02;0.00;-0.06;-0.7;0.1;-0.1;CO31
115;36;1.575;κ_z;-0.01;0.00;-0.03;0.6;0.5;0.1;CO38
115;36;1.575;κ_z;-0.02;0.00;-0.06;-0.7;0.1;-0.1;CO35
Total;;;;-0.01;0.00;-0.02;0.6;0.8;0.1;
115;;;;-0.02;0.00;-0.06;-0.7;0.1;-0.1;
;;;;;;;;;;
116;66;0.000;max;-0.01;0.00;-0.04;1.3;0.5;0.1;
116;66;0.000;min;-0.02;0.00;-0.09;-1.3;0.1;-0.1;
116;;0.825;max;-0.01;0.00;-0.04;1.3;0.2;0.1;
116;;0.825;min;-0.02;0.00;-0.09;-1.3;0.0;-0.1;
116;;0.825;max;-0.01;0.00;-0.04;1.3;0.2;0.1;
116;;0.825;min;-0.02;0.00;-0.09;-1.3;0.0;-0.1;
116;65;1.650;max;-0.01;0.00;-0.04;1.2;0.0;0.1;
116;65;1.650;min;-0.02;0.00;-0.09;-1.2;-0.2;-0.1;
Extremes;66;0.000;ε_x;-0.01;0.00;-0.04;1.3;0.5;0.1;CO33
116;65;1.650;ε_x;-0.02;0.00;-0.09;-1.2;-0.2;-0.1;CO26
116;66;0.000;γ_xy;-0.01;0.00;-0.04;1.3;0.5;0.1;CO38
116;66;0.000;γ_xy;-0.02;0.00;-0.09;-1.3;0.1;-0.1;CO35
116;66;0.000;γ_xz;-0.01;0.00;-0.04;1.3;0.5;0.1;CO29
116;65;1.650;γ_xz;-0.02;0.00;-0.09;-1.2;-0.2;-0.1;CO26
116;66;0.000;κ_x;-0.01;0.00;-0.04;1.3;0.5;0.1;CO37
116;66;0.000;κ_x;-0.02;0.00;-0.09;-1.3;0.1;-0.1;CO35
116;66;0.000;κ_y;-0.01;0.00;-0.04;1.3;0.5;0.1;CO24
116;65;1.650;κ_y;-0.02;0.00;-0.09;-1.2;-0.2;-0.1;CO36
116;66;0.000;κ_z;-0.01;0.00;-0.04;1.3;0.5;0.1;CO38
116;66;0.000;κ_z;-0.02;0.00;-0.09;-1.3;0.1;-0.1;CO35
Total;;;;-0.01;0.00;-0.04;1.3;0.5;0.1;
116;;;;-0.02;0.00;-0.09;-1.3;-0.2;-0.1;
;;;;;;;;;;
117;65;0.000;max;-0.01;0.00;-0.05;1.6;0.0;0.1;
117;65;0.000;min;-0.02;0.00;-0.11;-1.6;-0.2;-0.1;
117;;0.825;max;-0.01;0.00;-0.05;1.5;-0.1;0.0;
117;;0.825;min;-0.02;0.00;-0.12;-1.5;-0.5;0.0;
117;;0.825;max;-0.01;0.00;-0.05;1.5;-0.1;0.0;
117;;0.825;min;-0.02;0.00;-0.12;-1.5;-0.5;0.0;
117;64;1.650;max;-0.01;0.00;-0.05;1.4;-0.3;0.0;
117;64;1.650;min;-0.02;0.00;-0.12;-1.4;-0.9;0.0;
Extremes;65;0.000;ε_x;-0.01;0.00;-0.05;1.6;0.0;0.1;CO33
117;64;1.650;ε_x;-0.02;0.00;-0.12;-1.4;-0.9;0.0;CO26
117;65;0.000;γ_xy;-0.01;0.00;-0.05;1.6;0.0;0.1;CO38
117;65;0.000;γ_xy;-0.02;0.00;-0.11;-1.6;-0.2;-0.1;CO35
117;65;0.000;γ_xz;-0.01;0.00;-0.05;1.6;0.0;0.1;CO29
117;64;1.650;γ_xz;-0.02;0.00;-0.12;-1.4;-0.9;0.0;CO26
117;65;0.000;κ_x;-0.01;0.00;-0.05;1.6;0.0;0.1;CO32
117;65;0.000;κ_x;-0.02;0.00;-0.11;-1.6;-0.2;-0.1;CO30
117;65;0.000;κ_y;-0.01;0.00;-0.05;1.6;0.0;0.1;CO29
117;64;1.650;κ_y;-0.02;0.00;-0.12;-1.4;-0.9;0.0;CO26
117;65;0.000;κ_z;-0.01;0.00;-0.05;1.6;0.0;0.1;CO33
117;65;0.000;κ_z;-0.02;0.00;-0.11;-1.6;-0.2;-0.1;CO30
Total;;;;-0.01;0.00;-0.05;1.6;0.0;0.1;
117;;;;-0.02;0.00;-0.12;-1.6;-0.9;-0.1;
;;;;;;;;;;
118;64;0.000;max;-0.01;0.00;-0.06;1.7;-0.3;0.0;
118;64;0.000;min;-0.02;0.00;-0.14;-2.0;-0.9;0.0;
118;;0.645;max;-0.01;0.00;-0.06;1.6;-0.4;0.0;
118;;0.645;min;-0.02;0.00;-0.14;-1.9;-1.3;0.0;
118;;0.825;max;-0.01;0.00;-0.06;1.6;-0.5;0.0;
118;;0.825;min;-0.02;0.00;-0.14;-1.8;-1.4;0.0;
118;;0.825;max;-0.01;0.00;-0.06;1.6;-0.5;0.0;
118;;0.825;min;-0.02;0.00;-0.14;-1.8;-1.4;0.0;
118;37;1.650;max;-0.01;0.00;-0.06;1.4;-0.7;0.0;
118;37;1.650;min;-0.02;0.00;-0.14;-1.7;-1.8;0.0;
Extremes;64;0.000;ε_x;-0.01;0.00;-0.06;1.7;-0.3;0.0;CO33
118;37;1.650;ε_x;-0.02;0.00;-0.14;-1.7;-1.8;0.0;CO26
118;64;0.000;γ_xy;-0.01;0.00;-0.06;1.7;-0.3;0.0;CO38
118;64;0.000;γ_xy;-0.02;0.00;-0.14;-2.0;-0.9;0.0;CO35
118;64;0.000;γ_xz;-0.01;0.00;-0.06;1.7;-0.3;0.0;CO29
118;37;1.650;γ_xz;-0.02;0.00;-0.14;-1.7;-1.8;0.0;CO26
118;64;0.000;κ_x;-0.01;0.00;-0.06;1.7;-0.3;0.0;CO33
118;64;0.000;κ_x;-0.02;0.00;-0.14;-2.0;-0.9;0.0;CO30
118;64;0.000;κ_y;-0.01;0.00;-0.06;1.7;-0.3;0.0;CO29
118;37;1.650;κ_y;-0.02;0.00;-0.14;-1.7;-1.8;0.0;CO26
118;;0.825;κ_z;-0.01;0.00;-0.06;1.6;-0.5;0.0;CO25
118;;1.031;κ_z;-0.02;0.00;-0.14;-1.8;-1.5;0.0;CO28
Total;;;;-0.01;0.00;-0.06;1.7;-0.3;0.0;
118;;;;-0.02;0.00;-0.14;-2.0;-1.8;0.0;
;;;;;;;;;;
119;63;0.000;max;0.00;-0.01;0.07;0.0;0.0;0.0;
119;63;0.000;min;0.00;-0.02;0.03;0.0;0.0;0.0;
119;;0.075;max;0.00;-0.01;0.07;-2.2;0.1;0.4;
119;;0.075;min;0.00;-0.02;0.02;-17.5;0.0;0.1;
119;;0.825;max;0.00;0.00;0.05;-19.3;1.4;4.1;
119;;0.825;min;0.00;-0.01;0.02;-154.4;0.5;1.4;
119;;4.175;max;0.00;0.01;-0.02;154.4;1.4;4.1;
119;;4.175;min;0.00;0.00;-0.05;19.3;0.5;1.4;
119;;4.925;max;0.00;0.02;-0.02;17.5;0.1;0.4;
119;;4.925;min;0.00;0.01;-0.07;2.2;0.0;0.1;
119;52;5.000;max;0.00;0.02;-0.03;0.0;0.0;0.0;
119;52;5.000;min;0.00;0.01;-0.07;0.0;0.0;0.0;
Extremes;63;0.000;ε_x;0.00;-0.01;0.07;0.0;0.0;0.0;CO36
119;;2.500;ε_x;0.00;0.00;0.00;0.0;0.9;2.5;CO32
119;52;5.000;γ_xu;0.00;0.02;-0.03;0.0;0.0;0.0;CO24
119;63;0.000;γ_xu;0.00;-0.02;0.03;0.0;0.0;0.0;CO24
119;63;0.000;γ_xv;0.00;-0.01;0.07;0.0;0.0;0.0;CO24
119;52;5.000;γ_xv;0.00;0.01;-0.07;0.0;0.0;0.0;CO24
119;;4.000;κ_x;0.00;0.01;-0.02;174.6;1.6;4.7;CO24
119;;1.000;κ_x;0.00;-0.01;0.02;-174.6;0.6;1.6;CO24
119;;2.500;κ_u;0.00;0.00;0.00;0.0;2.5;7.4;CO24
119;63;0.000;κ_u;0.00;-0.02;0.03;0.0;0.0;0.0;CO30
119;;2.500;κ_v;0.00;0.00;0.00;0.0;2.5;7.4;CO24
119;63;0.000;κ_v;0.00;-0.02;0.03;0.0;0.0;0.0;CO37
Total;;;;0.00;0.02;0.07;174.6;2.5;7.4;
119;;;;0.00;-0.02;-0.07;-174.6;0.0;0.0;
;;;;;;;;;;
120;63;0.000;max;-0.01;0.00;0.00;1.1;1.0;0.2;
120;63;0.000;min;-0.02;0.00;-0.01;-1.1;0.5;-0.1;
120;;0.075;max;-0.01;0.00;0.00;1.1;1.0;0.2;
120;;0.075;min;-0.02;0.00;-0.01;-1.1;0.5;-0.2;
120;;0.075;max;-0.01;0.00;0.00;1.1;1.0;0.2;
120;;0.075;min;-0.02;0.00;-0.01;-1.1;0.5;-0.2;
120;28;0.150;max;-0.01;0.00;0.00;1.0;1.0;0.2;
120;28;0.150;min;-0.02;0.00;-0.01;-1.1;0.5;-0.2;
Extremes;28;0.150;ε_x;-0.01;0.00;0.00;1.0;1.0;0.2;CO32
120;63;0.000;ε_x;-0.02;0.00;-0.01;-1.1;0.5;-0.1;CO24
120;63;0.000;γ_xy;-0.01;0.00;0.00;1.1;1.0;0.2;CO38
120;63;0.000;γ_xy;-0.02;0.00;-0.01;-1.1;0.5;-0.1;CO35
120;63;0.000;γ_xz;-0.01;0.00;0.00;1.1;1.0;0.2;CO29
120;28;0.150;γ_xz;-0.02;0.00;-0.01;-1.1;0.5;-0.2;CO26
120;63;0.000;κ_x;-0.01;0.00;0.00;1.1;1.0;0.2;CO33
120;63;0.000;κ_x;-0.02;0.00;-0.01;-1.1;0.5;-0.1;CO30
120;63;0.000;κ_y;-0.01;0.00;0.00;1.1;1.0;0.2;CO27
120;28;0.150;κ_y;-0.02;0.00;-0.01;-1.1;0.5;-0.2;CO21
120;28;0.150;κ_z;-0.01;0.00;0.00;1.0;1.0;0.2;CO30
120;28;0.150;κ_z;-0.02;0.00;-0.01;-1.1;0.5;-0.2;CO33
Total;;;;-0.01;0.00;0.00;1.1;1.0;0.2;
120;;;;-0.02;0.00;-0.01;-1.1;0.5;-0.2;
;;;;;;;;;;
121;62;0.000;max;0.00;-0.01;0.07;0.0;0.0;0.0;
121;62;0.000;min;0.00;-0.02;0.03;0.0;0.0;0.0;
121;;0.075;max;0.00;-0.01;0.07;-2.2;0.1;0.4;
121;;0.075;min;0.00;-0.02;0.02;-17.5;0.0;0.1;
121;;0.825;max;0.00;0.00;0.05;-19.3;1.4;4.1;
121;;0.825;min;0.00;-0.01;0.02;-154.4;0.5;1.4;
121;;4.175;max;0.00;0.01;-0.02;154.4;1.4;4.1;
121;;4.175;min;0.00;0.00;-0.05;19.3;0.5;1.4;
121;;4.925;max;0.00;0.02;-0.02;17.5;0.1;0.4;
121;;4.925;min;0.00;0.01;-0.07;2.2;0.0;0.1;
121;76;5.000;max;0.00;0.02;-0.03;0.0;0.0;0.0;
121;76;5.000;min;0.00;0.01;-0.07;0.0;0.0;0.0;
Extremes;62;0.000;ε_x;0.00;-0.01;0.07;0.0;0.0;0.0;CO34
121;;2.500;ε_x;0.00;0.00;0.00;0.0;0.9;2.5;CO32
121;76;5.000;γ_xu;0.00;0.02;-0.03;0.0;0.0;0.0;CO26
121;62;0.000;γ_xu;0.00;-0.02;0.03;0.0;0.0;0.0;CO26
121;62;0.000;γ_xv;0.00;-0.01;0.07;0.0;0.0;0.0;CO26
121;76;5.000;γ_xv;0.00;0.01;-0.07;0.0;0.0;0.0;CO26
121;;4.000;κ_x;0.00;0.01;-0.02;174.7;1.6;4.7;CO26
121;;1.000;κ_x;0.00;-0.01;0.02;-174.6;0.6;1.6;CO26
121;;2.500;κ_u;0.00;0.00;0.00;0.0;2.5;7.4;CO26
121;62;0.000;κ_u;0.00;-0.02;0.03;0.0;0.0;0.0;CO38
121;;2.500;κ_v;0.00;0.00;0.00;0.0;2.5;7.4;CO26
121;62;0.000;κ_v;0.00;-0.02;0.03;0.0;0.0;0.0;CO38
Total;;;;0.00;0.02;0.07;174.7;2.5;7.4;
121;;;;0.00;-0.02;-0.07;-174.6;0.0;0.0;
;;;;;;;;;;
122;76;0.000;max;-0.01;0.00;0.00;0.8;1.0;0.2;
122;76;0.000;min;-0.02;0.00;-0.01;-0.7;0.5;-0.1;
122;;0.825;max;-0.01;0.00;0.00;0.9;1.0;0.1;
122;;0.825;min;-0.02;0.00;-0.01;-0.8;0.5;-0.1;
122;;0.825;max;-0.01;0.00;0.00;0.9;1.0;0.1;
122;;0.825;min;-0.02;0.00;-0.01;-0.8;0.5;-0.1;
122;;0.855;max;-0.01;0.00;0.00;0.9;1.0;0.1;
122;;0.855;min;-0.02;0.00;-0.01;-0.8;0.5;-0.1;
122;74;1.650;max;-0.01;0.00;0.00;0.9;1.0;0.0;
122;74;1.650;min;-0.02;0.00;-0.01;-0.9;0.4;0.0;
Extremes;76;0.000;ε_x;-0.01;0.00;0.00;0.8;1.0;0.2;CO33
122;74;1.650;ε_x;-0.02;0.00;-0.01;-0.9;0.4;0.0;CO26
122;76;0.000;γ_xy;-0.01;0.00;0.00;0.8;1.0;0.2;CO30
122;76;0.000;γ_xy;-0.02;0.00;-0.01;-0.7;0.5;-0.1;CO33
122;76;0.000;γ_xz;-0.01;0.00;0.00;0.8;1.0;0.2;CO29
122;74;1.650;γ_xz;-0.02;0.00;-0.01;-0.9;0.4;0.0;CO36
122;74;1.650;κ_x;-0.01;0.00;0.00;0.9;1.0;0.0;CO30
122;74;1.650;κ_x;-0.02;0.00;-0.01;-0.9;0.4;0.0;CO33
122;76;0.000;κ_y;-0.01;0.00;0.00;0.8;1.0;0.2;CO28
122;74;1.650;κ_y;-0.02;0.00;-0.01;-0.9;0.4;0.0;CO31
122;76;0.000;κ_z;-0.01;0.00;0.00;0.8;1.0;0.2;CO30
122;76;0.000;κ_z;-0.02;0.00;-0.01;-0.7;0.5;-0.1;CO33
Total;;;;-0.01;0.00;0.00;0.9;1.0;0.2;
122;;;;-0.02;0.00;-0.01;-0.9;0.4;-0.1;
;;;;;;;;;;
123;62;0.000;max;-0.01;0.00;0.00;0.7;1.0;0.1;
123;62;0.000;min;-0.02;0.00;-0.01;-0.7;0.5;-0.1;
123;;0.825;max;-0.01;0.00;0.00;0.8;1.0;0.1;
123;;0.825;min;-0.02;0.00;-0.01;-0.8;0.5;-0.1;
123;;0.825;max;-0.01;0.00;0.00;0.8;1.0;0.1;
123;;0.825;min;-0.02;0.00;-0.01;-0.8;0.5;-0.1;
123;;0.855;max;-0.01;0.00;0.00;0.8;1.0;0.1;
123;;0.855;min;-0.02;0.00;-0.01;-0.8;0.5;-0.1;
123;67;1.650;max;-0.01;0.00;0.00;0.9;1.0;0.0;
123;67;1.650;min;-0.02;0.00;-0.01;-0.9;0.4;0.0;
Extremes;62;0.000;ε_x;-0.01;0.00;0.00;0.7;1.0;0.1;CO33
123;67;1.650;ε_x;-0.02;0.00;-0.01;-0.9;0.4;0.0;CO26
123;62;0.000;γ_xy;-0.01;0.00;0.00;0.7;1.0;0.1;CO30
123;62;0.000;γ_xy;-0.02;0.00;-0.01;-0.7;0.5;-0.1;CO33
123;62;0.000;γ_xz;-0.01;0.00;0.00;0.7;1.0;0.1;CO29
123;67;1.650;γ_xz;-0.02;0.00;-0.01;-0.9;0.4;0.0;CO36
123;67;1.650;κ_x;-0.01;0.00;0.00;0.9;1.0;0.0;CO30
123;67;1.650;κ_x;-0.02;0.00;-0.01;-0.9;0.4;0.0;CO33
123;62;0.000;κ_y;-0.01;0.00;0.00;0.7;1.0;0.1;CO28
123;67;1.650;κ_y;-0.02;0.00;-0.01;-0.9;0.4;0.0;CO31
123;62;0.000;κ_z;-0.01;0.00;0.00;0.7;1.0;0.1;CO30
123;62;0.000;κ_z;-0.02;0.00;-0.01;-0.7;0.5;-0.1;CO33
Total;;;;-0.01;0.00;0.00;0.9;1.0;0.1;
123;;;;-0.02;0.00;-0.01;-0.9;0.4;-0.1;
;;;;;;;;;;
124;84;0.000;max;0.00;-0.01;0.11;0.1;0.0;0.0;
124;84;0.000;min;0.00;-0.03;0.04;0.0;0.0;0.0;
124;;0.825;max;0.00;-0.01;0.07;-47.7;2.1;6.3;
124;;0.825;min;0.00;-0.02;0.03;-361.0;0.8;2.2;
124;;4.175;max;0.00;0.02;-0.03;361.0;2.1;6.3;
124;;4.175;min;0.00;0.01;-0.07;47.8;0.8;2.2;
124;57;5.000;max;0.00;0.03;-0.04;0.1;0.0;0.0;
124;57;5.000;min;0.00;0.01;-0.11;0.0;0.0;0.0;
Extremes;57;5.000;ε_x;0.00;0.03;-0.04;0.1;0.0;0.0;CO36
124;;2.500;ε_x;0.00;0.00;0.00;-0.1;1.4;4.1;CO35
124;57;5.000;γ_xu;0.00;0.03;-0.04;0.1;0.0;0.0;CO26
124;84;0.000;γ_xu;0.00;-0.03;0.04;0.0;0.0;0.0;CO25
124;84;0.000;γ_xv;0.00;-0.01;0.11;0.1;0.0;0.0;CO26
124;57;5.000;γ_xv;0.00;0.01;-0.11;0.0;0.0;0.0;CO26
124;;4.000;κ_x;0.00;0.02;-0.02;408.1;2.5;7.4;CO26
124;;1.000;κ_x;0.00;-0.02;0.02;-408.1;0.9;2.6;CO26
124;;2.500;κ_u;0.00;0.00;0.00;0.7;3.9;11.5;CO26
124;57;5.000;κ_u;0.00;0.01;-0.11;0.0;0.0;0.0;CO25
124;;2.500;κ_v;0.00;0.00;0.00;0.7;3.9;11.5;CO25
124;84;0.000;κ_v;0.00;-0.03;0.04;0.0;0.0;0.0;CO25
Total;;;;0.00;0.03;0.11;408.1;3.9;11.5;
124;;;;0.00;-0.03;-0.11;-408.1;0.0;0.0;
;;;;;;;;;;
125;85;0.000;max;0.01;-0.01;0.11;0.1;0.0;0.0;
125;85;0.000;min;0.00;-0.03;0.04;0.0;0.0;0.0;
125;;0.037;max;0.01;-0.01;0.11;-2.6;0.1;0.3;
125;;0.037;min;0.00;-0.03;0.04;-20.6;0.0;0.1;
125;;0.825;max;0.01;-0.01;0.07;-46.1;2.1;6.3;
125;;0.825;min;0.00;-0.02;0.03;-362.2;0.8;2.1;
125;;4.175;max;0.01;0.02;-0.03;362.5;2.1;6.3;
125;;4.175;min;0.00;0.01;-0.07;46.3;0.8;2.1;
125;;4.963;max;0.01;0.03;-0.04;20.6;0.1;0.3;
125;;4.963;min;0.00;0.01;-0.11;2.6;0.0;0.1;
125;58;5.000;max;0.01;0.03;-0.04;0.1;0.0;0.0;
