Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
106;73;;0.0;0.0;0.0;0.0;0.0;-9.3;-26.5;
107;67;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
107;74;;0.0;0.0;0.0;0.0;0.0;-9.3;-26.5;
108;19;;0.0;0.0;0.0;0.0;0.0;-4.8;-13.7;
108;26;;0.0;0.0;0.0;0.0;0.0;-4.8;-13.7;
119;63;;0.0;0.0;0.0;0.0;0.0;-5.6;-16.0;
119;52;;0.0;0.0;0.0;0.0;0.0;-5.7;-16.0;
121;62;;0.0;0.0;0.0;0.0;0.0;-5.7;-16.0;
121;76;;0.0;0.0;0.0;0.0;0.0;-5.6;-16.0;
124;84;;0.0;0.0;0.0;0.0;0.0;-9.3;-26.5;
124;57;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
125;85;;0.0;0.0;0.0;0.0;0.0;-9.2;-26.5;
125;58;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
126;86;;0.0;0.0;0.0;0.0;0.0;-9.2;-26.4;
126;59;;0.0;0.0;0.0;0.0;0.0;-9.5;-26.5;
127;87;;0.0;0.0;0.0;0.0;0.0;-9.2;-26.4;
127;60;;0.0;0.0;0.0;0.0;0.0;-9.5;-26.5;
128;69;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
128;95;;0.0;0.0;0.0;0.0;0.0;-9.3;-26.5;
129;30;;0.0;0.0;0.0;0.0;0.0;-4.8;-13.7;
129;23;;0.0;0.0;0.0;0.0;0.0;-4.8;-13.7;
130;71;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
130;96;;0.0;0.0;0.0;0.0;0.0;-9.3;-26.5;
131;72;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
131;97;;0.0;0.0;0.0;0.0;0.0;-9.2;-26.5;
132;73;;0.0;0.0;0.0;0.0;0.0;-9.5;-26.5;
132;98;;0.0;0.0;0.0;0.0;0.0;-9.2;-26.5;
133;74;;0.0;0.0;0.0;0.0;0.0;-9.5;-26.5;
133;99;;0.0;0.0;0.0;0.0;0.0;-9.2;-26.5;
134;89;;0.0;0.0;0.0;0.0;0.0;-5.5;-16.0;
134;63;;0.0;0.0;0.0;0.0;0.0;-5.8;-16.0;
135;76;;0.0;0.0;0.0;0.0;0.0;-5.8;-16.0;
135;100;;0.0;0.0;0.0;0.0;0.0;-5.5;-16.0;
148;111;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
148;83;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
149;12;;0.0;0.0;0.0;0.0;0.0;-4.8;-13.7;
149;19;;0.0;0.0;0.0;0.0;0.0;-4.8;-13.7;
150;112;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
150;84;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
151;113;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
151;85;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
152;114;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
152;86;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
153;115;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
153;87;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
154;95;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
154;123;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
155;23;;0.0;0.0;0.0;0.0;0.0;-4.8;-13.7;
155;16;;0.0;0.0;0.0;0.0;0.0;-4.8;-13.7;
156;96;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
156;124;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
157;97;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
157;125;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
158;98;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
158;126;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
159;99;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
159;127;;0.0;0.0;0.0;0.0;0.0;-9.4;-26.5;
160;117;;0.0;0.0;0.0;0.0;0.0;-5.7;-16.0;
160;89;;0.0;0.0;0.0;0.0;0.0;-5.7;-16.0;
161;100;;0.0;0.0;0.0;0.0;0.0;-5.7;-16.0;
161;128;;0.0;0.0;0.0;0.0;0.0;-5.7;-16.0;
174;139;;0.0;0.0;0.0;0.0;0.0;-10.0;-26.1;
174;111;;0.0;0.0;0.0;0.0;0.0;-8.7;-26.8;
175;2;;0.0;0.0;0.0;0.0;0.0;-4.9;-13.0;
175;12;;0.0;0.0;0.0;0.0;0.0;-4.8;-14.4;
176;140;;0.0;0.0;0.0;0.0;0.0;-12.0;-26.8;
176;112;;0.0;0.0;0.0;0.0;0.0;-6.6;-26.2;
177;141;;0.0;0.0;0.0;0.0;0.0;-15.0;-27.3;
177;113;;0.0;0.0;0.0;0.0;0.0;-3.7;-25.6;
178;142;;0.0;0.0;0.0;0.0;0.0;-16.4;-27.4;
178;114;;0.0;0.0;0.0;0.0;0.0;-2.3;-25.5;
179;143;;0.0;0.0;0.0;0.0;0.0;-17.5;-27.6;
179;115;;0.0;0.0;0.0;0.0;0.0;-1.1;-25.4;
180;123;;0.0;0.0;0.0;0.0;0.0;-8.7;-27.0;
180;151;;0.0;0.0;0.0;0.0;0.0;-10.0;-26.0;
181;16;;0.0;0.0;0.0;0.0;0.0;-4.7;-14.6;
181;6;;0.0;0.0;0.0;0.0;0.0;-4.9;-12.9;
182;124;;0.0;0.0;0.0;0.0;0.0;-6.6;-26.3;
182;152;;0.0;0.0;0.0;0.0;0.0;-12.1;-26.6;
183;125;;0.0;0.0;0.0;0.0;0.0;-3.7;-25.8;
183;153;;0.0;0.0;0.0;0.0;0.0;-15.0;-27.1;
184;126;;0.0;0.0;0.0;0.0;0.0;-2.3;-25.7;
184;154;;0.0;0.0;0.0;0.0;0.0;-16.4;-27.2;
185;127;;0.0;0.0;0.0;0.0;0.0;-1.1;-25.5;
185;155;;0.0;0.0;0.0;0.0;0.0;-17.6;-27.4;
186;145;;0.0;0.0;0.0;0.0;0.0;-14.9;-17.1;
186;117;;0.0;0.0;0.0;0.0;0.0;3.6;-14.9;
187;128;;0.0;0.0;0.0;0.0;0.0;3.6;-15.1;
187;156;;0.0;0.0;0.0;0.0;0.0;-14.9;-17.0;
200;49;;0.0;0.0;0.0;0.0;0.0;-8.7;-26.8;
200;116;;0.0;0.0;0.0;0.0;0.0;-9.9;-26.1;
201;33;;0.0;0.0;0.0;0.0;0.0;-4.8;-14.4;
201;40;;0.0;0.0;0.0;0.0;0.0;-4.9;-13.0;
202;50;;0.0;0.0;0.0;0.0;0.0;-6.7;-26.2;
202;118;;0.0;0.0;0.0;0.0;0.0;-12.0;-26.8;
203;51;;0.0;0.0;0.0;0.0;0.0;-3.8;-25.6;
203;119;;0.0;0.0;0.0;0.0;0.0;-14.8;-27.3;
204;54;;0.0;0.0;0.0;0.0;0.0;-2.4;-25.5;
204;120;;0.0;0.0;0.0;0.0;0.0;-16.3;-27.4;
205;53;;0.0;0.0;0.0;0.0;0.0;-1.3;-25.4;
205;121;;0.0;0.0;0.0;0.0;0.0;-17.4;-27.6;
206;129;;0.0;0.0;0.0;0.0;0.0;-10.0;-26.0;
206;64;;0.0;0.0;0.0;0.0;0.0;-8.7;-27.0;
207;44;;0.0;0.0;0.0;0.0;0.0;-4.9;-12.9;
207;37;;0.0;0.0;0.0;0.0;0.0;-4.7;-14.5;
208;130;;0.0;0.0;0.0;0.0;0.0;-12.0;-26.6;
208;65;;0.0;0.0;0.0;0.0;0.0;-6.7;-26.3;
209;131;;0.0;0.0;0.0;0.0;0.0;-14.9;-27.1;
209;66;;0.0;0.0;0.0;0.0;0.0;-3.8;-25.8;
210;132;;0.0;0.0;0.0;0.0;0.0;-16.3;-27.2;
210;68;;0.0;0.0;0.0;0.0;0.0;-2.4;-25.7;
211;133;;0.0;0.0;0.0;0.0;0.0;-17.4;-27.4;
211;67;;0.0;0.0;0.0;0.0;0.0;-1.3;-25.5;
212;52;;0.0;0.0;0.0;0.0;0.0;3.4;-14.9;
212;122;;0.0;0.0;0.0;0.0;0.0;-14.7;-17.1;
213;134;;0.0;0.0;0.0;0.0;0.0;-14.7;-17.0;
213;62;;0.0;0.0;0.0;0.0;0.0;3.4;-15.1;
Total;;;0.0;0.0;0.0;0.0;0.0;3.6;0.9;
max/min;;;0.0;0.0;0.0;0.0;0.0;-17.6;-27.6;
